Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,5e-06,20.759098,[48 39] ; [20 71],[33.23595506 53.76404494] ; [34.76404494 56.23595506],1
p4,1,1.6e-05,18.556873,[53 33] ; [26 63],[38.82285714 47.17714286] ; [40.17714286 48.82285714],1
p10,1,2.6e-05,17.705775,[74 12] ; [51 38],[61.42857143 24.57142857] ; [63.57142857 25.42857143],1
s7,1,7.5e-05,15.68011,[47 38] ; [22 64],[34.29824561 50.70175439] ; [34.70175439 51.29824561],1
p6,1,8e-05,15.560103,[39 47] ; [16 74],[26.875 59.125] ; [28.125 61.875],1
p7,1,8e-05,15.550204,[61 24] ; [37 51],[48.15028902 36.84971098] ; [49.84971098 38.15028902],1
p1,1,0.000961,10.901632,[18 69] ; [ 4 87],[10.75280899 76.24719101] ; [11.24719101 79.75280899],1
p12,1,0.001875,9.668389,[13 72] ; [ 2 89],[ 7.24431818 77.75568182] ; [ 7.75568182 83.24431818],0
s8,1,0.002016,9.534467,[38 49] ; [20 71],[28.34831461 58.65168539] ; [29.65168539 61.34831461],0
n6,1,0.002225,9.353797,[78  9] ; [65 26],[69.89325843 17.10674157] ; [73.10674157 17.89325843],0
p2,1,0.002275,9.313224,[73 14] ; [58 33],[64.02808989 22.97191011] ; [66.97191011 24.02808989],0
n5,1,0.00273,8.979772,[67 19] ; [51 39],[57.65909091 28.34090909] ; [60.34090909 29.65909091],0
a5,1,0.006881,7.3037,[53 34] ; [37 54],[43.98876404 43.01123596] ; [46.01123596 44.98876404],0
p5,1,0.008291,6.96947,[16 71] ; [ 5 85],[10.3220339 76.6779661] ; [10.6779661 79.3220339],0
p9,1,0.010401,6.564924,[74 12] ; [63 27],[66.94318182 19.05681818] ; [70.05681818 19.94318182],0
v3,1,0.018334,5.563953,[36 50] ; [22 66],[28.66666667 57.33333333] ; [29.33333333 58.66666667],0
s6,1,0.022409,5.213722,[55 29] ; [44 47],[47.52 36.48] ; [51.48 39.52],0
v2,1,0.046466,3.964632,[43 41] ; [31 55],[36.56470588 47.43529412] ; [37.43529412 48.56470588],0
s5,1,0.062327,3.474351,[28 56] ; [18 69],[22.59649123 61.40350877] ; [23.40350877 63.59649123],0
n4,1,0.074385,3.183513,[62 24] ; [54 37],[56.36158192 29.63841808] ; [59.63841808 31.36158192],0
p11,1,0.102106,2.672331,[72 15] ; [66 25],[67.4494382 19.5505618] ; [70.5505618 20.4494382],0
d4,1,0.13461,2.238516,[39 48] ; [51 40],[43.98876404 43.01123596] ; [46.01123596 44.98876404],0
s2,1,0.156055,2.012047,[41 45] ; [33 56],[36.36571429 49.63428571] ; [37.63428571 51.36571429],0
n3,1,0.202566,1.623776,[8 5] ; [24  6],[9.6744186 3.3255814] ; [22.3255814  7.6744186],0
a7,1,0.251663,1.314047,[57 30] ; [52 39],[53.2752809 33.7247191] ; [55.7247191 35.2752809],0
a6,1,0.261948,1.258432,[55 32] ; [50 41],[51.32022472 35.67977528] ; [53.67977528 37.32022472],0
b5,1,0.266736,1.233454,[54 33] ; [49 42],[50.34269663 36.65730337] ; [52.65730337 38.34269663],0
d3,1,0.271293,1.210196,[34 53] ; [43 48],[37.63483146 49.36516854] ; [39.36516854 51.63483146],0
u3,1,0.329537,0.950715,[19 23] ; [24 19],[21.24705882 20.75294118] ; [21.75294118 21.24705882],0
a8,1,0.335882,0.926087,[ 8 72] ; [13 74],[10.05988024 69.94011976] ; [10.94011976 76.05988024],0
u1,1,0.375167,0.786479,[ 4 83] ; [ 2 89],[ 2.93258427 84.06741573] ; [ 3.06741573 87.93258427],0
s4,1,0.414541,0.66574,[13 73] ; [18 73],[15.06214689 70.93785311] ; [15.93785311 75.06214689],0
b4,1,0.419701,0.651153,[53 34] ; [50 41],[50.34269663 36.65730337] ; [52.65730337 38.34269663],0
b3,1,0.431849,0.617847,[20 29] ; [18 36],[18.0776699 30.9223301] ; [19.9223301 34.0776699],0
b2,1,0.431849,0.617847,[20 29] ; [18 36],[18.0776699 30.9223301] ; [19.9223301 34.0776699],0
r1,1,0.435035,0.609345,[63 24] ; [61 30],[60.60674157 26.39325843] ; [63.39325843 27.60674157],0
r4,1,0.468394,0.525762,[76 11] ; [76 15],[74.29213483 12.70786517] ; [77.70786517 13.29213483],0
r3,1,0.536254,0.382528,[78  9] ; [84  7],[79.17977528  7.82022472] ; [82.82022472  8.17977528],0
n2,1,0.553436,0.351197,[10  3] ; [27  5],[10.68888889  2.31111111] ; [26.31111111  5.68888889],0
v1,1,0.660486,0.192934,[39 47] ; [37 51],[37.56321839 48.43678161] ; [38.43678161 49.56321839],0
u2,1,0.661076,0.19222,[22 20] ; [24 18],[23. 19.] ; [23. 19.],0
s3,1,0.663635,0.189137,[47 36] ; [48 42],[45.57803468 37.42196532] ; [49.42196532 40.57803468],0
d1,1,0.68079,0.169238,[ 5 82] ; [ 4 87],[ 4.3988764 82.6011236] ; [ 4.6011236 86.3988764],0
n1,1,0.692055,0.156869,[5 8] ; [10 21],[4.43181818 8.56818182] ; [10.56818182 20.43181818],0
a2,1,0.709656,0.138621,[ 7 80] ; [ 6 85],[ 6.35393258 80.64606742] ; [ 6.64606742 84.35393258],0
s1,1,0.72275,0.125873,[ 3 83] ; [ 4 84],[ 3.45977011 82.54022989] ; [ 3.54022989 84.45977011],0
a1,1,0.745147,0.105654,[ 3 84] ; [ 4 87],[ 3.42134831 83.57865169] ; [ 3.57865169 87.42134831],0
a4,1,0.814688,0.054935,[16 70] ; [18 72],[16.61363636 69.38636364] ; [17.38636364 72.61363636],0
d2,1,0.843216,0.039118,[19 68] ; [21 70],[19.5505618 67.4494382] ; [20.4494382 70.5505618],0
r2,1,0.924914,0.008882,[79  8] ; [83  8],[79.17977528  7.82022472] ; [82.82022472  8.17977528],0
b1,1,0.964682,0.001961,[37 50] ; [39 52],[37.14606742 49.85393258] ; [38.85393258 52.14606742],0
a3,1,0.989051,0.000188,[45 41] ; [47 43],[44.95454545 41.04545455] ; [47.04545455 42.95454545],0
