Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9e-06,19.645333,[41 26] ; [13 46],[28.71428571 38.28571429] ; [25.28571429 33.71428571],1
v2,1,4.2e-05,16.767594,[47 19] ; [20 38],[35.66129032 30.33870968] ; [31.33870968 26.66129032],1
b3,1,0.000118,14.819681,[25 16] ; [ 7 31],[16.60759494 24.39240506] ; [15.39240506 22.60759494],1
b2,1,0.000118,14.819681,[25 16] ; [ 7 31],[16.60759494 24.39240506] ; [15.39240506 22.60759494],1
a3,1,0.000146,14.417501,[53 14] ; [28 32],[42.73228346 24.26771654] ; [38.26771654 21.73228346],1
s5,1,0.001772,9.771678,[37 29] ; [16 41],[28.43902439 37.56097561] ; [24.56097561 32.43902439],0
p7,1,0.003984,8.291211,[61  6] ; [42 17],[54.76984127 12.23015873] ; [48.23015873 10.76984127],0
n1,1,0.007989,7.035897,[10  3] ; [ 4 11],[6.5 6.5] ; [7.5 7.5],0
n5,1,0.011798,6.340977,[59  8] ; [42 18],[53.28346457 13.71653543] ; [47.71653543 12.28346457],0
d4,1,0.016703,5.727273,[56 10] ; [40 20],[50.28571429 15.71428571] ; [45.71428571 14.28571429],0
n4,1,0.020365,5.380323,[59  8] ; [43 17],[53.81102362 13.18897638] ; [48.18897638 11.81102362],0
p11,1,0.034316,4.478913,[59  8] ; [44 16],[54.33858268 12.66141732] ; [48.66141732 11.33858268],0
n2,1,0.036613,4.368319,[11  2] ; [7 8],[8.35714286 4.64285714] ; [9.64285714 5.35714286],0
p4,1,0.042106,4.130939,[53 14] ; [37 22],[47.85714286 19.14285714] ; [42.14285714 16.85714286],0
p9,1,0.04496,4.020149,[61  6] ; [47 13],[56.97637795 10.02362205] ; [51.02362205  8.97637795],0
s7,1,0.045001,4.018594,[42 24] ; [26 31],[36.48780488 29.51219512] ; [31.51219512 25.48780488],0
s8,1,0.047207,3.938008,[43 24] ; [28 32],[37.45669291 29.54330709] ; [33.54330709 26.45669291],0
r1,1,0.047494,3.927814,[54 13] ; [39 21],[49.06299213 17.93700787] ; [43.93700787 16.06299213],0
a6,1,0.077518,3.116193,[20 47] ; [27 33],[24.79527559 42.20472441] ; [22.20472441 37.79527559],0
p10,1,0.083124,3.002735,[60  7] ; [47 13],[56.4488189 10.5511811] ; [50.5511811  9.4488189],0
d5,1,0.084394,2.978182,[52 14] ; [39 21],[47.66666667 18.33333333] ; [43.33333333 16.66666667],0
p2,1,0.121246,2.401147,[61  6] ; [49 11],[58.03149606  8.96850394] ; [51.96850394  8.03149606],0
a1,1,0.124291,2.362397,[ 5 62] ; [ 1 59],[ 3.16535433 63.83464567] ; [ 2.83464567 57.16535433],0
s2,1,0.180896,1.790247,[37 30] ; [26 34],[33.23622047 33.76377953] ; [29.76377953 30.23622047],0
r4,1,0.203361,1.61807,[60  7] ; [49 11],[57.50393701  9.49606299] ; [51.49606299  8.50393701],0
r3,1,0.225964,1.466085,[64  3] ; [54  6],[62.2519685  4.7480315] ; [55.7480315  4.2519685],0
d3,1,0.241864,1.369699,[36 31] ; [26 34],[32.70866142 34.29133858] ; [29.29133858 30.70866142],0
s3,1,0.249741,1.324749,[42 25] ; [31 28],[38.81746032 28.18253968] ; [34.18253968 24.81746032],0
s1,1,0.258534,1.276588,[ 1 66] ; [ 3 57],[ 2.11023622 64.88976378] ; [ 1.88976378 58.11023622],0
a4,1,0.261866,1.258865,[30 37] ; [21 39],[26.90551181 40.09448819] ; [24.09448819 35.90551181],0
p1,1,0.275879,1.187281,[ 5 62] ; [ 8 52],[ 6.85826772 60.14173228] ; [ 6.14173228 53.85826772],0
p6,1,0.32302,0.976678,[35 30] ; [27 33],[32.24 32.76] ; [29.76 30.24],0
s4,1,0.330278,0.947806,[13 54] ; [16 44],[15.2992126 51.7007874] ; [13.7007874 46.2992126],0
d1,1,0.335471,0.927661,[37 30] ; [28 32],[34.29133858 32.70866142] ; [30.70866142 29.29133858],0
p5,1,0.357984,0.844952,[13 54] ; [ 8 52],[11.07874016 55.92125984] ; [ 9.92125984 50.07874016],0
u4,1,0.365205,0.819916,[ 3 64] ; [ 1 59],[ 2.11023622 64.88976378] ; [ 1.88976378 58.11023622],0
d2,1,0.403495,0.697885,[34 33] ; [26 34],[31.65354331 35.34645669] ; [28.34645669 31.65354331],0
u3,1,0.428207,0.62768,[7 7] ; [12 20],[5.7826087 8.2173913] ; [13.2173913 18.7826087],0
b4,1,0.437781,0.602093,[37 30] ; [29 31],[34.81889764 32.18110236] ; [31.18110236 28.81889764],0
r2,1,0.465397,0.532884,[58  6] ; [51  8],[56.71544715  7.28455285] ; [52.28455285  6.71544715],0
n3,1,0.483522,0.490909,[8 4] ; [8 7],[7.11111111 4.88888889] ; [8.88888889 6.11111111],0
u2,1,0.555067,0.348317,[7 7] ; [19 13],[7.91304348 6.08695652] ; [18.08695652 13.91304348],0
p12,1,0.573495,0.31687,[ 3 64] ; [ 4 55],[ 3.72222222 63.27777778] ; [ 3.27777778 55.72222222],0
u1,1,0.589422,0.291249,[ 3 64] ; [ 4 56],[ 3.69291339 63.30708661] ; [ 3.30708661 56.69291339],0
a2,1,0.589422,0.291249,[ 3 64] ; [ 4 56],[ 3.69291339 63.30708661] ; [ 3.30708661 56.69291339],0
v4,1,0.603655,0.269519,[63  3] ; [56  4],[62.33333333  3.66666667] ; [56.66666667  3.33333333],0
a8,1,0.62429,0.239883,[ 9 57] ; [ 6 50],[ 8.1147541 57.8852459] ; [ 6.8852459 49.1147541],0
a5,1,0.673156,0.177932,[47 20] ; [40 20],[45.8976378 21.1023622] ; [41.1023622 18.8976378],0
s6,1,0.761892,0.091807,[45 20] ; [38 19],[44.22131148 20.77868852] ; [38.77868852 18.22131148],0
p3,1,0.786544,0.073333,[42 25] ; [39 21],[42.73228346 24.26771654] ; [38.26771654 21.73228346],0
n6,1,0.787964,0.072337,[57 10] ; [50 10],[56.4488189 10.5511811] ; [50.5511811  9.4488189],0
b1,1,0.948629,0.004151,[32 35] ; [29 31],[32.18110236 34.81889764] ; [28.81889764 31.18110236],0
b5,1,0.97267,0.001174,[27 40] ; [24 36],[26.90551181 40.09448819] ; [24.09448819 35.90551181],0
