Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,106.351055,[141 212] ; [208  46],[202.96046129 150.03953871] ; [146.03953871 107.96046129],1
v1,1,0.0,37.088569,[167 188] ; [183  72],[203.68852459 151.31147541] ; [146.31147541 108.68852459],1
p3,1,1.1e-05,19.393658,[172 193] ; [167  90],[198.93086817 166.06913183] ; [140.06913183 116.93086817],1
s8,1,4.4e-05,16.675974,[148 218] ; [145 109],[172.96451613 193.03548387] ; [120.03548387 133.96451613],1
p12,1,0.000147,14.4121,[ 19 345] ; [ 36 221],[ 32.23832528 331.76167472] ; [ 22.76167472 234.23832528],1
s7,1,0.00018,14.029663,[163 189] ; [151  93],[185.44966443 166.55033557] ; [128.55033557 115.44966443],1
n5,1,0.000489,12.155332,[270  93] ; [220  36],[287.35056543  75.64943457] ; [202.64943457  53.35056543],1
r4,1,0.000799,11.242533,[322  44] ; [246  11],[333.68860353  32.31139647] ; [234.31139647  22.68860353],1
p5,1,0.000982,10.860945,[ 35 331] ; [ 48 209],[ 48.76083467 317.23916533] ; [ 34.23916533 222.76083467],1
d1,1,0.001053,10.732045,[200 166] ; [174  83],[219.71749599 146.28250401] ; [154.28250401 102.71749599],0
n4,1,0.003078,8.760563,[278  88] ; [220  37],[292.56500803  73.43499197] ; [205.43499197  51.56500803],0
u4,1,0.003454,8.550878,[  1 365] ; [  8 249],[  5.28731942 360.71268058] ; [  3.71268058 253.28731942],0
p7,1,0.00349,8.531895,[238 120] ; [195  57],[254.12131148 103.87868852] ; [178.87868852  73.12131148],0
p1,1,0.007208,7.220484,[ 23 343] ; [ 32 224],[ 32.36334405 333.63665595] ; [ 22.63665595 233.36334405],0
a1,1,0.010666,6.520149,[  9 357] ; [ 17 240],[ 15.27447833 350.72552167] ; [ 10.72552167 246.27447833],0
s4,1,0.011912,6.32395,[ 73 288] ; [ 32 224],[ 61.43435981 299.56564019] ; [ 43.56564019 212.43435981],0
p4,1,0.013438,6.11048,[225 140] ; [183  74],[239.42122186 125.57877814] ; [168.57877814  88.42122186],0
d4,1,0.015678,5.83858,[295  71] ; [225  31],[305.9807074  60.0192926] ; [214.0192926  41.9807074],0
v4,1,0.017499,5.645641,[343  19] ; [251   4],[348.50567261  13.49432739] ; [245.49432739   9.50567261],0
s2,1,0.021551,5.281655,[182 183] ; [151 104],[196.04032258 168.95967742] ; [136.95967742 118.04032258],0
n6,1,0.021609,5.277008,[312  52] ; [234  21],[321.0726979  42.9273021] ; [224.9273021  30.0726979],0
d2,1,0.024777,5.039379,[161 205] ; [136 120],[174.76205788 191.23794212] ; [122.23794212 133.76205788],0
a3,1,0.024956,5.026953,[256 110] ; [199  56],[268.16425121  97.83574879] ; [186.83574879  68.16425121],0
p8,1,0.029416,4.743116,[205 157] ; [166  88],[218.02272727 143.97727273] ; [152.97727273 101.02272727],0
b2,1,0.035446,4.423538,[ 71 136] ; [73 89],[ 80.7804878 126.2195122] ; [63.2195122 98.7804878],0
b3,1,0.035446,4.423538,[ 71 136] ; [73 89],[ 80.7804878 126.2195122] ; [63.2195122 98.7804878],0
r3,1,0.037305,4.336414,[344  19] ; [251   5],[348.92568659  14.07431341] ; [246.07431341   9.92568659],0
r1,1,0.038454,4.284819,[286  78] ; [218  38],[295.89677419  68.10322581] ; [208.10322581  47.89677419],0
a5,1,0.050659,3.819499,[267  99] ; [205  52],[277.2905297  88.7094703] ; [194.7094703  62.2905297],0
u1,1,0.062243,3.476598,[ 57 309] ; [ 55 202],[ 65.79775281 300.20224719] ; [ 46.20224719 210.79775281],0
d5,1,0.063693,3.438523,[296  69] ; [222  34],[304.4605475  60.5394525] ; [213.5394525  42.4605475],0
a4,1,0.071507,3.248095,[152 214] ; [125 131],[162.99356913 203.00643087] ; [114.00643087 141.99356913],0
s3,1,0.08551,2.956931,[200 164] ; [156  96],[210.36363636 153.63636364] ; [145.63636364 106.36363636],0
s5,1,0.152562,2.046444,[126 230] ; [102 146],[134.38410596 221.61589404] ; [ 93.61589404 154.38410596],0
p6,1,0.201657,1.630331,[141 223] ; [111 142],[148.66774716 215.33225284] ; [103.33225284 149.66774716],0
d3,1,0.215612,1.533338,[251 113] ; [189  68],[257.90660225 106.09339775] ; [182.09339775  74.90660225],0
a2,1,0.22286,1.485862,[ 80 286] ; [ 67 190],[ 86.35955056 279.64044944] ; [ 60.64044944 196.35955056],0
p11,1,0.295552,1.094157,[308  58] ; [224  33],[312.53932584  53.46067416] ; [219.46067416  37.53932584],0
r2,1,0.407572,0.685871,[340  21] ; [244  11],[342.24675325  18.75324675] ; [241.75324675  13.24675325],0
a6,1,0.464998,0.533837,[256 110] ; [172  84],[251.84565916 114.15434084] ; [176.15434084  79.84565916],0
a7,1,0.480783,0.497088,[273  92] ; [185  71],[269.19484702  95.80515298] ; [188.80515298  67.19484702],0
p9,1,0.510196,0.433665,[346  20] ; [245  11],[347.75884244  18.24115756] ; [243.24115756  12.75884244],0
n2,1,0.527298,0.399597,[56 21] ; [32  9],[57.42372881 19.57627119] ; [30.57627119 10.42372881],0
s1,1,0.687604,0.161691,[  9 356] ; [  5 248],[  8.26860841 356.73139159] ; [  5.73139159 247.26860841],0
b5,1,0.700456,0.147998,[215 151] ; [147 110],[212.66773676 153.33226324] ; [149.33226324 107.66773676],0
s6,1,0.705726,0.142583,[254 107] ; [178  70],[256.07881773 104.92118227] ; [175.92118227  72.07881773],0
b4,1,0.709746,0.138531,[211 155] ; [152 105],[213.25521669 152.74478331] ; [149.74478331 107.25521669],0
u3,1,0.740527,0.109664,[66 43] ; [33 24],[65.0060241 43.9939759] ; [33.9939759 23.0060241],0
a8,1,0.781447,0.07697,[ 46 294] ; [ 33 197],[ 47.12280702 292.87719298] ; [ 31.87719298 198.12280702],0
n1,1,0.869532,0.026979,[27 50] ; [15 26],[27.40677966 49.59322034] ; [14.59322034 26.40677966],0
u2,1,0.891885,0.018474,[64 44] ; [35 23],[64.40963855 43.59036145] ; [34.59036145 23.40963855],0
b1,1,0.975267,0.000961,[132 234] ; [ 93 164],[132.18298555 233.81701445] ; [ 92.81701445 164.18298555],0
n3,1,0.988184,0.000219,[56 20] ; [31 11],[56.03389831 19.96610169] ; [30.96610169 11.03389831],0
