Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.006459,7.417582,[8 1] ; [ 6 12],[4.66666667 4.33333333] ; [9.33333333 8.66666667],0
p4,1,0.007374,7.17964,[8 3] ; [ 4 14],[4.55172414 6.44827586] ; [ 7.44827586 10.55172414],0
s8,1,0.011108,6.447932,[6 5] ; [ 2 16],[3.03448276 7.96551724] ; [ 4.96551724 13.03448276],0
p7,1,0.011235,6.427706,[9 2] ; [ 6 12],[5.68965517 5.31034483] ; [9.31034483 8.68965517],0
p9,1,0.012342,6.260994,[10  1] ; [ 8 10],[6.82758621 4.17241379] ; [11.17241379  6.82758621],0
p8,1,0.018728,5.526764,[6 5] ; [ 2 14],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
p2,1,0.024098,5.087534,[9 2] ; [ 7 11],[6.06896552 4.93103448] ; [9.93103448 8.06896552],0
v1,1,0.035987,4.397744,[5 6] ; [ 2 16],[2.65517241 8.34482759] ; [ 4.34482759 13.65517241],0
p3,1,0.039406,4.24329,[8 3] ; [ 6 12],[5.31034483 5.68965517] ; [8.68965517 9.31034483],0
p10,1,0.047388,3.931571,[9 2] ; [ 8 10],[6.44827586 4.55172414] ; [10.55172414  7.44827586],0
s5,1,0.075426,3.160797,[5 5] ; [ 3 14],[2.96296296 7.03703704] ; [ 5.03703704 11.96296296],0
a6,1,0.076823,3.130856,[8 3] ; [ 7 11],[5.68965517 5.31034483] ; [9.31034483 8.68965517],0
v2,1,0.076823,3.130856,[8 3] ; [ 7 11],[5.68965517 5.31034483] ; [9.31034483 8.68965517],0
d3,1,0.111349,2.534965,[4 7] ; [12  6],[6.06896552 4.93103448] ; [9.93103448 8.06896552],0
b5,1,0.137276,2.208236,[8 3] ; [ 8 10],[6.06896552 4.93103448] ; [9.93103448 8.06896552],0
n5,1,0.148808,2.084423,[9 2] ; [10  8],[7.20689655 3.79310345] ; [11.79310345  6.20689655],0
v3,1,0.171857,1.866667,[4 6] ; [ 3 15],[2.5 7.5] ; [ 4.5 13.5],0
s7,1,0.192373,1.699346,[5 5] ; [ 4 12],[3.46153846 6.53846154] ; [ 5.53846154 10.46153846],0
a5,1,0.227907,1.453877,[8 3] ; [9 9],[6.44827586 4.55172414] ; [10.55172414  7.44827586],0
d2,1,0.227907,1.453877,[8 3] ; [9 9],[6.44827586 4.55172414] ; [10.55172414  7.44827586],0
r4,1,0.260426,1.266488,[6 5] ; [ 6 12],[4.55172414 6.44827586] ; [ 7.44827586 10.55172414],0
n1,1,0.283977,1.147959,[1 1] ; [6 1],[1.55555556 0.44444444] ; [5.44444444 1.55555556],0
s2,1,0.315594,1.007119,[7 4] ; [ 8 10],[5.68965517 5.31034483] ; [9.31034483 8.68965517],0
b4,1,0.331171,0.944312,[6 5] ; [13  5],[7.20689655 3.79310345] ; [11.79310345  6.20689655],0
n6,1,0.355109,0.855117,[8 3] ; [10  8],[6.82758621 4.17241379] ; [11.17241379  6.82758621],0
a3,1,0.408384,0.683502,[7 4] ; [14  4],[7.96551724 3.03448276] ; [13.03448276  4.96551724],0
u2,1,0.465209,0.533333,[2 2] ; [1 3],[1.5 2.5] ; [1.5 2.5],0
n4,1,0.523094,0.407788,[8 3] ; [11  7],[7.20689655 3.79310345] ; [11.79310345  6.20689655],0
a4,1,0.523094,0.407788,[3 8] ; [ 7 11],[3.79310345 7.20689655] ; [ 6.20689655 11.79310345],0
a8,1,0.544356,0.367526,[3 8] ; [ 3 14],[2.35714286 8.64285714] ; [ 3.64285714 13.35714286],0
s1,1,0.565927,0.329545,[ 1 10] ; [ 3 15],[1.51724138 9.48275862] ; [ 2.48275862 15.51724138],0
d1,1,0.59737,0.27898,[5 6] ; [10  8],[5.68965517 5.31034483] ; [9.31034483 8.68965517],0
r2,1,0.65714,0.197017,[8 3] ; [11  6],[7.46428571 3.53571429] ; [11.53571429  5.46428571],0
b1,1,0.668129,0.183799,[7 4] ; [10  8],[6.44827586 4.55172414] ; [10.55172414  7.44827586],0
n3,1,0.67329,0.177778,[1 1] ; [4 2],[1.25 0.75] ; [3.75 2.25],0
d4,1,0.757782,0.095107,[8 3] ; [14  4],[8.34482759 2.65517241] ; [13.65517241  4.34482759],0
r1,1,0.812126,0.056494,[5 6] ; [9 9],[5.31034483 5.68965517] ; [8.68965517 9.31034483],0
a7,1,0.812126,0.056494,[5 6] ; [9 9],[5.31034483 5.68965517] ; [8.68965517 9.31034483],0
p11,1,0.812126,0.056494,[6 5] ; [9 9],[5.68965517 5.31034483] ; [9.31034483 8.68965517],0
b2,1,0.852179,0.034722,[3 5] ; [5 7],[3.2 4.8] ; [4.8 7.2],0
b3,1,0.852179,0.034722,[3 5] ; [5 7],[3.2 4.8] ; [4.8 7.2],0
p1,1,0.86239,0.030044,[ 1 10] ; [ 2 16],[1.13793103 9.86206897] ; [ 1.86206897 16.13793103],0
d5,1,0.867695,0.027751,[7 4] ; [12  6],[7.20689655 3.79310345] ; [11.79310345  6.20689655],0
s4,1,0.916528,0.010985,[2 9] ; [ 3 15],[1.89655172 9.10344828] ; [ 3.10344828 14.89655172],0
