Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,70.493279,[ 36 123] ; [316 205],[82.30588235 76.69411765] ; [269.69411765 251.30588235],1
d1,1,0.0,64.246724,[ 54 105] ; [364 161],[97.16666667 61.83333333] ; [320.83333333 204.16666667],1
a4,1,0.0,58.619919,[ 34 125] ; [293 230],[76.23607038 82.76392962] ; [250.76392962 272.23607038],1
a3,1,0.0,57.719614,[80 78] ; [424 100],[116.76246334  41.23753666] ; [387.23753666 136.76246334],1
u1,1,0.0,34.174894,[  6 153] ; [131 394],[ 31.84649123 127.15350877] ; [105.15350877 419.84649123],1
d5,1,0.0,32.188142,[109  50] ; [458  64],[132.38325991  26.61674009] ; [434.61674009  87.38325991],1
r1,1,0.0,28.446925,[109  49] ; [456  67],[131.0866373  26.9133627] ; [433.9133627  89.0866373],1
a6,1,0.0,26.742004,[82 77] ; [383 139],[108.56828194  50.43171806] ; [356.43171806 165.56828194],1
d4,1,0.0,25.957611,[112  47] ; [457  65],[132.85022026  26.14977974] ; [436.14977974  85.85022026],1
r2,1,0.000698,11.493915,[142  15] ; [502  16],[149.78962963   7.21037037] ; [494.21037037  23.78962963],1
d3,1,0.000991,10.843732,[93 66] ; [378 145],[109.80791789  49.19208211] ; [361.19208211 161.80791789],1
s7,1,0.00147,10.116066,[64 87] ; [285 214],[81.07538462 69.92461538] ; [267.92461538 231.07538462],0
s8,1,0.003339,8.61247,[ 59 100] ; [262 258],[75.16789396 83.83210604] ; [245.83210604 274.16789396],0
p10,1,0.007562,7.134485,[120  37] ; [442  75],[130.91097923  26.08902077] ; [431.08902077  85.91097923],0
s5,1,0.008369,6.952661,[ 37 113] ; [182 320],[50.38343558 99.61656442] ; [168.61656442 333.38343558],0
r4,1,0.011356,6.408754,[141  18] ; [496  29],[148.0745614  10.9254386] ; [488.9254386  36.0745614],0
p9,1,0.011973,6.314845,[125  32] ; [453  64],[134.6379822  22.3620178] ; [443.3620178  73.6379822],0
b2,1,0.013037,6.16407,[27 69] ; [142 195],[37.46882217 58.53117783] ; [131.53117783 205.46882217],0
b3,1,0.013037,6.16407,[27 69] ; [142 195],[37.46882217 58.53117783] ; [131.53117783 205.46882217],0
v2,1,0.016012,5.801513,[75 74] ; [313 197],[87.72685888 61.27314112] ; [300.27314112 209.72685888],0
a7,1,0.022139,5.234829,[102  56] ; [388 137],[113.35285505  44.64714495] ; [376.64714495 148.35285505],0
p4,1,0.025091,5.017612,[88 70] ; [340 179],[99.88774003 58.11225997] ; [328.11225997 190.88774003],0
p3,1,0.032203,4.587676,[72 86] ; [288 233],[83.77025037 74.22974963] ; [276.22974963 244.77025037],0
p2,1,0.035645,4.41402,[126  32] ; [451  70],[134.26509573  23.73490427] ; [442.73490427  78.26509573],0
a1,1,0.048472,3.893556,[  3 156] ; [ 30 495],[  7.67105263 151.32894737] ; [ 25.32894737 499.67105263],0
s1,1,0.0914,2.849533,[  9 147] ; [ 15 501],[  5.57142857 150.42857143] ; [ 18.42857143 497.57142857],0
s2,1,0.163564,1.94096,[74 83] ; [277 241],[81.64 75.36] ; [269.36 248.64],0
p8,1,0.17083,1.875645,[77 80] ; [283 229],[84.48430493 72.51569507] ; [275.51569507 236.48430493],0
u3,1,0.174572,1.843236,[41 38] ; [62 38],[45.45810056 33.54189944] ; [57.54189944 42.45810056],0
p12,1,0.174934,1.840146,[ 10 148] ; [ 51 466],[ 14.27851852 143.72148148] ; [ 46.72148148 470.27851852],0
v4,1,0.178734,1.808118,[148  10] ; [503  20],[151.03964758   6.96035242] ; [499.96035242  23.03964758],0
v3,1,0.206417,1.59638,[61 95] ; [226 278],[67.83636364 88.16363636] ; [219.16363636 284.83636364],0
u4,1,0.256432,1.287916,[  2 157] ; [ 15 510],[  3.95175439 155.04824561] ; [ 13.04824561 511.95175439],0
n2,1,0.261283,1.261948,[27  5] ; [71 24],[24.69291339  7.30708661] ; [73.30708661 21.69291339],0
p6,1,0.305669,1.049296,[56 98] ; [211 304],[61.46188341 92.53811659] ; [205.53811659 309.46188341],0
s6,1,0.3128,1.018816,[102  54] ; [356 155],[107.11844078  48.88155922] ; [350.88155922 160.11844078],0
n1,1,0.335279,0.928399,[16 16] ; [37 55],[13.67741935 18.32258065] ; [39.32258065 52.67741935],0
n3,1,0.367826,0.810995,[23  9] ; [74 19],[24.832  7.168] ; [72.168 20.832],0
p11,1,0.425451,0.635208,[128  31] ; [437  88],[131.3377193  27.6622807] ; [433.6622807  91.3377193],0
v1,1,0.443605,0.58694,[85 71] ; [295 214],[89.14285714 66.85714286] ; [290.85714286 218.14285714],0
p5,1,0.460015,0.545857,[ 23 133] ; [ 65 456],[ 20.27769572 135.72230428] ; [ 67.72230428 453.27769572],0
u2,1,0.468903,0.52456,[41 37] ; [58 42],[43.38202247 34.61797753] ; [55.61797753 44.38202247],0
n5,1,0.478438,0.502422,[132  26] ; [448  74],[134.76470588  23.23529412] ; [445.23529412  76.76470588],0
s3,1,0.520213,0.413471,[94 63] ; [294 222],[90.5141159 66.4858841] ; [297.4858841 218.5141159],0
n6,1,0.54566,0.36515,[138  20] ; [465  57],[140.10882353  17.89117647] ; [462.89117647  59.10882353],0
s4,1,0.675766,0.174931,[ 24 133] ; [ 72 444],[ 22.39524517 134.60475483] ; [ 73.60475483 442.39524517],0
p1,1,0.734638,0.114896,[ 15 143] ; [ 45 477],[ 13.94117647 144.05882353] ; [ 46.05882353 475.94117647],0
a8,1,0.735947,0.113721,[ 26 122] ; [ 77 393],[ 24.66666667 123.33333333] ; [ 78.33333333 391.66666667],0
b5,1,0.787184,0.072883,[97 62] ; [314 211],[95.53947368 63.46052632] ; [315.46052632 209.53947368],0
p7,1,0.943367,0.005047,[102  53] ; [336 177],[101.63173653  53.36826347] ; [336.36826347 176.63173653],0
b1,1,0.965015,0.001924,[63 96] ; [207 318],[62.76315789 96.23684211] ; [207.23684211 317.76315789],0
b4,1,0.992301,9.3e-05,[92 67] ; [304 221],[92.05263158 66.94736842] ; [303.94736842 221.05263158],0
