Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,52.190177,[226  10] ; [75 36],[204.71469741  31.28530259] ; [96.28530259 14.71469741],1
p9,1,0.0,43.709439,[194  41] ; [50 55],[168.64705882  66.35294118] ; [75.35294118 29.64705882],1
p10,1,0.0,43.60447,[186  52] ; [46 63],[159.12391931  78.87608069] ; [72.87608069 36.12391931],1
r4,1,0.0,33.05486,[205  34] ; [65 47],[183.84615385  55.15384615] ; [86.15384615 25.84615385],1
n6,1,0.0,32.363311,[196  42] ; [58 51],[174.21325648  63.78674352] ; [79.78674352 29.21325648],1
p2,1,0.0,28.629049,[177  61] ; [50 61],[154.80229226  83.19770774] ; [72.19770774 38.80229226],1
v4,1,6.4e-05,15.976325,[216  19] ; [84 26],[204.34782609  30.65217391] ; [95.65217391 14.34782609],1
v2,1,0.00027,13.270719,[119 106] ; [33 72],[103.63636364 121.36363636] ; [48.36363636 56.63636364],1
a1,1,0.000453,12.301765,[  5 234] ; [ 12 100],[ 11.57549858 227.42450142] ; [  5.42450142 106.57549858],1
b1,1,0.000788,11.269196,[ 77 162] ; [57 55],[ 91.24216524 147.75783476] ; [42.75783476 69.24216524],1
p8,1,0.006697,7.352508,[ 77 158] ; [21 91],[ 66.36887608 168.63112392] ; [31.63112392 80.36887608],0
s1,1,0.008762,6.870729,[  4 232] ; [  8 103],[  8.16138329 227.83861671] ; [  3.83861671 107.16138329],0
s6,1,0.014486,5.977881,[131 105] ; [46 65],[120.38040346 115.61959654] ; [56.61959654 54.38040346],0
r1,1,0.02073,5.349372,[180  58] ; [70 40],[170.97701149  67.02298851] ; [79.02298851 30.97701149],0
s8,1,0.022439,5.211397,[ 77 161] ; [23 89],[ 68. 170.] ; [32. 80.],0
p7,1,0.022692,5.191917,[ 99 132] ; [33 77],[ 89.41935484 141.58064516] ; [42.58064516 67.41935484],0
n2,1,0.030623,4.673967,[48 14] ; [33 23],[42.55932203 19.44067797] ; [38.44067797 17.55932203],0
a6,1,0.036874,4.356212,[157  82] ; [60 51],[148.18  90.82] ; [68.82 42.18],0
n4,1,0.038996,4.261048,[166  73] ; [64 46],[157.50716332  81.49283668] ; [72.49283668 37.50716332],0
n3,1,0.047021,3.944643,[46 16] ; [30 23],[40.97391304 21.02608696] ; [35.02608696 17.97391304],0
s3,1,0.049153,3.870115,[119 117] ; [43 67],[110.49710983 125.50289017] ; [51.50289017 58.49710983],0
s2,1,0.054622,3.693575,[ 95 142] ; [33 79],[ 86.9226361 150.0773639] ; [41.0773639 70.9226361],0
r2,1,0.059819,3.542394,[216  19] ; [93 16],[211.09011628  23.90988372] ; [97.90988372 11.09011628],0
n5,1,0.075888,3.150838,[157  80] ; [62 48],[149.57636888  87.42363112] ; [69.42363112 40.57636888],0
u3,1,0.079562,3.073817,[44 41] ; [14 26],[39.44 45.56] ; [18.56 21.44],0
u2,1,0.111481,2.5331,[44 40] ; [14 24],[39.93442623 44.06557377] ; [18.06557377 19.93442623],0
s7,1,0.115299,2.480044,[ 80 151] ; [27 77],[ 73.78208955 157.21791045] ; [33.21791045 70.78208955],0
d2,1,0.116447,2.464473,[ 93 144] ; [53 57],[ 99.71757925 137.28242075] ; [46.28242075 63.71757925],0
v3,1,0.146662,2.106628,[ 78 154] ; [27 78],[ 72.28486647 159.71513353] ; [32.71513353 72.28486647],0
a8,1,0.178177,1.812768,[ 34 190] ; [10 93],[ 30.14067278 193.85932722] ; [13.85932722 89.14067278],0
v1,1,0.183661,1.767744,[ 96 134] ; [38 73],[ 90.38123167 139.61876833] ; [43.61876833 67.38123167],0
s5,1,0.218259,1.51578,[ 58 173] ; [21 89],[ 53.51612903 177.48387097] ; [25.48387097 84.51612903],0
a5,1,0.219905,1.50499,[157  82] ; [66 46],[151.84330484  87.15669516] ; [71.15669516 40.84330484],0
a2,1,0.244845,1.352478,[ 39 200] ; [24 88],[ 42.8974359 196.1025641] ; [20.1025641 91.8974359],0
p3,1,0.248331,1.332667,[ 49 190] ; [17 94],[ 45.06857143 193.93142857] ; [20.93142857 90.06857143],0
d3,1,0.277393,1.17982,[146  93] ; [61 50],[141.35142857  97.64857143] ; [65.64857143 45.35142857],0
p5,1,0.32132,0.983567,[  9 228] ; [  2 109],[  7.49137931 229.50862069] ; [  3.50862069 107.49137931],0
a4,1,0.367484,0.812155,[ 90 149] ; [47 63],[ 93.81948424 145.18051576] ; [43.18051576 66.81948424],0
b4,1,0.39319,0.729055,[148  91] ; [64 48],[144.35327635  94.64672365] ; [67.64672365 44.35327635],0
b5,1,0.432177,0.616966,[145  94] ; [63 49],[141.62962963  97.37037037] ; [66.37037037 45.62962963],0
b2,1,0.432826,0.615228,[44 93] ; [22 36],[46.36923077 90.63076923] ; [19.63076923 38.36923077],0
b3,1,0.432826,0.615228,[44 93] ; [22 36],[46.36923077 90.63076923] ; [19.63076923 38.36923077],0
n1,1,0.492526,0.471003,[21 41] ; [22 33],[22.78632479 39.21367521] ; [20.21367521 34.78632479],0
u1,1,0.525092,0.40388,[ 29 210] ; [ 11 101],[ 27.23646724 211.76353276] ; [12.76353276 99.23646724],0
s4,1,0.527365,0.399466,[ 38 199] ; [21 91],[ 40.06590258 196.93409742] ; [18.93409742 93.06590258],0
p1,1,0.641214,0.217157,[ 10 226] ; [  6 106],[ 10.85057471 225.14942529] ; [  5.14942529 106.85057471],0
a7,1,0.663329,0.189505,[160  78] ; [72 39],[158.21203438  79.78796562] ; [73.78796562 37.21203438],0
a3,1,0.76896,0.08628,[154  85] ; [72 37],[155.21264368  83.78735632] ; [70.78735632 38.21264368],0
d4,1,0.815858,0.054231,[179  59] ; [84 26],[179.86781609  58.13218391] ; [83.13218391 26.86781609],0
d5,1,0.821915,0.050662,[175  64] ; [80 31],[174.12857143  64.87142857] ; [80.87142857 30.12857143],0
d1,1,0.877875,0.023612,[111 128] ; [53 59],[111.66951567 127.33048433] ; [52.33048433 59.66951567],0
