Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,38.598817,[66  8] ; [ 3 14],[56.10989011 17.89010989] ; [12.89010989  4.10989011],1
b2,1,0.167818,1.90233,[14 34] ; [ 1 10],[12.20338983 35.79661017] ; [2.79661017 8.20338983],0
a3,1,0.170812,1.875799,[44 30] ; [ 7 10],[41.47252747 32.52747253] ; [9.52747253 7.47252747],0
s3,1,0.213106,1.550197,[38 35] ; [ 6 11],[35.68888889 37.31111111] ; [8.31111111 8.68888889],0
v1,1,0.225862,1.466734,[29 45] ; [ 4 13],[26.83516484 47.16483516] ; [ 6.16483516 10.83516484],0
p7,1,0.240741,1.376252,[41 31] ; [ 7 10],[38.83146067 33.16853933] ; [9.16853933 7.83146067],0
n5,1,0.25294,1.306991,[46 28] ; [8 9],[43.91208791 30.08791209] ; [10.08791209  6.91208791],0
p3,1,0.256166,1.28936,[23 50] ; [ 3 14],[21.08888889 51.91111111] ; [ 4.91111111 12.08888889],0
p10,1,0.292989,1.105834,[27 46] ; [ 4 13],[25.14444444 47.85555556] ; [ 5.85555556 11.14444444],0
a2,1,0.323601,0.974337,[11 63] ; [ 1 16],[ 9.75824176 64.24175824] ; [ 2.24175824 14.75824176],0
a4,1,0.341038,0.906527,[26 47] ; [ 4 13],[24.33333333 48.66666667] ; [ 5.66666667 11.33333333],0
s8,1,0.36522,0.819865,[21 53] ; [ 3 14],[19.51648352 54.48351648] ; [ 4.48351648 12.51648352],0
b1,1,0.449249,0.572546,[38 36] ; [ 7 10],[36.59340659 37.40659341] ; [8.40659341 8.59340659],0
u3,1,0.456057,0.555556,[19 11] ; [5 5],[18. 12.] ; [6. 4.],0
s6,1,0.468631,0.525202,[32 42] ; [9 8],[33.34065934 40.65934066] ; [7.65934066 9.34065934],0
b4,1,0.473242,0.514397,[50 24] ; [13  4],[51.23076923 22.76923077] ; [11.76923077  5.23076923],0
p1,1,0.495544,0.464466,[ 5 68] ; [ 2 15],[ 5.67777778 67.32222222] ; [ 1.32222222 15.67777778],0
p5,1,0.507893,0.438406,[ 2 72] ; [ 1 16],[ 2.43956044 71.56043956] ; [ 0.56043956 16.43956044],0
p6,1,0.520731,0.412444,[18 54] ; [ 3 14],[16.98876404 55.01123596] ; [ 4.01123596 12.98876404],0
p8,1,0.564848,0.331379,[25 49] ; [ 7 10],[26.02197802 47.97802198] ; [ 5.97802198 11.02197802],0
n1,1,0.609834,0.260417,[6 9] ; [3 7],[5.4 9.6] ; [3.6 6.4],0
n6,1,0.647523,0.209037,[55 19] ; [11  5],[54.26666667 19.73333333] ; [11.73333333  4.26666667],0
d1,1,0.648025,0.2084,[35 39] ; [ 7 10],[34.15384615 39.84615385] ; [7.84615385 9.15384615],0
s2,1,0.705164,0.143155,[29 43] ; [ 6 11],[28.31460674 43.68539326] ; [ 6.68539326 10.31460674],0
p2,1,0.736741,0.113012,[51 23] ; [11  6],[50.41758242 23.58241758] ; [11.58241758  5.41758242],0
n3,1,0.765688,0.088816,[13  5] ; [6 3],[12.66666667  5.33333333] ; [6.33333333 2.66666667],0
v2,1,0.771583,0.084277,[32 39] ; [ 7 10],[31.46590909 39.53409091] ; [7.53409091 9.46590909],0
b5,1,0.775009,0.081698,[42 32] ; [9 8],[41.47252747 32.52747253] ; [9.52747253 7.47252747],0
u2,1,0.790643,0.070478,[16 13] ; [6 4],[16.35897436 12.64102564] ; [5.64102564 4.35897436],0
d2,1,0.844414,0.038515,[35 39] ; [8 8],[35.35555556 38.64444444] ; [7.64444444 8.35555556],0
s1,1,0.875178,0.024675,[ 5 67] ; [ 1 16],[ 4.85393258 67.14606742] ; [ 1.14606742 15.85393258],0
s7,1,0.918712,0.010415,[26 45] ; [ 6 11],[25.81818182 45.18181818] ; [ 6.18181818 10.81818182],0
