Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.905615,[ 7 35] ; [43 17],[20.58823529 21.41176471] ; [29.41176471 30.58823529],1
p2,1,0.004645,8.012771,[20 22] ; [45 15],[26.76470588 15.23529412] ; [38.23529412 21.76470588],0
s8,1,0.004958,7.894785,[ 3 39] ; [18 42],[ 8.64705882 33.35294118] ; [12.35294118 47.64705882],0
p11,1,0.008747,6.873851,[17 25] ; [40 20],[23.47058824 18.52941176] ; [33.52941176 26.47058824],0
b5,1,0.014297,6.001098,[17 25] ; [39 21],[23.05882353 18.94117647] ; [32.94117647 27.05882353],0
s6,1,0.018781,5.521805,[10 32] ; [28 32],[15.64705882 26.35294118] ; [22.35294118 37.64705882],0
v4,1,0.028422,4.802272,[28 13] ; [51  8],[32.39  8.61] ; [46.61 12.39],0
d3,1,0.045371,4.004787,[11 31] ; [27 32],[15.8019802 26.1980198] ; [22.1980198 36.8019802],0
v1,1,0.047126,3.940887,[12 30] ; [28 30],[16.8 25.2] ; [23.2 34.8],0
n5,1,0.054328,3.70259,[15 27] ; [32 26],[19.74 22.26] ; [27.26 30.74],0
d2,1,0.058268,3.585998,[11 31] ; [ 7 53],[ 7.41176471 34.58823529] ; [10.58823529 49.41176471],0
a7,1,0.070075,3.28127,[19 23] ; [38 22],[23.47058824 18.52941176] ; [33.52941176 26.47058824],0
p8,1,0.073174,3.210348,[10 31] ; [25 35],[14.20792079 26.79207921] ; [20.79207921 39.20792079],0
n2,1,0.082424,3.016446,[13  8] ; [14  2],[15.32432432  5.67567568] ; [11.67567568  4.32432432],0
p3,1,0.138748,2.191786,[ 9 33] ; [21 39],[12.35294118 29.64705882] ; [17.64705882 42.35294118],0
r3,1,0.139226,2.186493,[29 13] ; [49 11],[32.11764706  9.88235294] ; [45.88235294 14.11764706],0
p1,1,0.162375,1.951963,[ 2 39] ; [ 8 52],[ 4.05940594 36.94059406] ; [ 5.94059406 54.05940594],0
s1,1,0.19097,1.710119,[ 4 38] ; [ 2 58],[ 2.47058824 39.52941176] ; [ 3.52941176 56.47058824],0
v2,1,0.200847,1.636206,[11 30] ; [22 34],[13.94845361 27.05154639] ; [19.05154639 36.94845361],0
p4,1,0.21055,1.567641,[12 30] ; [24 35],[14.97029703 27.02970297] ; [21.02970297 37.97029703],0
p7,1,0.231303,1.432834,[17 25] ; [30 27],[19.93939394 22.06060606] ; [27.06060606 29.93939394],0
p6,1,0.240503,1.377643,[ 6 36] ; [14 45],[ 8.31683168 33.68316832] ; [11.68316832 47.31683168],0
s7,1,0.259597,1.270903,[ 8 30] ; [18 39],[10.4 27.6] ; [15.6 41.4],0
a6,1,0.297272,1.086394,[23 19] ; [39 21],[25.52941176 16.47058824] ; [36.47058824 23.52941176],0
r4,1,0.327528,0.958647,[24 18] ; [40 20],[26.35294118 15.64705882] ; [37.64705882 22.35294118],0
b4,1,0.331739,0.942099,[23 19] ; [27 33],[20.58823529 21.41176471] ; [29.41176471 30.58823529],0
u3,1,0.332726,0.938259,[11 11] ; [16  9],[12.63829787  9.36170213] ; [14.36170213 10.63829787],0
u2,1,0.343734,0.896454,[12 10] ; [17  8],[13.57446809  8.42553191] ; [15.42553191  9.57446809],0
