Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.51173,[236  30] ; [19 31],[214.65189873  51.34810127] ; [40.34810127  9.65189873],1
n6,1,0.0,32.006344,[249  16] ; [33 16],[237.99363057  27.00636943] ; [44.00636943  4.99363057],1
s4,1,4.8e-05,16.526367,[ 42 218] ; [21 30],[ 52.66881029 207.33118971] ; [10.33118971 40.66881029],1
v3,1,8.4e-05,15.474715,[121 139] ; [ 8 41],[108.54368932 151.45631068] ; [20.45631068 28.54368932],1
a5,1,0.000155,14.309269,[212  54] ; [28 23],[201.38801262  64.61198738] ; [38.61198738 12.38801262],1
r1,1,0.00044,12.35279,[227  39] ; [33 18],[218.170347  47.829653] ; [41.829653  9.170347],1
p2,1,0.003989,8.288805,[241  25] ; [39 12],[234.95268139  31.04731861] ; [45.04731861  5.95268139],0
v1,1,0.004272,8.164284,[172  91] ; [22 28],[163.00958466  99.99041534] ; [30.99041534 19.00958466],0
s7,1,0.004354,8.13012,[167  85] ; [23 28],[158.01980198  93.98019802] ; [31.98019802 19.01980198],0
a3,1,0.005785,7.616207,[204  60] ; [30 21],[196.11428571  67.88571429] ; [37.88571429 13.11428571],0
p5,1,0.009426,6.740254,[ 57 209] ; [ 3 48],[ 50.34700315 215.65299685] ; [ 9.65299685 41.34700315],0
p3,1,0.0096,6.707737,[180  85] ; [25 26],[171.91455696  93.08544304] ; [33.08544304 17.91455696],0
p9,1,0.010208,6.59825,[244  21] ; [41 10],[239.00316456  25.99683544] ; [45.99683544  5.00316456],0
d1,1,0.0107,6.514433,[180  86] ; [25 26],[172.01892744  93.98107256] ; [32.98107256 18.01892744],0
r4,1,0.011105,6.448484,[254  12] ; [44  7],[250.05678233  15.94321767] ; [47.94321767  3.05678233],0
p10,1,0.016175,5.783703,[231  33] ; [38 13],[225.44761905  38.55238095] ; [43.55238095  7.44761905],0
p4,1,0.016943,5.702285,[216  49] ; [34 17],[209.65189873  55.34810127] ; [40.34810127 10.65189873],0
a2,1,0.024049,5.091109,[ 77 189] ; [ 7 44],[ 70.48580442 195.51419558] ; [13.51419558 37.48580442],0
p11,1,0.024675,5.04652,[219  47] ; [35 16],[213.13564669  52.86435331] ; [40.86435331 10.13564669],0
