Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000774,11.302198,[ 6 36] ; [6 3],[ 9.88235294 32.11764706] ; [2.11764706 6.88235294],1
p7,1,0.000946,10.93074,[ 9 33] ; [7 2],[13.17647059 28.82352941] ; [2.82352941 6.17647059],1
p4,1,0.001828,9.714286,[10 32] ; [7 2],[14. 28.] ; [3. 6.],0
p3,1,0.006873,7.305952,[ 9 33] ; [6 3],[12.35294118 29.64705882] ; [2.64705882 6.35294118],0
s5,1,0.011537,6.380623,[ 4 36] ; [4 5],[ 6.53061224 33.46938776] ; [1.46938776 7.53061224],0
p12,1,0.013549,6.095914,[ 1 41] ; [2 6],[ 2.52 39.48] ; [0.48 7.52],0
p10,1,0.017188,5.677078,[17 24] ; [7 1],[20.08163265 20.91836735] ; [3.91836735 4.08163265],0
d2,1,0.020388,5.378378,[19 22] ; [8 1],[22.14 18.86] ; [4.86 4.14],0
p2,1,0.024173,5.082181,[15 26] ; [7 2],[18.04 22.96] ; [3.96 5.04],0
p5,1,0.026894,4.897619,[ 3 39] ; [3 6],[ 4.94117647 37.05882353] ; [1.05882353 7.94117647],0
u3,1,0.028395,4.803922,[ 2 15] ; [2 1],[ 3.4 13.6] ; [0.6 2.4],0
p9,1,0.038191,4.296503,[19 21] ; [7 1],[21.66666667 18.33333333] ; [4.33333333 3.66666667],0
p6,1,0.047675,3.921396,[ 6 34] ; [4 5],[ 8.16326531 31.83673469] ; [1.83673469 7.16326531],0
s6,1,0.049065,3.873112,[11 30] ; [5 3],[13.3877551 27.6122449] ; [2.6122449 5.3877551],0
r3,1,0.050746,3.816621,[22 19] ; [8 1],[24.6 16.4] ; [5.4 3.6],0
r4,1,0.084901,2.968495,[11 31] ; [5 4],[13.17647059 28.82352941] ; [2.82352941 6.17647059],0
v2,1,0.097779,2.741399,[15 26] ; [6 3],[17.22 23.78] ; [3.78 5.22],0
r1,1,0.116287,2.466637,[16 26] ; [6 3],[18.11764706 23.88235294] ; [3.88235294 5.11764706],0
b1,1,0.116287,2.466637,[26 16] ; [3 6],[23.88235294 18.11764706] ; [5.11764706 3.88235294],0
d4,1,0.119141,2.428571,[26 16] ; [8 1],[28. 14.] ; [6. 3.],0
s4,1,0.167419,1.905901,[ 3 39] ; [2 7],[ 4.11764706 37.88235294] ; [0.88235294 8.11764706],0
s1,1,0.167419,1.905901,[ 3 39] ; [2 7],[ 4.11764706 37.88235294] ; [0.88235294 8.11764706],0
a5,1,0.249882,1.323963,[24 18] ; [7 2],[25.52941176 16.47058824] ; [5.47058824 3.52941176],0
n1,1,0.268925,1.222222,[10  8] ; [1 3],[9. 9.] ; [2. 2.],0
n3,1,0.268925,1.222222,[ 8 10] ; [3 1],[9. 9.] ; [2. 2.],0
s7,1,0.30127,1.068562,[ 8 31] ; [3 5],[ 9.12765957 29.87234043] ; [1.87234043 6.12765957],0
v1,1,0.376797,0.781125,[12 29] ; [4 5],[13.12 27.88] ; [2.88 6.12],0
d1,1,0.407159,0.68708,[17 25] ; [5 4],[18.11764706 23.88235294] ; [3.88235294 5.11764706],0
a4,1,0.410113,0.678473,[15 26] ; [2 7],[13.94 27.06] ; [3.06 5.94],0
r2,1,0.428339,0.627323,[23 16] ; [4 5],[21.9375 17.0625] ; [5.0625 3.9375],0
v3,1,0.44483,0.583791,[ 9 33] ; [3 6],[ 9.88235294 32.11764706] ; [2.11764706 6.88235294],0
s3,1,0.476265,0.507403,[15 26] ; [4 4],[15.89795918 25.10204082] ; [3.10204082 4.89795918],0
n5,1,0.479271,0.500523,[33  9] ; [8 1],[33.76470588  8.23529412] ; [7.23529412 1.76470588],0
d5,1,0.514453,0.425,[28 14] ; [7 2],[28.82352941 13.17647059] ; [6.17647059 2.82352941],0
a8,1,0.562705,0.335043,[ 8 34] ; [2 5],[ 8.57142857 33.42857143] ; [1.42857143 5.57142857],0
d3,1,0.573604,0.316689,[19 23] ; [5 4],[19.76470588 22.23529412] ; [4.23529412 4.76470588],0
a7,1,0.573604,0.316689,[19 23] ; [5 4],[19.76470588 22.23529412] ; [4.23529412 4.76470588],0
u2,1,0.717688,0.130719,[ 4 13] ; [1 2],[ 4.25 12.75] ; [0.75 2.25],0
a3,1,0.750092,0.101453,[25 16] ; [6 3],[25.42 15.58] ; [5.58 3.42],0
a6,1,0.76223,0.091538,[21 21] ; [5 4],[21.41176471 20.58823529] ; [4.58823529 4.41176471],0
b5,1,0.76223,0.091538,[21 21] ; [4 5],[20.58823529 21.41176471] ; [4.41176471 4.58823529],0
b4,1,0.788592,0.071898,[26 16] ; [6 3],[26.35294118 15.64705882] ; [5.64705882 3.35294118],0
a2,1,0.801693,0.06308,[ 6 36] ; [1 8],[ 5.76470588 36.23529412] ; [1.23529412 7.76470588],0
n2,1,0.840039,0.040741,[10  8] ; [2 2],[9.81818182 8.18181818] ; [2.18181818 1.81818182],0
b2,1,0.889735,0.019221,[12 18] ; [3 4],[12.16216216 17.83783784] ; [2.83783784 4.16216216],0
b3,1,0.889735,0.019221,[12 18] ; [3 4],[12.16216216 17.83783784] ; [2.83783784 4.16216216],0
s2,1,0.94391,0.00495,[11 31] ; [2 6],[10.92 31.08] ; [2.08 5.92],0
