Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00372,8.415584,[24  9] ; [1 6],[20.625 12.375] ; [4.375 2.625],0
p7,1,0.006834,7.316017,[ 4 29] ; [4 3],[ 6.6 26.4] ; [1.4 5.6],0
b1,1,0.02581,4.968699,[20 13] ; [1 6],[17.325 15.675] ; [3.675 3.325],0
n5,1,0.037468,4.329004,[19 14] ; [1 6],[16.5 16.5] ; [3.5 3.5],0
s1,1,0.071355,3.251563,[ 2 31] ; [2 5],[ 3.3 29.7] ; [0.7 6.3],0
p6,1,0.077858,3.109056,[ 2 30] ; [2 5],[ 3.28205128 28.71794872] ; [0.71794872 6.28205128],0
p11,1,0.084471,2.976706,[ 8 25] ; [4 3],[ 9.9 23.1] ; [2.1 4.9],0
p3,1,0.096012,2.770563,[ 5 28] ; [3 4],[ 6.6 26.4] ; [1.4 5.6],0
s2,1,0.096012,2.770563,[ 5 28] ; [3 4],[ 6.6 26.4] ; [1.4 5.6],0
r3,1,0.121762,2.394508,[13 20] ; [5 2],[14.85 18.15] ; [3.15 3.85],0
u2,1,0.129714,2.295918,[ 2 12] ; [2 2],[ 3.11111111 10.88888889] ; [0.88888889 3.11111111],0
p4,1,0.1556,2.016478,[ 6 27] ; [3 4],[ 7.425 25.575] ; [1.575 5.425],0
p2,1,0.1556,2.016478,[ 6 27] ; [3 4],[ 7.425 25.575] ; [1.575 5.425],0
d1,1,0.162486,1.950938,[14 19] ; [1 6],[12.375 20.625] ; [2.625 4.375],0
a7,1,0.162785,1.94816,[14 19] ; [5 2],[15.675 17.325] ; [3.325 3.675],0
a4,1,0.188204,1.73162,[13 19] ; [1 6],[11.48717949 20.51282051] ; [2.51282051 4.48717949],0
s8,1,0.214586,1.540214,[ 1 32] ; [1 6],[ 1.65 31.35] ; [0.35 6.65],0
r4,1,0.229654,1.443001,[ 7 26] ; [3 4],[ 8.25 24.75] ; [1.75 5.25],0
d2,1,0.239084,1.385984,[17 15] ; [2 5],[15.58974359 16.41025641] ; [3.41025641 3.58974359],0
d4,1,0.257312,1.283161,[21 12] ; [6 1],[22.275 10.725] ; [4.725 2.275],0
a6,1,0.269544,1.219065,[16 17] ; [5 2],[17.325 15.675] ; [3.675 3.325],0
d5,1,0.308063,1.038961,[21 12] ; [3 4],[19.8 13.2] ; [4.2 2.8],0
s6,1,0.316422,1.003678,[ 8 25] ; [3 4],[ 9.075 23.925] ; [1.925 5.075],0
s3,1,0.341591,0.904453,[ 8 24] ; [3 4],[ 9.02564103 22.97435897] ; [1.97435897 5.02564103],0
r1,1,0.388237,0.744456,[13 20] ; [4 3],[14.025 18.975] ; [2.975 4.025],0
b4,1,0.388237,0.744456,[20 13] ; [3 4],[18.975 14.025] ; [4.025 2.975],0
a3,1,0.424688,0.637307,[19 13] ; [3 4],[18.05128205 13.94871795] ; [3.94871795 3.05128205],0
r2,1,0.513526,0.426875,[18 13] ; [5 2],[18.76315789 12.23684211] ; [4.23684211 2.76315789],0
v3,1,0.559951,0.33979,[ 6 26] ; [2 5],[ 6.56410256 25.43589744] ; [1.43589744 5.56410256],0
p9,1,0.559951,0.33979,[ 6 26] ; [2 5],[ 6.56410256 25.43589744] ; [1.43589744 5.56410256],0
a5,1,0.677318,0.17316,[16 17] ; [4 3],[16.5 16.5] ; [3.5 3.5],0
v1,1,0.703273,0.145089,[ 7 25] ; [2 5],[ 7.38461538 24.61538462] ; [1.61538462 5.38461538],0
b5,1,0.786529,0.073344,[17 16] ; [4 3],[17.325 15.675] ; [3.675 3.325],0
n3,1,0.798217,0.065359,[ 7 10] ; [1 2],[ 6.8 10.2] ; [1.2 1.8],0
n2,1,0.798217,0.065359,[ 7 10] ; [1 2],[ 6.8 10.2] ; [1.2 1.8],0
d3,1,0.900154,0.015742,[15 18] ; [3 4],[14.85 18.15] ; [3.15 3.85],0
v2,1,0.944277,0.004885,[ 9 24] ; [2 5],[ 9.075 23.925] ; [1.925 5.075],0
n6,1,1.0,0.0,[11 22] ; [2 4],[11. 22.] ; [2. 4.],0
