Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,25.030929,[11 23] ; [61 14],[22.4587156 11.5412844] ; [49.5412844 25.4587156],1
n6,1,0.001569,9.995318,[21 13] ; [66  9],[27.13761468  6.86238532] ; [59.86238532 15.13761468],0
p10,1,0.00163,9.925306,[19 14] ; [64 11],[25.36111111  7.63888889] ; [57.63888889 17.36111111],0
p11,1,0.008135,7.003586,[22 12] ; [65 10],[27.13761468  6.86238532] ; [59.86238532 15.13761468],0
p9,1,0.021381,5.295431,[23 10] ; [66  9],[27.19444444  5.80555556] ; [61.80555556 13.19444444],0
p2,1,0.024314,5.072083,[22 12] ; [63 12],[26.51376147  7.48623853] ; [58.48623853 16.51376147],0
d4,1,0.06271,3.464227,[31  3] ; [57 18],[27.44954128  6.55045872] ; [60.55045872 14.44954128],0
u3,1,0.07822,3.101499,[9 4] ; [12 18],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
s3,1,0.129154,2.302647,[17 17] ; [49 26],[20.58715596 13.41284404] ; [45.41284404 29.58715596],0
d3,1,0.135826,2.224619,[25  9] ; [44 31],[21.52293578 12.47706422] ; [47.47706422 27.52293578],0
v2,1,0.142523,2.150507,[13 21] ; [38 33],[16.51428571 17.48571429] ; [34.48571429 36.51428571],0
v1,1,0.16689,1.910657,[14 20] ; [40 32],[17.32075472 16.67924528] ; [36.67924528 35.32075472],0
b1,1,0.213364,1.548456,[17 17] ; [28 47],[14.03669725 19.96330275] ; [30.96330275 44.03669725],0
d5,1,0.221137,1.49698,[27  7] ; [51 24],[24.33027523  9.66972477] ; [53.66972477 21.33027523],0
a1,1,0.281575,1.159471,[ 5 29] ; [ 6 69],[ 3.43119266 30.56880734] ; [ 7.56880734 67.43119266],0
r4,1,0.283037,1.152449,[20 14] ; [52 23],[22.4587156 11.5412844] ; [49.5412844 25.4587156],0
p5,1,0.30218,1.064547,[ 3 31] ; [12 62],[ 4.72222222 29.27777778] ; [10.27777778 63.72222222],0
a8,1,0.320302,0.987712,[ 1 31] ; [ 6 65],[ 2.17475728 29.82524272] ; [ 4.82524272 66.17475728],0
a6,1,0.328743,0.953844,[17 17] ; [45 30],[19.33944954 14.66055046] ; [42.66055046 32.33944954],0
n2,1,0.35092,0.870129,[11  2] ; [17  7],[9.83783784 3.16216216] ; [18.16216216  5.83783784],0
v3,1,0.372456,0.795455,[ 9 24] ; [26 46],[11. 22.] ; [24. 48.],0
u2,1,0.39084,0.736327,[9 4] ; [16 13],[7.73809524 5.26190476] ; [17.26190476 11.73809524],0
s1,1,0.4081,0.684329,[ 2 32] ; [ 2 73],[ 1.24770642 32.75229358] ; [ 2.75229358 72.24770642],0
s8,1,0.411374,0.674827,[13 21] ; [35 40],[14.97247706 19.02752294] ; [33.02752294 41.97247706],0
r2,1,0.441556,0.592235,[25  8] ; [60 13],[26.46226415  6.53773585] ; [58.53773585 14.46226415],0
s5,1,0.459883,0.546181,[14 18] ; [26 46],[12.30769231 19.69230769] ; [27.69230769 44.30769231],0
p1,1,0.491058,0.474207,[ 3 31] ; [ 4 71],[ 2.18348624 31.81651376] ; [ 4.81651376 70.18348624],0
b4,1,0.513578,0.42677,[20 14] ; [49 26],[21.52293578 12.47706422] ; [47.47706422 27.52293578],0
s7,1,0.527354,0.399488,[15 18] ; [37 34],[16.5 16.5] ; [35.5 35.5],0
a7,1,0.550064,0.357203,[22 12] ; [44 31],[20.58715596 13.41284404] ; [45.41284404 29.58715596],0
p8,1,0.551181,0.355206,[14 19] ; [36 38],[15.42056075 17.57943925] ; [34.57943925 39.42056075],0
p4,1,0.576039,0.312682,[18 16] ; [44 31],[19.33944954 14.66055046] ; [42.66055046 32.33944954],0
s2,1,0.640003,0.218738,[22 12] ; [45 30],[20.89908257 13.10091743] ; [46.10091743 28.89908257],0
p6,1,0.654788,0.199917,[11 22] ; [28 46],[12.02803738 20.97196262] ; [26.97196262 47.02803738],0
s4,1,0.655302,0.199281,[10 24] ; [19 56],[ 9.04587156 24.95412844] ; [19.95412844 55.04587156],0
r3,1,0.69623,0.152423,[30  4] ; [68  7],[30.56880734  3.43119266] ; [67.43119266  7.56880734],0
a2,1,0.69623,0.152423,[ 4 30] ; [ 7 68],[ 3.43119266 30.56880734] ; [ 7.56880734 67.43119266],0
v4,1,0.712965,0.135333,[30  4] ; [67  7],[30.53703704  3.46296296] ; [66.46296296  7.53703704],0
p3,1,0.727073,0.121816,[16 18] ; [38 37],[16.8440367 17.1559633] ; [37.1559633 37.8440367],0
b2,1,0.733875,0.115583,[ 6 14] ; [13 37],[ 5.42857143 14.57142857] ; [13.57142857 36.42857143],0
b3,1,0.733875,0.115583,[ 6 14] ; [13 37],[ 5.42857143 14.57142857] ; [13.57142857 36.42857143],0
a5,1,0.80384,0.061693,[20 14] ; [46 29],[20.58715596 13.41284404] ; [45.41284404 29.58715596],0
n1,1,0.849647,0.035936,[5 8] ; [10 14],[5.27027027 7.72972973] ; [ 9.72972973 14.27027027],0
a4,1,0.860253,0.030994,[11 23] ; [23 52],[10.60550459 23.39449541] ; [23.39449541 51.60550459],0
a3,1,0.861361,0.0305,[21 13] ; [45 30],[20.58715596 13.41284404] ; [45.41284404 29.58715596],0
p12,1,0.884929,0.020945,[ 3 31] ; [ 6 69],[ 2.80733945 31.19266055] ; [ 6.19266055 68.80733945],0
p7,1,0.886697,0.020302,[20 14] ; [44 29],[20.3364486 13.6635514] ; [43.6635514 29.3364486],0
d2,1,0.907669,0.013451,[14 20] ; [30 45],[13.72477064 20.27522936] ; [30.27522936 44.72477064],0
b5,1,0.928241,0.008111,[21 13] ; [47 28],[21.21100917 12.78899083] ; [46.78899083 28.21100917],0
n3,1,0.954089,0.003315,[8 5] ; [15  9],[8.08108108 4.91891892] ; [14.91891892  9.08108108],0
d1,1,0.969676,0.001445,[16 18] ; [35 40],[15.90825688 18.09174312] ; [35.09174312 39.90825688],0
