Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,29.335102,[163  19] ; [27 21],[150.34782609  31.65217391] ; [39.65217391  8.34782609],1
n6,1,5.5e-05,16.278736,[165  16] ; [33 15],[156.49781659  24.50218341] ; [41.50218341  6.49781659],1
p4,1,0.022037,5.242873,[120  62] ; [23 25],[113.15652174  68.84347826] ; [29.84347826 18.15652174],0
p10,1,0.023159,5.156541,[153  27] ; [34 14],[147.63157895  32.36842105] ; [39.36842105  8.63157895],0
u2,1,0.02531,5.002553,[21 18] ; [10  1],[24.18 14.82] ; [6.82 4.18],0
p6,1,0.043391,4.080115,[ 72 108] ; [11 35],[ 66.10619469 113.89380531] ; [16.89380531 29.10619469],0
p3,1,0.053448,3.729858,[100  81] ; [19 29],[94.05676856 86.94323144] ; [24.94323144 23.05676856],0
s8,1,0.058463,3.580453,[121  60] ; [25 23],[115.39737991  65.60262009] ; [30.60262009 17.39737991],0
b2,1,0.065374,3.395509,[60 77] ; [ 8 23],[55.45238095 81.54761905] ; [12.54761905 18.45238095],0
b3,1,0.065374,3.395509,[60 77] ; [ 8 23],[55.45238095 81.54761905] ; [12.54761905 18.45238095],0
p9,1,0.06908,3.30475,[157  23] ; [36 11],[153.03964758  26.96035242] ; [39.96035242  7.03964758],0
s6,1,0.089431,2.884585,[138  42] ; [31 17],[133.42105263  46.57894737] ; [35.57894737 12.42105263],0
s4,1,0.119381,2.425419,[ 22 160] ; [10 38],[ 25.32173913 156.67826087] ; [ 6.67826087 41.32173913],0
b4,1,0.12511,2.352155,[95 87] ; [31 17],[99.70434783 82.29565217] ; [26.29565217 21.70434783],0
b1,1,0.127497,2.322723,[ 79 103] ; [15 33],[ 74.3826087 107.6173913] ; [19.6173913 28.3826087],0
s2,1,0.129016,2.304303,[113  69] ; [24 24],[108.40869565  73.59130435] ; [28.59130435 19.40869565],0
a4,1,0.134183,2.243434,[86 95] ; [17 31],[81.41048035 99.58951965] ; [21.58951965 26.41048035],0
s3,1,0.138754,2.191724,[126  55] ; [28 20],[121.72052402  59.27947598] ; [32.27947598 15.72052402],0
d3,1,0.149013,2.082322,[124  57] ; [38 10],[128.04366812  52.95633188] ; [33.95633188 14.04366812],0
p12,1,0.155312,2.019288,[ 14 165] ; [ 1 47],[ 11.82819383 167.17180617] ; [ 3.17180617 44.82819383],0
u3,1,0.161349,1.961538,[24 15] ; [10  2],[26. 13.] ; [8. 4.],0
a7,1,0.179975,1.797831,[122  60] ; [37 11],[125.8173913  56.1826087] ; [33.1826087 14.8173913],0
v4,1,0.185643,1.751863,[174   7] ; [43  4],[172.26754386   8.73245614] ; [44.73245614  2.26754386],0
n3,1,0.198887,1.650526,[22 16] ; [8 2],[23.75 14.25] ; [6.25 3.75],0
p1,1,0.207457,1.589084,[ 18 163] ; [ 2 46],[ 15.80786026 165.19213974] ; [ 4.19213974 43.80786026],0
v3,1,0.209893,1.572163,[80 96] ; [15 28],[76.34703196 99.65296804] ; [18.65296804 24.34703196],0
v1,1,0.210291,1.56942,[98 77] ; [21 25],[94.23076923 80.76923077] ; [24.76923077 21.23076923],0
n1,1,0.229911,1.44141,[19 18] ; [3 7],[17.31914894 19.68085106] ; [4.68085106 5.31914894],0
p8,1,0.236609,1.400684,[95 83] ; [21 27],[91.36283186 86.63716814] ; [24.63716814 23.36283186],0
p5,1,0.289473,1.12207,[ 21 158] ; [ 3 44],[ 19.00884956 159.99115044] ; [ 4.99115044 42.00884956],0
u1,1,0.338164,0.917379,[ 42 140] ; [ 8 40],[ 39.56521739 142.43478261] ; [10.43478261 37.56521739],0
a6,1,0.346632,0.885747,[119  62] ; [35 13],[121.72052402  59.27947598] ; [32.27947598 15.72052402],0
a8,1,0.394592,0.724745,[ 31 134] ; [ 6 39],[ 29.07142857 135.92857143] ; [ 7.92857143 37.07142857],0
d4,1,0.430486,0.621513,[152  29] ; [38 10],[150.17467249  30.82532751] ; [39.82532751  8.17467249],0
p7,1,0.448268,0.575026,[116  61] ; [28 19],[113.78571429  63.21428571] ; [30.21428571 16.78571429],0
b5,1,0.46621,0.530945,[107  75] ; [31 17],[109.2  72.8] ; [28.8 19.2],0
p2,1,0.489645,0.477306,[151  30] ; [38 10],[149.38427948  31.61572052] ; [39.61572052  8.38427948],0
r1,1,0.540564,0.374495,[151  31] ; [38 10],[149.55652174  32.44347826] ; [39.44347826  8.55652174],0
a3,1,0.550369,0.356657,[143  38] ; [36 12],[141.48034934  39.51965066] ; [37.51965066 10.48034934],0
r4,1,0.607034,0.264516,[158  24] ; [43  5],[159.05217391  22.94782609] ; [41.94782609  6.05217391],0
r3,1,0.61104,0.258663,[170  11] ; [46  2],[170.72489083  10.27510917] ; [45.27510917  2.72489083],0
a1,1,0.616361,0.251015,[ 11 171] ; [ 2 46],[ 10.28695652 171.71304348] ; [ 2.71304348 45.28695652],0
a5,1,0.619601,0.246429,[139  43] ; [35 13],[137.68695652  44.31304348] ; [36.31304348 11.68695652],0
a2,1,0.679876,0.170265,[ 47 135] ; [11 37],[ 45.89565217 136.10434783] ; [12.10434783 35.89565217],0
r2,1,0.70594,0.142366,[171   9] ; [44  3],[170.4845815   9.5154185] ; [44.5154185  2.4845815],0
d2,1,0.707836,0.140448,[96 85] ; [24 24],[94.84716157 86.15283843] ; [25.15283843 22.84716157],0
d1,1,0.791035,0.070208,[110  72] ; [28 20],[109.2  72.8] ; [28.8 19.2],0
p11,1,0.803386,0.061985,[147  35] ; [38 10],[146.39130435  35.60869565] ; [38.60869565  9.39130435],0
