Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001278,10.374737,[12  4] ; [ 7 21],[6.90909091 9.09090909] ; [12.09090909 15.90909091],0
r1,1,0.419981,0.650368,[ 7 10] ; [15 13],[8.31111111 8.68888889] ; [13.68888889 14.31111111],0
p5,1,0.50714,0.439964,[ 3 14] ; [ 3 25],[ 2.26666667 14.73333333] ; [ 3.73333333 24.26666667],0
s3,1,0.512734,0.428484,[ 4 12] ; [ 9 17],[ 4.95238095 11.04761905] ; [ 8.04761905 17.95238095],0
r4,1,0.539361,0.376725,[ 7 10] ; [ 9 19],[ 6.04444444 10.95555556] ; [ 9.95555556 18.04444444],0
d5,1,0.539361,0.376725,[10  7] ; [19  9],[10.95555556  6.04444444] ; [18.04444444  9.95555556],0
p1,1,0.580801,0.304942,[ 1 16] ; [ 3 25],[ 1.51111111 15.48888889] ; [ 2.48888889 25.51111111],0
u1,1,0.580801,0.304942,[ 1 16] ; [ 3 25],[ 1.51111111 15.48888889] ; [ 2.48888889 25.51111111],0
a4,1,0.603364,0.269952,[ 5 12] ; [10 17],[ 5.79545455 11.20454545] ; [ 9.20454545 17.79545455],0
b5,1,0.608757,0.261988,[9 8] ; [17 11],[9.82222222 7.17777778] ; [16.17777778 11.82222222],0
n3,1,0.609834,0.260417,[6 3] ; [9 7],[5.4 3.6] ; [9.6 6.4],0
d2,1,0.6156,0.252101,[ 6 11] ; [12 16],[ 6.8 10.2] ; [11.2 16.8],0
p9,1,0.635738,0.224359,[11  5] ; [16 10],[10.28571429  5.71428571] ; [16.71428571  9.28571429],0
s2,1,0.63672,0.223057,[ 6 11] ; [ 8 20],[ 5.28888889 11.71111111] ; [ 8.71111111 19.28888889],0
s4,1,0.644652,0.21271,[ 4 13] ; [ 5 23],[ 3.4 13.6] ; [ 5.6 22.4],0
n1,1,0.68017,0.169935,[5 4] ; [8 9],[4.5 4.5] ; [8.5 8.5],0
r2,1,0.688251,0.160985,[13  4] ; [22  5],[13.52272727  3.47727273] ; [21.47727273  5.52272727],0
a7,1,0.783309,0.07563,[9 8] ; [16 12],[9.44444444 7.55555556] ; [15.55555556 12.44444444],0
a3,1,0.78364,0.075394,[10  7] ; [17 10],[10.43181818  6.56818182] ; [16.56818182 10.43181818],0
b1,1,0.788881,0.071698,[11  6] ; [17 11],[10.57777778  6.42222222] ; [17.42222222 10.57777778],0
n4,1,0.788881,0.071698,[11  6] ; [17 11],[10.57777778  6.42222222] ; [17.42222222 10.57777778],0
n2,1,0.836701,0.042484,[6 3] ; [12  5],[6.23076923 2.76923077] ; [11.76923077  5.23076923],0
d3,1,0.848242,0.036619,[8 9] ; [14 14],[8.31111111 8.68888889] ; [13.68888889 14.31111111],0
a1,1,0.869456,0.027011,[ 1 16] ; [ 2 26],[ 1.13333333 15.86666667] ; [ 1.86666667 26.13333333],0
p12,1,0.869456,0.027011,[ 1 16] ; [ 2 26],[ 1.13333333 15.86666667] ; [ 1.86666667 26.13333333],0
s7,1,0.878828,0.023243,[5 9] ; [ 9 18],[4.7804878 9.2195122] ; [ 9.2195122 17.7804878],0
a5,1,0.900109,0.015756,[10  7] ; [17 11],[10.2  6.8] ; [16.8 11.2],0
n5,1,0.911385,0.012386,[13  4] ; [21  7],[12.84444444  4.15555556] ; [21.15555556  6.84444444],0
v3,1,0.919751,0.01015,[ 4 13] ; [ 6 21],[ 3.86363636 13.13636364] ; [ 6.13636364 20.86363636],0
n6,1,0.951917,0.003636,[12  5] ; [20  8],[12.08888889  4.91111111] ; [19.91111111  8.08888889],0
s6,1,0.954133,0.003308,[7 9] ; [12 16],[6.90909091 9.09090909] ; [12.09090909 15.90909091],0
d1,1,0.977225,0.000815,[ 6 11] ; [10 18],[ 6.04444444 10.95555556] ; [ 9.95555556 18.04444444],0
b2,1,0.97894,0.000697,[5 7] ; [ 7 10],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
b3,1,0.97894,0.000697,[5 7] ; [ 7 10],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
s5,1,0.987695,0.000238,[ 5 12] ; [ 8 19],[ 5.02272727 11.97727273] ; [ 7.97727273 19.02272727],0
