Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,126.27021,[273  95] ; [ 3 69],[230.83636364 137.16363636] ; [45.16363636 26.83636364],1
d3,1,0.0,90.163931,[286  82] ; [15 57],[251.74545455 116.25454545] ; [49.25454545 22.74545455],1
d5,1,0.0,83.009568,[336  32] ; [35 37],[310.29090909  57.70909091] ; [60.70909091 11.29090909],1
s2,1,2e-06,22.779771,[216 150] ; [20 51],[197.65675057 168.34324943] ; [38.34324943 32.65675057],1
d2,1,9e-06,19.751827,[207 160] ; [20 52],[189.76993166 177.23006834] ; [37.23006834 34.76993166],1
a3,1,1.6e-05,18.587741,[287  79] ; [39 33],[272.4109589  93.5890411] ; [53.5890411 18.4109589],1
a5,1,2.1e-05,18.136201,[299  69] ; [42 30],[285.2  82.8] ; [55.8 16.2],1
u1,1,5.4e-05,16.301909,[ 95 273] ; [ 3 69],[ 81.96363636 286.03636364] ; [16.03636364 55.96363636],1
a4,1,6.8e-05,15.87605,[191 176] ; [19 53],[175.55808656 191.44191344] ; [34.44191344 37.55808656],1
a2,1,0.000458,12.280616,[109 259] ; [ 7 65],[ 97.01818182 270.98181818] ; [18.98181818 53.01818182],1
s7,1,0.002002,9.547575,[210 136] ; [27 40],[198.55205811 147.44794189] ; [38.44794189 28.55205811],0
p2,1,0.002976,8.822064,[330  36] ; [56 16],[322.54794521  43.45205479] ; [63.45205479  8.54794521],0
s5,1,0.003283,8.642857,[151 199] ; [17 53],[140. 210.] ; [28. 42.],0
p10,1,0.004153,8.215803,[320  44] ; [54 18],[312.23853211  51.76146789] ; [61.76146789 10.23853211],0
s8,1,0.009125,6.79817,[201 165] ; [27 44],[190.95652174 175.04347826] ; [37.04347826 33.95652174],0
v1,1,0.012969,6.1733,[225 132] ; [33 37],[215.70491803 141.29508197] ; [42.29508197 27.70491803],0
s6,1,0.016964,5.700056,[268  94] ; [42 28],[259.76851852 102.23148148] ; [50.23148148 19.76851852],0
s3,1,0.039585,4.23559,[221 145] ; [33 37],[213.22018349 152.77981651] ; [40.77981651 29.22018349],0
v2,1,0.061165,3.505523,[224 133] ; [35 34],[217.04929577 139.95070423] ; [41.95070423 27.04929577],0
p4,1,0.062206,3.477578,[301  67] ; [52 20],[295.23636364  72.76363636] ; [57.76363636 14.23636364],0
u3,1,0.083172,3.001794,[55 25] ; [17 16],[50.97345133 29.02654867] ; [21.02654867 11.97345133],0
p1,1,0.091836,2.841886,[ 40 325] ; [13 59],[ 44.26773455 320.73226545] ; [ 8.73226545 63.26773455],0
u2,1,0.106199,2.609896,[49 30] ; [15 18],[45.14285714 33.85714286] ; [18.85714286 14.14285714],0
p9,1,0.114285,2.493951,[328  38] ; [59 12],[324.12356979  41.87643021] ; [62.87643021  8.12356979],0
r1,1,0.123819,2.368336,[307  60] ; [54 17],[302.48173516  64.51826484] ; [58.51826484 12.48173516],0
p8,1,0.12807,2.315744,[245 120] ; [41 30],[239.4266055 125.5733945] ; [46.5733945 24.4266055],0
a8,1,0.154575,2.026512,[ 45 285] ; [ 5 63],[ 41.45728643 288.54271357] ; [ 8.54271357 59.45728643],0
p6,1,0.168037,1.900369,[177 183] ; [29 43],[171.66666667 188.33333333] ; [34.33333333 37.66666667],0
a1,1,0.194137,1.685939,[ 25 343] ; [ 2 70],[ 22.58181818 345.41818182] ; [ 4.41818182 67.58181818],0
b4,1,0.217173,1.522955,[218 150] ; [37 35],[213.27272727 154.72727273] ; [41.72727273 30.27272727],0
b2,1,0.240901,1.375316,[ 98 134] ; [17 34],[ 94.27561837 137.72438163] ; [20.72438163 30.27561837],0
b3,1,0.240901,1.375316,[ 98 134] ; [17 34],[ 94.27561837 137.72438163] ; [20.72438163 30.27561837],0
r3,1,0.274581,1.193719,[356  11] ; [68  4],[354.46013667  12.53986333] ; [69.53986333  2.46013667],0
r2,1,0.351617,0.867614,[352  12] ; [68  4],[350.64220183  13.35779817] ; [69.35779817  2.64220183],0
n1,1,0.370649,0.801486,[27 34] ; [4 9],[25.55405405 35.44594595] ; [5.44594595 7.55405405],0
a7,1,0.38449,0.756296,[273  94] ; [50 22],[270.02505695  96.97494305] ; [52.97494305 19.02505695],0
p7,1,0.39937,0.710222,[279  84] ; [52 20],[276.2137931  86.7862069] ; [54.7862069 17.2137931],0
n4,1,0.421581,0.645904,[305  62] ; [57 15],[302.62870159  64.37129841] ; [59.37129841 12.62870159],0
n6,1,0.445974,0.580863,[322  44] ; [61 11],[320.04109589  45.95890411] ; [62.95890411  9.04109589],0
n5,1,0.473282,0.514302,[285  81] ; [58 13],[287.27231121  78.72768879] ; [55.72768879 15.27231121],0
n3,1,0.47376,0.513193,[46 15] ; [11  2],[46.98648649 14.01351351] ; [10.01351351  2.98648649],0
a6,1,0.511122,0.431769,[254 113] ; [47 25],[251.6332574 115.3667426] ; [49.3667426 22.6332574],0
r4,1,0.54367,0.368779,[346  22] ; [69  3],[347.09090909  20.90909091] ; [67.90909091  4.09090909],0
n2,1,0.550814,0.355862,[47 14] ; [9 4],[46.16216216 14.83783784] ; [9.83783784 3.16216216],0
p11,1,0.551771,0.354154,[301  67] ; [61 11],[302.76363636  65.23636364] ; [59.23636364 12.76363636],0
s4,1,0.555347,0.347824,[ 66 297] ; [11 61],[ 64.25517241 298.74482759] ; [12.74482759 59.25517241],0
v3,1,0.574089,0.315888,[162 191] ; [30 41],[159.8490566 193.1509434] ; [32.1509434 38.8490566],0
b5,1,0.676614,0.173962,[210 158] ; [43 29],[211.6 156.4] ; [41.4 30.6],0
