Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.00914,6.795278,[40 24] ; [23 36],[32.7804878 31.2195122] ; [30.2195122 28.7804878],0
b4,1,0.012228,6.2775,[40 24] ; [24 36],[33.03225806 30.96774194] ; [30.96774194 29.03225806],0
r1,1,0.034435,4.472986,[43 21] ; [28 30],[37.24590164 26.75409836] ; [33.75409836 24.24590164],0
r3,1,0.037149,4.343568,[52 11] ; [39 20],[46.99180328 16.00819672] ; [44.00819672 14.99180328],0
s6,1,0.046277,3.971482,[37 26] ; [24 35],[31.5 31.5] ; [29.5 29.5],0
u2,1,0.058781,3.571454,[15 14] ; [10 25],[11.328125 17.671875] ; [13.671875 21.328125],0
s5,1,0.061572,3.494519,[18 43] ; [ 9 50],[13.725 47.275] ; [13.275 45.725],0
p1,1,0.066937,3.356586,[ 2 62] ; [ 7 53],[ 4.64516129 59.35483871] ; [ 4.35483871 55.64516129],0
v2,1,0.092565,2.829196,[25 36] ; [15 42],[20.6779661 40.3220339] ; [19.3220339 37.6779661],0
n2,1,0.119247,2.427181,[15  3] ; [16 10],[12.68181818  5.31818182] ; [18.31818182  7.68181818],0
s2,1,0.124489,2.35991,[30 34] ; [20 40],[25.80645161 38.19354839] ; [24.19354839 35.80645161],0
a4,1,0.124885,2.354961,[17 47] ; [ 9 50],[13.52845528 50.47154472] ; [12.47154472 46.52845528],0
n5,1,0.139084,2.188066,[37 27] ; [41 17],[40.91803279 23.08196721] ; [37.08196721 20.91803279],0
b5,1,0.163198,1.944342,[42 22] ; [32 28],[38.19354839 25.80645161] ; [35.80645161 24.19354839],0
v3,1,0.253969,1.301338,[22 39] ; [15 42],[19.12711864 41.87288136] ; [17.87288136 39.12711864],0
d3,1,0.270604,1.213681,[26 38] ; [18 40],[23.08196721 40.91803279] ; [20.91803279 37.08196721],0
v1,1,0.284866,1.143726,[28 35] ; [21 39],[25.09756098 37.90243902] ; [23.90243902 36.09756098],0
n1,1,0.306944,1.043778,[ 4 13] ; [10 16],[ 5.53488372 11.46511628] ; [ 8.46511628 17.53488372],0
n4,1,0.307126,1.042996,[35 29] ; [37 21],[37.7704918 26.2295082] ; [34.2295082 23.7704918],0
r4,1,0.308828,1.035682,[44 20] ; [36 24],[41.29032258 22.70967742] ; [38.70967742 21.29032258],0
a7,1,0.317165,1.000601,[41 23] ; [32 26],[38.29508197 25.70491803] ; [34.70491803 23.29508197],0
p10,1,0.320024,0.988847,[30 32] ; [22 34],[27.3220339 34.6779661] ; [24.6779661 31.3220339],0
p3,1,0.323374,0.975251,[20 44] ; [14 46],[17.5483871 46.4516129] ; [16.4516129 43.5483871],0
p4,1,0.339045,0.91404,[22 41] ; [26 34],[24.58536585 38.41463415] ; [23.41463415 36.58536585],0
a2,1,0.35837,0.843597,[ 2 62] ; [ 4 56],[ 3.09677419 60.90322581] ; [ 2.90322581 57.09677419],0
p6,1,0.359629,0.839187,[10 53] ; [13 45],[11.97520661 51.02479339] ; [11.02479339 46.97520661],0
a3,1,0.397208,0.716761,[32 31] ; [25 33],[29.67768595 33.32231405] ; [27.32231405 30.67768595],0
p8,1,0.494843,0.465979,[14 49] ; [16 42],[15.61983471 47.38016529] ; [14.38016529 43.61983471],0
v4,1,0.49943,0.456148,[51 13] ; [44 15],[49.43089431 14.56910569] ; [45.56910569 13.43089431],0
p2,1,0.508133,0.43791,[40 24] ; [34 26],[38.19354839 25.80645161] ; [35.80645161 24.19354839],0
p5,1,0.556326,0.346106,[ 5 59] ; [ 3 55],[ 4.19672131 59.80327869] ; [ 3.80327869 54.19672131],0
s8,1,0.563873,0.333042,[13 50] ; [15 45],[14.34146341 48.65853659] ; [13.65853659 46.34146341],0
u3,1,0.588436,0.292793,[14 16] ; [14 21],[12.92307692 17.07692308] ; [15.07692308 19.92307692],0
b2,1,0.597284,0.279112,[10 18] ; [10 24],[ 9.03225806 18.96774194] ; [10.96774194 23.03225806],0
b3,1,0.597284,0.279112,[10 18] ; [10 24],[ 9.03225806 18.96774194] ; [10.96774194 23.03225806],0
p9,1,0.599153,0.276275,[34 28] ; [28 28],[32.57627119 29.42372881] ; [29.42372881 26.57627119],0
a8,1,0.62268,0.242118,[ 7 54] ; [ 8 47],[ 7.88793103 53.11206897] ; [ 7.11206897 47.88793103],0
n3,1,0.650014,0.205882,[10  8] ; [15  9],[10.71428571  7.28571429] ; [14.28571429  9.71428571],0
n6,1,0.652788,0.202403,[37 26] ; [37 22],[38.21311475 24.78688525] ; [35.78688525 23.21311475],0
a5,1,0.7105,0.137778,[32 32] ; [28 32],[30.96774194 33.03225806] ; [29.03225806 30.96774194],0
a6,1,0.736183,0.11351,[29 35] ; [29 31],[29.93548387 34.06451613] ; [28.06451613 31.93548387],0
a1,1,0.805861,0.060403,[ 5 59] ; [ 4 56],[ 4.64516129 59.35483871] ; [ 4.35483871 55.64516129],0
s7,1,0.842046,0.039711,[21 41] ; [18 38],[20.49152542 41.50847458] ; [18.50847458 37.49152542],0
s4,1,0.86744,0.027859,[11 53] ; [11 49],[11.35483871 52.64516129] ; [10.64516129 49.35483871],0
s3,1,0.892759,0.018175,[27 36] ; [26 33],[27.36885246 35.63114754] ; [25.63114754 33.36885246],0
b1,1,0.897442,0.016614,[37 27] ; [34 26],[36.64516129 27.35483871] ; [34.35483871 25.64516129],0
p7,1,0.906462,0.013807,[30 33] ; [27 31],[29.67768595 33.32231405] ; [27.32231405 30.67768595],0
s1,1,0.912284,0.012135,[ 5 57] ; [ 5 53],[ 5.16666667 56.83333333] ; [ 4.83333333 53.16666667],0
d2,1,0.952431,0.003559,[12 52] ; [11 49],[11.87096774 52.12903226] ; [11.12903226 48.87096774],0
u1,1,0.963297,0.002117,[ 1 63] ; [ 1 59],[ 1.03225806 62.96774194] ; [ 0.96774194 59.03225806],0
r2,1,0.98799,0.000227,[52 12] ; [48 11],[52.03252033 11.96747967] ; [47.96747967 11.03252033],0
