Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.667691,[18 31] ; [76 23],[31.12162162 17.87837838] ; [62.87837838 36.12162162],1
p10,1,7.7e-05,15.629999,[18 31] ; [68 28],[29.06206897 19.93793103] ; [56.93793103 39.06206897],1
n6,1,9.2e-05,15.295951,[25 24] ; [81 18],[35.09459459 13.90540541] ; [70.90540541 28.09459459],1
p9,1,0.0024,9.215232,[24 25] ; [72 25],[32.21917808 16.78082192] ; [63.78082192 33.21917808],0
d2,1,0.029699,4.726627,[15 34] ; [48 49],[21.14383562 27.85616438] ; [41.85616438 55.14383562],0
s2,1,0.032426,4.57584,[15 34] ; [15 82],[10.06849315 38.93150685] ; [19.93150685 77.06849315],0
p11,1,0.04127,4.164885,[28 21] ; [73 26],[33.43918919 15.56081081] ; [67.56081081 31.43918919],0
d1,1,0.076715,3.133165,[13 36] ; [41 58],[17.87837838 31.12162162] ; [36.12162162 62.87837838],0
u2,1,0.099531,2.713043,[13 13] ; [14 32],[ 9.75 16.25] ; [17.25 28.75],0
a5,1,0.11584,2.472679,[22 27] ; [58 41],[26.48648649 22.51351351] ; [53.51351351 45.48648649],0
a1,1,0.139788,2.180296,[ 5 44] ; [ 4 95],[ 2.97972973 46.02027027] ; [ 6.02027027 92.97972973],0
d5,1,0.177051,1.822209,[25 24] ; [62 37],[28.80405405 20.19594595] ; [58.19594595 40.80405405],0
s3,1,0.205126,1.605494,[18 28] ; [28 70],[14.69444444 31.30555556] ; [31.30555556 66.69444444],0
a6,1,0.21536,1.535021,[18 31] ; [47 52],[21.52027027 27.47972973] ; [43.47972973 55.52027027],0
n1,1,0.21728,1.522243,[ 3 14] ; [11 21],[ 4.85714286 12.14285714] ; [ 9.14285714 22.85714286],0
v1,1,0.227831,1.454348,[17 31] ; [45 53],[20.38356164 27.61643836] ; [41.61643836 56.38356164],0
b1,1,0.268542,1.224178,[25 24] ; [41 58],[21.85135135 27.14864865] ; [44.14864865 54.85135135],0
r3,1,0.270946,1.211951,[41  8] ; [75 24],[38.40540541 10.59459459] ; [77.59459459 21.40540541],0
v3,1,0.272519,1.204022,[ 9 37] ; [27 69],[11.66197183 34.33802817] ; [24.33802817 71.66197183],0
p4,1,0.35763,0.846199,[16 32] ; [40 57],[18.53793103 29.46206897] ; [37.46206897 59.53793103],0
p1,1,0.361677,0.83206,[ 2 47] ; [ 8 91],[ 3.31081081 45.68918919] ; [ 6.68918919 92.31081081],0
p2,1,0.37417,0.789768,[29 20] ; [64 32],[31.42758621 17.57241379] ; [61.57241379 34.42758621],0
s1,1,0.39133,0.734806,[ 3 46] ; [ 3 93],[ 2.02758621 46.97241379] ; [ 3.97241379 92.02758621],0
p8,1,0.449031,0.573098,[16 32] ; [39 59],[18.08219178 29.91780822] ; [36.91780822 61.08219178],0
b5,1,0.449889,0.570932,[26 23] ; [46 53],[23.83783784 25.16216216] ; [48.16216216 50.83783784],0
s5,1,0.457687,0.551545,[10 35] ; [27 69],[11.80851064 33.19148936] ; [25.19148936 70.80851064],0
p3,1,0.505753,0.442845,[14 35] ; [33 64],[15.7739726 33.2260274] ; [31.2260274 65.7739726],0
p12,1,0.513446,0.427038,[ 1 48] ; [ 4 93],[ 1.67808219 47.32191781] ; [ 3.32191781 93.67808219],0
p6,1,0.516161,0.421557,[ 8 38] ; [21 74],[ 9.46099291 36.53900709] ; [19.53900709 75.46099291],0
s6,1,0.549105,0.358923,[18 30] ; [41 55],[19.66666667 28.33333333] ; [39.33333333 56.66666667],0
n2,1,0.569056,0.324265,[13  4] ; [22 10],[12.14285714  4.85714286] ; [22.85714286  9.14285714],0
u3,1,0.572448,0.318603,[10 16] ; [15 32],[ 8.90410959 17.09589041] ; [16.09589041 30.90410959],0
d3,1,0.59335,0.285142,[18 31] ; [32 67],[16.55405405 32.44594595] ; [33.44594595 65.55405405],0
a3,1,0.600164,0.274749,[23 25] ; [52 47],[24.48979592 23.51020408] ; [50.51020408 48.48979592],0
r1,1,0.602042,0.271928,[27 22] ; [59 40],[28.47297297 20.52702703] ; [57.52702703 41.47297297],0
a8,1,0.632779,0.228311,[ 3 44] ; [ 8 84],[ 3.71942446 43.28057554] ; [ 7.28057554 84.71942446],0
v4,1,0.671003,0.180431,[41  8] ; [80 19],[40.06081081  8.93918919] ; [80.93918919 18.06081081],0
b4,1,0.685465,0.164039,[29 20] ; [62 37],[30.12837838 18.87162162] ; [60.87162162 38.12837838],0
p7,1,0.727245,0.121657,[26 23] ; [48 48],[25.00689655 23.99310345] ; [48.99310345 47.00689655],0
s4,1,0.73068,0.118488,[ 5 44] ; [12 87],[ 5.62837838 43.37162162] ; [11.37162162 87.62837838],0
d4,1,0.749945,0.101577,[32 17] ; [62 37],[31.12162162 17.87837838] ; [62.87837838 36.12162162],0
r4,1,0.868744,0.027309,[34 15] ; [70 29],[34.43243243 14.56756757] ; [69.56756757 29.43243243],0
a4,1,0.868753,0.027305,[16 33] ; [33 64],[16.44520548 32.55479452] ; [32.55479452 64.44520548],0
r2,1,0.897455,0.016609,[40  8] ; [80 17],[39.72413793  8.27586207] ; [80.27586207 16.72413793],0
v2,1,0.903917,0.014572,[20 27] ; [39 55],[19.66666667 27.33333333] ; [39.33333333 54.66666667],0
b2,1,0.911886,0.012246,[ 9 19] ; [20 40],[ 9.22727273 18.77272727] ; [19.77272727 40.22727273],0
b3,1,0.911886,0.012246,[ 9 19] ; [20 40],[ 9.22727273 18.77272727] ; [19.77272727 40.22727273],0
s8,1,0.938073,0.006036,[ 8 40] ; [16 83],[ 7.83673469 40.16326531] ; [16.16326531 82.83673469],0
n3,1,0.989511,0.000173,[11  6] ; [20 11],[10.97916667  6.02083333] ; [20.02083333 10.97916667],0
