Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.247978,[51 13] ; [35 55],[35.74025974 28.25974026] ; [50.25974026 39.74025974],1
p4,1,3.5e-05,17.099734,[42 25] ; [27 64],[29.25949367 37.74050633] ; [39.74050633 51.25949367],1
p3,1,0.000308,13.018806,[34 33] ; [21 70],[23.32278481 43.67721519] ; [31.67721519 59.32278481],1
p6,1,0.000442,12.34708,[24 43] ; [11 79],[14.93630573 52.06369427] ; [20.06369427 69.93630573],1
p11,1,0.000755,11.347623,[57 10] ; [55 36],[47.49367089 19.50632911] ; [64.50632911 26.49367089],1
p2,1,0.00304,8.783076,[57  8] ; [61 30],[49.16666667 15.83333333] ; [68.83333333 22.16666667],0
p10,1,0.005321,7.767128,[55 11] ; [56 33],[47.26451613 18.73548387] ; [63.73548387 25.26451613],0
a5,1,0.00913,6.797165,[47 20] ; [45 46],[39.01265823 27.98734177] ; [52.98734177 38.01265823],0
s8,1,0.015302,5.881399,[26 41] ; [19 71],[19.20382166 47.79617834] ; [25.79617834 64.20382166],0
p9,1,0.023216,5.152241,[58  9] ; [62 25],[52.20779221 14.79220779] ; [67.79220779 19.20779221],0
p5,1,0.052533,3.758709,[ 6 60] ; [ 2 89],[ 3.36305732 62.63694268] ; [ 4.63694268 86.36305732],0
b1,1,0.08253,3.014359,[15 52] ; [32 59],[19.93037975 47.06962025] ; [27.06962025 63.93037975],0
a7,1,0.086112,2.9456,[53 14] ; [60 30],[48.22292994 18.77707006] ; [64.77707006 25.22292994],0
s7,1,0.088893,2.894308,[26 40] ; [23 64],[21.1372549 44.8627451] ; [27.8627451 59.1372549],0
a8,1,0.111854,2.527827,[ 1 57] ; [ 7 83],[ 3.13513514 54.86486486] ; [ 4.86486486 85.13513514],0
d3,1,0.150752,2.064626,[49 18] ; [56 34],[44.8089172 22.1910828] ; [60.1910828 29.8089172],0
v2,1,0.166809,1.911386,[35 30] ; [37 50],[30.78947368 34.21052632] ; [41.21052632 45.78947368],0
s6,1,0.179206,1.8042,[43 23] ; [49 41],[38.92307692 27.07692308] ; [53.07692308 36.92307692],0
v1,1,0.202454,1.624583,[30 35] ; [32 57],[26.16883117 38.83116883] ; [35.83116883 53.16883117],0
u3,1,0.22355,1.481435,[14 15] ; [21 12],[16.37096774 12.62903226] ; [18.62903226 14.37096774],0
v3,1,0.303572,1.058438,[19 44] ; [20 68],[16.27152318 46.72847682] ; [22.72847682 65.27152318],0
n1,1,0.334954,0.929649,[ 6 14] ; [ 8 34],[ 4.51612903 15.48387097] ; [ 9.48387097 32.51612903],0
p1,1,0.395422,0.722202,[ 4 61] ; [ 3 88],[ 2.91666667 62.08333333] ; [ 4.08333333 86.91666667],0
r3,1,0.398283,0.713503,[61  6] ; [86  5],[62.33544304  4.66455696] ; [84.66455696  6.33544304],0
a3,1,0.40153,0.703741,[38 29] ; [57 33],[40.54140127 26.45859873] ; [54.45859873 35.54140127],0
s5,1,0.438053,0.601377,[23 41] ; [27 63],[20.77922078 43.22077922] ; [29.22077922 60.77922078],0
n5,1,0.452543,0.564275,[29 38] ; [34 57],[26.71518987 40.28481013] ; [36.28481013 54.71518987],0
u2,1,0.464001,0.536226,[15 14] ; [14 19],[13.56451613 15.43548387] ; [15.43548387 17.56451613],0
d2,1,0.466783,0.529582,[22 45] ; [35 56],[24.17088608 42.82911392] ; [32.82911392 58.17088608],0
a2,1,0.473361,0.514119,[ 7 60] ; [13 78],[ 8.48101266 58.51898734] ; [11.51898734 79.48101266],0
a1,1,0.475558,0.509033,[ 1 66] ; [ 3 88],[ 1.69620253 65.30379747] ; [ 2.30379747 88.69620253],0
d4,1,0.52063,0.412645,[53 14] ; [68 23],[51.31012658 15.68987342] ; [69.68987342 21.31012658],0
b2,1,0.552453,0.35294,[10 19] ; [12 31],[ 8.86111111 20.13888889] ; [13.13888889 29.86111111],0
b3,1,0.552453,0.35294,[10 19] ; [12 31],[ 8.86111111 20.13888889] ; [13.13888889 29.86111111],0
s2,1,0.568919,0.324494,[26 41] ; [39 51],[27.7388535 39.2611465] ; [37.2611465 52.7388535],0
v4,1,0.574536,0.315152,[63  3] ; [84  6],[62.19230769  3.80769231] ; [84.80769231  5.19230769],0
r1,1,0.575446,0.313656,[47 20] ; [60 31],[45.37341772 21.62658228] ; [61.62658228 29.37341772],0
r4,1,0.589508,0.291113,[56 11] ; [73 18],[54.70253165 12.29746835] ; [74.29746835 16.70253165],0
u1,1,0.595679,0.281562,[ 5 62] ; [ 9 82],[ 5.93670886 61.06329114] ; [ 8.06329114 82.93670886],0
b4,1,0.708713,0.139565,[41 26] ; [53 38],[39.86075949 27.13924051] ; [54.13924051 36.86075949],0
n2,1,0.727059,0.121829,[15  5] ; [29 12],[14.42622951  5.57377049] ; [29.57377049 11.42622951],0
r2,1,0.742423,0.108009,[60  7] ; [82  8],[60.59872611  6.40127389] ; [81.40127389  8.59872611],0
s1,1,0.748206,0.103045,[ 1 66] ; [ 2 89],[ 1.2721519 65.7278481] ; [ 1.7278481 89.2721519],0
s4,1,0.767836,0.087147,[17 50] ; [25 66],[17.81012658 49.18987342] ; [24.18987342 66.81012658],0
d1,1,0.772733,0.083407,[31 36] ; [40 51],[30.10759494 36.89240506] ; [40.89240506 50.10759494],0
b5,1,0.774336,0.082202,[42 25] ; [55 36],[41.13291139 25.86708861] ; [55.86708861 35.13291139],0
u4,1,0.826862,0.047842,[ 1 66] ; [ 1 90],[ 0.84810127 66.15189873] ; [ 1.15189873 89.84810127],0
a4,1,0.857607,0.032192,[19 48] ; [27 64],[19.50632911 47.49367089] ; [26.49367089 64.50632911],0
d5,1,0.895797,0.017154,[47 20] ; [64 26],[47.36942675 19.63057325] ; [63.63057325 26.36942675],0
s3,1,0.939882,0.005688,[29 37] ; [39 51],[28.76923077 37.23076923] ; [39.23076923 50.76923077],0
n3,1,0.941629,0.005361,[12  8] ; [25 16],[12.13114754  7.86885246] ; [24.86885246 16.13114754],0
a6,1,0.963581,0.002085,[40 27] ; [54 37],[39.86075949 27.13924051] ; [54.13924051 36.86075949],0
