Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.360674,[14 52] ; [65 46],[29.45762712 36.54237288] ; [49.54237288 61.45762712],1
s3,1,2e-06,22.289083,[18 48] ; [71 40],[33.18644068 32.81355932] ; [55.81355932 55.18644068],1
s8,1,3e-06,22.166171,[16 50] ; [68 44],[31.14606742 34.85393258] ; [52.85393258 59.14606742],1
s7,1,0.001726,9.819871,[21 41] ; [63 44],[30.81656805 31.18343195] ; [53.18343195 53.81656805],0
r3,1,0.002517,9.12784,[59  7] ; [111   1],[63.03370787  2.96629213] ; [106.96629213   5.03370787],0
d4,1,0.003517,8.517819,[46 20] ; [98 14],[53.39325843 12.60674157] ; [90.60674157 21.39325843],0
r4,1,0.006071,7.529112,[53 13] ; [105   7],[58.58426966  7.41573034] ; [99.41573034 12.58426966],0
p4,1,0.012234,6.276599,[44 22] ; [93 19],[50.79775281 15.20224719] ; [86.20224719 25.79775281],0
d5,1,0.013934,6.046497,[45 20] ; [95 17],[51.41242938 13.58757062] ; [88.58757062 23.41242938],0
n4,1,0.037984,4.305738,[49 17] ; [97 15],[54.13483146 11.86516854] ; [91.86516854 20.13483146],0
p5,1,0.058613,3.576194,[ 3 63] ; [15 97],[ 6.6741573 59.3258427] ; [ 11.3258427 100.6741573],0
r1,1,0.072325,3.229445,[48 18] ; [94 18],[52.65168539 13.34831461] ; [89.34831461 22.65168539],0
p10,1,0.077387,3.118944,[47 19] ; [90 19],[51.66857143 14.33142857] ; [85.33142857 23.66857143],0
n5,1,0.082388,3.017143,[48 18] ; [92 18],[52.5 13.5] ; [87.5 22.5],0
d2,1,0.141036,2.166618,[29 37] ; [62 50],[33.74157303 32.25842697] ; [57.25842697 54.74157303],0
u3,1,0.155097,2.02139,[10 12] ; [22 12],[12.57142857  9.42857143] ; [19.42857143 14.57142857],0
a5,1,0.156906,2.003793,[41 25] ; [81 31],[45.23595506 20.76404494] ; [76.76404494 35.23595506],0
b3,1,0.169333,1.888837,[22 19] ; [29 43],[18.50442478 22.49557522] ; [32.49557522 39.50442478],0
b2,1,0.169333,1.888837,[22 19] ; [29 43],[18.50442478 22.49557522] ; [32.49557522 39.50442478],0
p2,1,0.22394,1.478941,[62  4] ; [99 13],[59.69662921  6.30337079] ; [101.30337079  10.69662921],0
b4,1,0.26299,1.252948,[32 34] ; [64 48],[35.59550562 30.40449438] ; [60.40449438 51.59550562],0
p11,1,0.269721,1.218166,[51 15] ; [94 18],[53.76404494 12.23595506] ; [91.23595506 20.76404494],0
s4,1,0.28634,1.136753,[ 5 61] ; [14 96],[ 7.125 58.875] ; [11.875 98.125],0
p12,1,0.286532,1.135845,[ 4 62] ; [12 99],[ 5.96610169 60.03389831] ; [ 10.03389831 100.96610169],0
u4,1,0.292322,1.108897,[ 1 65] ; [  5 107],[ 2.2247191 63.7752809] ; [  3.7752809 108.2247191],0
s1,1,0.295316,1.095226,[ 1 64] ; [  5 106],[ 2.21590909 62.78409091] ; [  3.78409091 107.21590909],0
d1,1,0.296278,1.090873,[36 30] ; [70 42],[39.30337079 26.69662921] ; [66.69662921 45.30337079],0
p9,1,0.311474,1.024416,[54 12] ; [97 14],[56.30508475  9.69491525] ; [94.69491525 16.30508475],0
v1,1,0.317634,0.998665,[34 32] ; [64 44],[37.17241379 28.82758621] ; [60.82758621 47.17241379],0
v2,1,0.332108,0.94066,[35 29] ; [69 42],[38.03428571 25.96571429] ; [65.96571429 45.03428571],0
a1,1,0.343648,0.896773,[ 2 64] ; [  7 105],[ 3.33707865 62.66292135] ; [  5.66292135 106.33707865],0
p3,1,0.354853,0.856026,[36 30] ; [69 43],[38.93258427 27.06741573] ; [66.06741573 45.93258427],0
r2,1,0.409074,0.681492,[61  5] ; [104   5],[62.22857143  3.77142857] ; [102.77142857   6.22857143],0
u1,1,0.451011,0.568109,[10 56] ; [22 90],[11.86516854 54.13483146] ; [20.13483146 91.86516854],0
n2,1,0.457868,0.551102,[13  6] ; [9 7],[11.94285714  7.05714286] ; [10.05714286  5.94285714],0
v4,1,0.46922,0.523813,[64  2] ; [106   6],[63.03370787  2.96629213] ; [106.96629213   5.03370787],0
b1,1,0.474047,0.512526,[27 39] ; [52 60],[29.29213483 36.70786517] ; [49.70786517 62.29213483],0
a6,1,0.47768,0.504156,[47 19] ; [74 38],[44.86516854 21.13483146] ; [76.13483146 35.86516854],0
d3,1,0.555201,0.348081,[43 21] ; [80 32],[44.72727273 19.27272727] ; [78.27272727 33.72727273],0
a7,1,0.579725,0.30668,[51 14] ; [83 28],[49.48863636 15.51136364] ; [84.51136364 26.48863636],0
a8,1,0.596563,0.280211,[ 7 52] ; [15 86],[ 8.1125 50.8875] ; [13.8875 87.1125],0
u2,1,0.613796,0.254685,[13  9] ; [23 12],[13.89473684  8.10526316] ; [22.10526316 12.89473684],0
p8,1,0.622221,0.242759,[42 24] ; [74 36],[43.5 22.5] ; [72.5 37.5],0
n6,1,0.633287,0.22763,[56 10] ; [97 14],[57.05084746  8.94915254] ; [95.94915254 15.05084746],0
b5,1,0.659076,0.194648,[44 22] ; [71 41],[42.64044944 23.35955056] ; [72.35955056 39.64044944],0
p1,1,0.713021,0.135278,[ 7 59] ; [ 10 102],[ 6.30337079 59.69662921] ; [ 10.69662921 101.30337079],0
n3,1,0.781745,0.076754,[15  4] ; [12  4],[14.65714286  4.34285714] ; [12.34285714  3.65714286],0
v3,1,0.785548,0.074037,[26 38] ; [42 67],[25.15606936 38.84393064] ; [42.84393064 66.15606936],0
a4,1,0.795341,0.067279,[29 37] ; [51 60],[29.83050847 36.16949153] ; [50.16949153 60.83050847],0
a2,1,0.834114,0.04386,[15 51] ; [27 85],[15.57303371 50.42696629] ; [26.42696629 85.57303371],0
a3,1,0.884035,0.021274,[44 21] ; [77 35],[44.43502825 20.56497175] ; [76.56497175 35.43502825],0
p7,1,0.895813,0.017148,[53 12] ; [88 21],[52.67241379 12.32758621] ; [88.32758621 20.67241379],0
n1,1,0.967991,0.00161,[ 7 12] ; [ 6 10],[ 7.05714286 11.94285714] ; [ 5.94285714 10.05714286],0
