Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,86.478517,[45 57] ; [219  23],[78.27906977 23.72093023] ; [185.72093023  56.27906977],1
r2,1,0.0,34.864639,[71 28] ; [229  13],[87.09677419 11.90322581] ; [212.90322581  29.09677419],1
v4,1,0.0,31.809995,[72 30] ; [224  16],[88.28070175 13.71929825] ; [207.71929825  32.28070175],1
r3,1,0.0,29.710263,[74 27] ; [228  14],[88.9271137 12.0728863] ; [213.0728863  28.9271137],1
u1,1,0.000128,14.675204,[ 4 98] ; [ 49 193],[15.71511628 86.28488372] ; [ 37.28488372 204.71511628],1
s6,1,0.00018,14.023971,[35 67] ; [136 105],[50.85131195 51.14868805] ; [120.14868805 120.85131195],1
a7,1,0.000397,12.544026,[54 47] ; [177  65],[68.02040816 32.97959184] ; [162.97959184  79.02040816],1
d3,1,0.000483,12.178953,[47 53] ; [162  79],[61.29032258 38.70967742] ; [147.70967742  93.29032258],1
u3,1,0.000611,11.741077,[11 27] ; [49 29],[19.65517241 18.34482759] ; [40.34482759 37.65517241],1
a5,1,0.0008,11.24183,[50 52] ; [165  77],[63.75 38.25] ; [151.25  90.75],1
d4,1,0.001101,10.649779,[63 39] ; [189  51],[75.15789474 26.84210526] ; [176.84210526  63.15789474],0
v2,1,0.001157,10.557235,[33 66] ; [120 107],[46.46319018 52.53680982] ; [106.53680982 120.46319018],0
s8,1,0.00203,9.521952,[17 85] ; [ 80 162],[28.76162791 73.23837209] ; [ 68.23837209 173.76162791],0
d1,1,0.002258,9.327062,[36 66] ; [129 113],[48.9244186 53.0755814] ; [116.0755814 125.9244186],0
s7,1,0.003759,8.39665,[22 76] ; [ 89 139],[33.36809816 64.63190184] ; [ 77.63190184 150.36809816],0
s2,1,0.005834,7.600857,[27 75] ; [101 138],[38.28739003 63.71260997] ; [ 89.71260997 149.28739003],0
p11,1,0.008346,6.957719,[58 44] ; [173  69],[68.49418605 33.50581395] ; [162.50581395  79.49418605],0
s3,1,0.008349,6.957063,[36 65] ; [123 117],[47.09384164 53.90615836] ; [111.90615836 128.09384164],0
p2,1,0.009368,6.751202,[57 44] ; [171  70],[67.33333333 33.66666667] ; [160.66666667  80.33333333],0
p10,1,0.009644,6.699536,[54 46] ; [165  75],[64.41176471 35.58823529] ; [154.58823529  85.41176471],0
a2,1,0.010245,6.591803,[12 90] ; [ 58 184],[20.75581395 81.24418605] ; [ 49.24418605 192.75581395],0
v3,1,0.018482,5.549882,[24 77] ; [ 84 143],[33.25609756 67.74390244] ; [ 74.74390244 152.25609756],0
d5,1,0.018534,5.544994,[66 35] ; [187  54],[74.71637427 26.28362573] ; [178.28362573  62.71637427],0
u2,1,0.019775,5.43166,[13 24] ; [45 32],[18.8245614 18.1754386] ; [39.1754386 37.8245614],0
a4,1,0.020264,5.389028,[32 69] ; [109 132],[41.64035088 59.35964912] ; [ 99.35964912 141.64035088],0
v1,1,0.029864,4.717111,[32 66] ; [107 128],[40.90690691 57.09309309] ; [ 98.09309309 136.90690691],0
b1,1,0.039427,4.242356,[51 51] ; [ 92 150],[42.40116279 59.59883721] ; [100.59883721 141.40116279],0
s1,1,0.057424,3.610269,[  1 101] ; [ 13 226],[ 4.18768328 97.81231672] ; [  9.81231672 229.18768328],0
b4,1,0.05834,3.583956,[52 50] ; [150  92],[59.89534884 42.10465116] ; [142.10465116  99.89534884],0
n6,1,0.063383,3.446584,[68 34] ; [184  57],[74.93877551 27.06122449] ; [177.06122449  63.93877551],0
a6,1,0.088772,2.896501,[61 41] ; [167  74],[67.80174927 34.19825073] ; [160.19825073  80.80174927],0
n4,1,0.095933,2.771895,[65 37] ; [176  66],[71.45930233 30.54069767] ; [169.54069767  72.45930233],0
p7,1,0.116532,2.463324,[33 68] ; [ 99 138],[39.44378698 61.55621302] ; [ 92.55621302 144.44378698],0
a1,1,0.121471,2.398257,[ 9 93] ; [ 11 231],[ 5.93023256 96.06976744] ; [ 14.06976744 227.93023256],0
p6,1,0.270327,1.215084,[14 85] ; [ 46 194],[17.52212389 81.47787611] ; [ 42.47787611 197.52212389],0
p4,1,0.320902,0.985267,[34 68] ; [ 94 147],[38.06413994 63.93586006] ; [ 89.93586006 151.06413994],0
n1,1,0.353969,0.859178,[15 23] ; [25 56],[12.77310924 25.22689076] ; [27.22689076 53.77310924],0
p1,1,0.373906,0.790642,[ 6 96] ; [  9 232],[ 4.4606414 97.5393586] ; [ 10.5393586 230.4606414],0
d2,1,0.37507,0.786797,[40 61] ; [108 133],[43.70760234 57.29239766] ; [104.29239766 136.70760234],0
a3,1,0.381582,0.7656,[64 38] ; [163  78],[67.50437318 34.49562682] ; [159.49562682  81.50437318],0
p5,1,0.391963,0.732842,[ 2 99] ; [  9 229],[ 3.27728614 97.72271386] ; [  7.72271386 230.27728614],0
n3,1,0.395416,0.722222,[25 14] ; [56 22],[27. 12.] ; [54. 24.],0
p12,1,0.494167,0.46744,[  2 100] ; [  8 233],[ 2.97376093 99.02623907] ; [  7.02623907 233.97376093],0
p9,1,0.523718,0.406566,[65 32] ; [170  71],[67.4408284 29.5591716] ; [167.5591716  73.4408284],0
a8,1,0.539279,0.376878,[10 88] ; [ 28 194],[11.6375 86.3625] ; [ 26.3625 195.6375],0
b3,1,0.618034,0.24864,[25 38] ; [53 94],[23.4 39.6] ; [54.6 92.4],0
b2,1,0.618034,0.24864,[25 38] ; [53 94],[23.4 39.6] ; [54.6 92.4],0
p3,1,0.689694,0.159417,[28 73] ; [ 72 169],[29.53216374 71.46783626] ; [ 70.46783626 170.53216374],0
n5,1,0.705347,0.142969,[70 32] ; [159  80],[68.49853372 33.50146628] ; [160.50146628  78.49853372],0
s4,1,0.768719,0.086466,[13 89] ; [ 28 213],[12.19241983 89.80758017] ; [ 28.80758017 212.19241983],0
b5,1,0.782063,0.076525,[64 38] ; [148  94],[62.86046512 39.13953488] ; [149.13953488  92.86046512],0
n2,1,0.970023,0.001412,[25 14] ; [51 29],[24.90756303 14.09243697] ; [51.09243697 28.90756303],0
