Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000308,13.023594,[ 6 22] ; [65 44],[14.51094891 13.48905109] ; [56.48905109 52.51094891],1
p3,1,0.006763,7.334814,[ 7 21] ; [59 51],[13.39130435 14.60869565] ; [52.60869565 57.39130435],0
p10,1,0.014455,5.981661,[19  8] ; [97 12],[23.02941176  3.97058824] ; [92.97058824 16.02941176],0
p9,1,0.035364,4.4275,[21  7] ; [99 11],[24.34782609  3.65217391] ; [95.65217391 14.34782609],0
p6,1,0.061729,3.490311,[ 7 21] ; [48 60],[11.32352941 16.67647059] ; [43.67647059 64.32352941],0
b1,1,0.069562,3.293336,[16 12] ; [42 68],[11.76811594 16.23188406] ; [46.23188406 63.76811594],0
p7,1,0.100045,2.704833,[16 12] ; [79 29],[19.55882353  8.44117647] ; [75.44117647 32.55882353],0
b3,1,0.111062,2.539045,[ 3 10] ; [36 41],[5.63333333 7.36666667] ; [33.36666667 43.63333333],0
b2,1,0.111062,2.539045,[ 3 10] ; [36 41],[5.63333333 7.36666667] ; [33.36666667 43.63333333],0
u3,1,0.118895,2.431823,[10  2] ; [18 13],[7.81395349 4.18604651] ; [20.18604651 10.81395349],0
n1,1,0.122887,2.380133,[2 7] ; [13 12],[3.97058824 5.02941176] ; [11.02941176 13.97058824],0
a3,1,0.134407,2.240852,[16 12] ; [79 31],[19.27536232  8.72463768] ; [75.72463768 34.27536232],0
a7,1,0.137592,2.204687,[20  8] ; [61 48],[16.55474453 11.44525547] ; [64.44525547 44.55474453],0
n4,1,0.156308,2.009585,[17 10] ; [84 26],[19.90510949  7.09489051] ; [81.09489051 28.90510949],0
d4,1,0.165769,1.920791,[13 15] ; [67 43],[16.23188406 11.76811594] ; [63.76811594 46.23188406],0
p1,1,0.189363,1.722569,[ 5 23] ; [10 99],[ 3.06569343 24.93430657] ; [11.93430657 97.06569343],0
r3,1,0.212361,1.555257,[25  3] ; [105   5],[26.37681159  1.62318841] ; [103.62318841   6.37681159],0
a2,1,0.235341,1.408289,[ 1 27] ; [12 98],[ 2.63768116 25.36231884] ; [10.36231884 99.63768116],0
n3,1,0.286754,1.1348,[5 3] ; [21  5],[6.11764706 1.88235294] ; [19.88235294  6.11764706],0
u4,1,0.292602,1.107611,[ 1 27] ; [  1 109],[ 0.4057971 27.5942029] ; [  1.5942029 108.4057971],0
s5,1,0.293388,1.10401,[13 15] ; [37 67],[10.60606061 17.39393939] ; [39.39393939 64.60606061],0
b5,1,0.303043,1.060757,[13 15] ; [63 47],[15.42028986 12.57971014] ; [60.57971014 49.42028986],0
a5,1,0.328253,0.955778,[15 13] ; [70 40],[17.24637681 10.75362319] ; [67.75362319 42.24637681],0
s2,1,0.373193,0.793004,[20  8] ; [68 41],[17.98540146 10.01459854] ; [70.01459854 38.98540146],0
d2,1,0.37623,0.782985,[ 4 24] ; [24 86],[ 5.68115942 22.31884058] ; [22.31884058 87.68115942],0
r4,1,0.409912,0.679056,[26  2] ; [96 14],[24.75362319  3.24637681] ; [97.24637681 12.75362319],0
a4,1,0.417726,0.656703,[ 6 22] ; [32 78],[ 7.71014493 20.28985507] ; [30.28985507 79.71014493],0
v1,1,0.435424,0.608311,[15 13] ; [66 41],[16.8 11.2] ; [64.2 42.8],0
p5,1,0.447371,0.577305,[ 3 25] ; [18 91],[ 4.2919708 23.7080292] ; [16.7080292 92.2919708],0
v4,1,0.472844,0.515323,[27  1] ; [101   8],[26.16058394  1.83941606] ; [101.83941606   7.16058394],0
u1,1,0.478824,0.50154,[ 1 27] ; [  8 102],[ 1.82608696 26.17391304] ; [  7.17391304 102.82608696],0
d5,1,0.501023,0.452768,[18 10] ; [63 47],[16.43478261 11.56521739] ; [64.56521739 45.43478261],0
r2,1,0.538049,0.379168,[26  2] ; [96 12],[25.11764706  2.88235294] ; [96.88235294 11.11764706],0
p2,1,0.54169,0.372416,[22  6] ; [91 18],[23.09489051  4.90510949] ; [89.90510949 19.09489051],0
s1,1,0.545063,0.366236,[ 2 25] ; [  5 105],[ 1.37956204 25.62043796] ; [  5.62043796 104.37956204],0
v2,1,0.54995,0.357407,[14 13] ; [60 43],[15.36923077 11.63076923] ; [58.63076923 44.36923077],0
s3,1,0.58013,0.306024,[18 10] ; [76 33],[19.21167883  8.78832117] ; [74.78832117 34.21167883],0
n5,1,0.588461,0.292754,[20  8] ; [84 26],[21.10144928  6.89855072] ; [82.89855072 27.10144928],0
a8,1,0.593526,0.284872,[ 6 19] ; [20 84],[ 5.03875969 19.96124031] ; [20.96124031 83.03875969],0
a6,1,0.597313,0.279067,[15 13] ; [65 45],[16.23188406 11.76811594] ; [63.76811594 46.23188406],0
n6,1,0.663146,0.189725,[23  5] ; [94 16],[23.73913043  4.26086957] ; [93.26086957 16.73913043],0
s4,1,0.663146,0.189725,[ 5 23] ; [16 94],[ 4.26086957 23.73913043] ; [16.73913043 93.26086957],0
r1,1,0.69101,0.157994,[22  5] ; [85 24],[21.24264706  5.75735294] ; [85.75735294 23.24264706],0
s7,1,0.717789,0.130621,[20  5] ; [82 25],[19.31818182  5.68181818] ; [82.68181818 24.31818182],0
b4,1,0.730724,0.118448,[14 14] ; [59 51],[14.8115942 13.1884058] ; [58.1884058 51.8115942],0
d3,1,0.742541,0.107906,[ 9 19] ; [39 71],[ 9.73913043 18.26086957] ; [38.26086957 71.73913043],0
s6,1,0.771326,0.084472,[23  5] ; [92 17],[23.50364964  4.49635036] ; [91.49635036 17.50364964],0
a1,1,0.812103,0.056508,[ 1 27] ; [  3 107],[ 0.8115942 27.1884058] ; [  3.1884058 106.8115942],0
u2,1,0.890513,0.018949,[7 4] ; [19 12],[6.80952381 4.19047619] ; [19.19047619 11.80952381],0
p4,1,0.92079,0.009888,[16 12] ; [64 46],[16.23188406 11.76811594] ; [63.76811594 46.23188406],0
v3,1,0.930003,0.007716,[11 16] ; [43 65],[10.8 16.2] ; [43.2 64.8],0
n2,1,0.958027,0.00277,[7 2] ; [20  6],[6.94285714 2.05714286] ; [20.05714286  5.94285714],0
