Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,113.677013,[422  60] ; [75 85],[373.13707165 108.86292835] ; [123.86292835  36.13707165],1
n6,1,0.0,51.41834,[437  44] ; [108  52],[408.9625585  72.0374415] ; [136.0374415  23.9625585],1
p10,1,0.0,33.078681,[424  54] ; [111  49],[400.830721  77.169279] ; [134.169279  25.830721],1
p4,1,3.3e-05,17.231064,[297 183] ; [69 91],[274.5 205.5] ; [91.5 68.5],1
p9,1,6.9e-05,15.826145,[426  51] ; [122  37],[411.  66.] ; [137.  22.],1
v3,1,0.000135,14.565805,[193 273] ; [ 38 118],[173.06430868 292.93569132] ; [57.93569132 98.06430868],1
v1,1,0.000249,13.418112,[269 201] ; [62 92],[249.31089744 220.68910256] ; [81.68910256 72.31089744],1
s6,1,0.00039,12.5792,[325 152] ; [83 75],[306.48188976 170.51811024] ; [101.51811024  56.48188976],1
s7,1,0.00071,11.463485,[227 237] ; [ 52 104],[208.8 255.2] ; [70.2 85.8],1
a2,1,0.000957,10.909313,[124 358] ; [ 21 139],[108.86292835 373.13707165] ; [ 36.13707165 123.86292835],1
a5,1,0.000965,10.894039,[366 116] ; [100  60],[349.86292835 132.13707165] ; [116.13707165  43.86292835],1
s2,1,0.001142,10.581662,[247 228] ; [ 59 100],[229.25867508 245.74132492] ; [76.74132492 82.25867508],0
d2,1,0.003662,8.444413,[237 242] ; [ 58 102],[221.13458529 257.86541471] ; [73.86541471 86.13458529],0
p3,1,0.003955,8.304515,[240 240] ; [ 59 101],[224.25 255.75] ; [74.75 85.25],0
s8,1,0.006428,7.426208,[218 262] ; [ 53 107],[203.25 276.75] ; [67.75 92.25],0
u1,1,0.006661,7.362245,[ 93 389] ; [ 16 144],[ 81.83489097 400.16510903] ; [ 27.16510903 132.83489097],0
d1,1,0.011417,6.399259,[290 192] ; [78 82],[276.28660436 205.71339564] ; [91.71339564 68.28660436],0
d5,1,0.013954,6.043965,[395  86] ; [117  43],[384.19968799  96.80031201] ; [127.80031201  32.19968799],0
s3,1,0.015443,5.865234,[273 201] ; [73 84],[259.91125198 214.08874802] ; [86.08874802 70.91125198],0
p8,1,0.018789,5.521063,[261 210] ; [71 88],[248.20952381 222.79047619] ; [83.79047619 75.20952381],0
a4,1,0.018917,5.509189,[222 258] ; [ 57 103],[209.25 270.75] ; [69.75 90.25],0
a3,1,0.040526,4.195737,[345 136] ; [101  59],[334.67394696 146.32605304] ; [111.32605304  48.67394696],0
a8,1,0.058812,3.570574,[ 69 370] ; [ 14 134],[ 62.07325383 376.92674617] ; [ 20.92674617 127.07325383],0
a6,1,0.067211,3.349849,[338 143] ; [100  60],[328.67082683 152.32917317] ; [109.32917317  50.67082683],0
v2,1,0.075789,3.152975,[272 188] ; [79 76],[262.53658537 197.46341463] ; [88.46341463 66.53658537],0
p6,1,0.094176,2.801499,[169 307] ; [ 44 112],[160.42405063 315.57594937] ; [ 52.57594937 103.42405063],0
r4,1,0.104118,2.641299,[440  42] ; [139  21],[434.70093458  47.29906542] ; [144.29906542  15.70093458],0
p7,1,0.129629,2.296945,[307 163] ; [92 65],[299.09090909 170.90909091] ; [99.90909091 57.09090909],0
p12,1,0.132685,2.260806,[ 34 444] ; [  6 153],[ 30.01569859 447.98430141] ; [  9.98430141 149.01569859],0
p2,1,0.147254,2.10047,[415  65] ; [130  29],[409.38967136  70.61032864] ; [135.61032864  23.38967136],0
s5,1,0.15418,2.030404,[141 329] ; [ 37 117],[134.07051282 335.92948718] ; [ 43.92948718 110.07051282],0
v4,1,0.154646,2.025818,[461  20] ; [147  11],[457.66510172  23.33489828] ; [150.33489828   7.66510172],0
r1,1,0.179192,1.804313,[387  94] ; [120  39],[381.0421875  99.9578125] ; [125.9578125  33.0421875],0
n2,1,0.206482,1.59592,[72 19] ; [29 13],[69.10526316 21.89473684] ; [31.89473684 10.10526316],0
a1,1,0.206783,1.593809,[ 14 468] ; [  8 152],[ 16.51713396 465.48286604] ; [  5.48286604 154.51713396],0
u4,1,0.271555,1.208877,[  9 473] ; [  1 159],[  7.50778816 474.49221184] ; [  2.49221184 157.50778816],0
u3,1,0.301182,1.068951,[75 62] ; [37 22],[78.28571429 58.71428571] ; [33.71428571 25.28571429],0
b1,1,0.306828,1.044282,[172 310] ; [ 50 110],[166.6728972 315.3271028] ; [ 55.3271028 104.6728972],0
s1,1,0.365566,0.81868,[  9 463] ; [  5 155],[ 10.4556962 461.5443038] ; [  3.5443038 156.4556962],0
r2,1,0.366414,0.815791,[451  27] ; [145  12],[448.64251969  29.35748031] ; [147.35748031   9.64251969],0
r3,1,0.369851,0.804164,[466  14] ; [153   7],[464.25  15.75] ; [154.75   5.25],0
b4,1,0.372556,0.79512,[282 200] ; [100  60],[286.79750779 195.20249221] ; [95.20249221 64.79750779],0
b3,1,0.404846,0.693886,[111 189] ; [30 63],[107.63358779 192.36641221] ; [33.36641221 59.63358779],0
b2,1,0.404846,0.693886,[111 189] ; [30 63],[107.63358779 192.36641221] ; [33.36641221 59.63358779],0
p1,1,0.428189,0.627732,[ 28 452] ; [ 12 146],[ 30.09404389 449.90595611] ; [  9.90595611 148.09404389],0
s4,1,0.50673,0.440814,[ 82 393] ; [ 24 136],[ 79.29133858 395.70866142] ; [ 26.70866142 133.29133858],0
d3,1,0.611048,0.258651,[327 155] ; [112  48],[329.59190031 152.40809969] ; [109.40809969  50.59190031],0
n1,1,0.611222,0.258399,[33 56] ; [14 29],[31.68939394 57.31060606] ; [15.31060606 27.68939394],0
a7,1,0.615227,0.252633,[338 142] ; [116  44],[340.5 139.5] ; [113.5  46.5],0
b5,1,0.667514,0.184523,[289 193] ; [99 61],[291.30218069 190.69781931] ; [96.69781931 63.30218069],0
n3,1,0.696186,0.15247,[70 21] ; [31 11],[69.10526316 21.89473684] ; [31.89473684 10.10526316],0
d4,1,0.815076,0.054701,[391  89] ; [129  31],[390.  90.] ; [130.  30.],0
u2,1,0.872404,0.025794,[79 57] ; [35 24],[79.50769231 56.49230769] ; [34.49230769 24.50769231],0
