Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000229,13.580357,[23  1] ; [5 7],[18.66666667  5.33333333] ; [9.33333333 2.66666667],1
p2,1,0.005457,7.721534,[20  4] ; [4 7],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
n5,1,0.010515,6.545455,[20  4] ; [5 7],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
n4,1,0.010515,6.545455,[20  4] ; [5 7],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
r3,1,0.02063,5.35779,[21  2] ; [7 5],[18.4  4.6] ; [9.6 2.4],0
s8,1,0.040685,4.189091,[10 14] ; [ 1 11],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
s6,1,0.057015,3.622159,[13  9] ; [3 9],[10.35294118 11.64705882] ; [5.64705882 6.35294118],0
p11,1,0.073312,3.207273,[19  5] ; [6 6],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
p3,1,0.151494,2.057143,[12 12] ; [3 9],[10. 14.] ; [5. 7.],0
r4,1,0.151494,2.057143,[12 12] ; [3 9],[10. 14.] ; [5. 7.],0
b1,1,0.151494,2.057143,[12 12] ; [9 3],[14. 10.] ; [7. 5.],0
p1,1,0.172848,1.858065,[ 2 22] ; [3 9],[ 3.33333333 20.66666667] ; [ 1.66666667 10.33333333],0
d5,1,0.188313,1.730769,[19  5] ; [7 5],[17.33333333  6.66666667] ; [8.66666667 3.33333333],0
r1,1,0.226765,1.461039,[11 13] ; [3 9],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
v2,1,0.237867,1.393189,[13 11] ; [4 8],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
d3,1,0.237867,1.393189,[13 11] ; [4 8],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
p4,1,0.237867,1.393189,[13 11] ; [4 8],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
p6,1,0.253089,1.306173,[ 9 15] ; [2 9],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
s2,1,0.292584,1.107692,[ 8 16] ; [ 2 10],[ 6.66666667 17.33333333] ; [3.33333333 8.66666667],0
a5,1,0.306136,1.047273,[18  6] ; [7 5],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
s7,1,0.320294,0.987747,[ 8 15] ; [2 9],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
v1,1,0.326379,0.963211,[10 14] ; [3 9],[ 8.66666667 15.33333333] ; [4.33333333 7.66666667],0
a2,1,0.453255,0.5625,[ 2 22] ; [ 2 10],[ 2.66666667 21.33333333] ; [ 1.33333333 10.66666667],0
s3,1,0.4795,0.5,[13 11] ; [5 7],[12. 12.] ; [6. 6.],0
p7,1,0.4795,0.5,[13 11] ; [5 7],[12. 12.] ; [6. 6.],0
s5,1,0.485972,0.485431,[ 6 16] ; [ 2 10],[ 5.17647059 16.82352941] ; [2.82352941 9.17647059],0
p5,1,0.495521,0.464516,[ 4 20] ; [ 1 11],[ 3.33333333 20.66666667] ; [ 1.66666667 10.33333333],0
p8,1,0.554015,0.350173,[ 9 15] ; [3 8],[ 8.22857143 15.77142857] ; [3.77142857 7.22857143],0
r2,1,0.560891,0.338164,[13 10] ; [8 4],[13.8  9.2] ; [7.2 4.8],0
s1,1,0.606905,0.264706,[ 1 23] ; [ 1 11],[ 1.33333333 22.66666667] ; [ 0.66666667 11.33333333],0
b4,1,0.608874,0.261818,[16  8] ; [9 3],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
a4,1,0.623627,0.240803,[ 8 16] ; [5 7],[ 8.66666667 15.33333333] ; [4.33333333 7.66666667],0
d2,1,0.636831,0.22291,[12 12] ; [5 7],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
u2,1,0.665006,0.1875,[3 5] ; [1 3],[2.66666667 5.33333333] ; [1.33333333 2.66666667],0
v3,1,0.673633,0.177381,[ 5 19] ; [3 8],[ 5.48571429 18.51428571] ; [2.51428571 8.48571429],0
d4,1,0.798074,0.065455,[17  7] ; [8 4],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
d1,1,0.806179,0.060201,[ 9 15] ; [4 8],[ 8.66666667 15.33333333] ; [4.33333333 7.66666667],0
a8,1,0.810339,0.057595,[ 5 18] ; [2 9],[ 4.73529412 18.26470588] ; [2.26470588 8.73529412],0
b5,1,0.812524,0.05625,[13 11] ; [7 5],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
a7,1,0.813381,0.055728,[13 11] ; [6 6],[12.66666667 11.33333333] ; [6.33333333 5.66666667],0
b2,1,0.834969,0.043403,[ 6 10] ; [3 6],[ 5.76 10.24] ; [3.24 5.76],0
b3,1,0.834969,0.043403,[ 6 10] ; [3 6],[ 5.76 10.24] ; [3.24 5.76],0
s4,1,1.0,0.0,[ 4 20] ; [ 2 10],[ 4. 20.] ; [ 2. 10.],0
a3,1,1.0,0.0,[16  8] ; [8 4],[16.  8.] ; [8. 4.],0
a6,1,1.0,0.0,[12 12] ; [6 6],[12. 12.] ; [6. 6.],0
