Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.006027,7.542088,[ 1 17] ; [5 5],[ 3.85714286 14.14285714] ; [2.14285714 7.85714286],0
p4,1,0.032404,4.57702,[ 3 15] ; [6 5],[ 5.5862069 12.4137931] ; [3.4137931 7.5862069],0
s3,1,0.041173,4.168871,[ 3 14] ; [6 5],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
p3,1,0.044361,4.042781,[ 2 15] ; [5 6],[ 4.25 12.75] ; [2.75 8.25],0
d1,1,0.081497,3.034782,[ 7 11] ; [ 1 10],[ 4.96551724 13.03448276] ; [3.03448276 7.96551724],0
s2,1,0.092373,2.832522,[ 3 15] ; [5 6],[ 4.96551724 13.03448276] ; [3.03448276 7.96551724],0
v3,1,0.099838,2.708131,[ 1 17] ; [3 8],[ 2.48275862 15.51724138] ; [1.51724138 9.48275862],0
p10,1,0.099838,2.708131,[ 1 17] ; [3 8],[ 2.48275862 15.51724138] ; [1.51724138 9.48275862],0
p2,1,0.111349,2.534965,[ 6 12] ; [7 4],[8.06896552 9.93103448] ; [4.93103448 6.06896552],0
a7,1,0.137276,2.208236,[10  8] ; [3 8],[8.06896552 9.93103448] ; [4.93103448 6.06896552],0
n6,1,0.137276,2.208236,[10  8] ; [3 8],[8.06896552 9.93103448] ; [4.93103448 6.06896552],0
b4,1,0.149448,2.077875,[13  5] ; [5 6],[11.17241379  6.82758621] ; [6.82758621 4.17241379],0
s6,1,0.149448,2.077875,[ 5 13] ; [6 5],[ 6.82758621 11.17241379] ; [4.17241379 6.82758621],0
d5,1,0.195646,1.674579,[11  7] ; [4 7],[9.31034483 8.68965517] ; [5.68965517 5.31034483],0
d4,1,0.260426,1.266488,[12  6] ; [5 6],[10.55172414  7.44827586] ; [6.44827586 4.55172414],0
s5,1,0.278664,1.173595,[ 1 17] ; [2 9],[ 1.86206897 16.13793103] ; [1.13793103 9.86206897],0
a8,1,0.304103,1.056114,[ 1 16] ; [2 9],[ 1.82142857 15.17857143] ; [1.17857143 9.82142857],0
u3,1,0.308709,1.03619,[2 8] ; [3 4],[2.94117647 7.05882353] ; [2.05882353 4.94117647],0
b1,1,0.355109,0.855117,[10  8] ; [8 3],[11.17241379  6.82758621] ; [6.82758621 4.17241379],0
n3,1,0.360387,0.836543,[5 4] ; [4 1],[5.78571429 3.21428571] ; [3.21428571 1.78571429],0
a5,1,0.375728,0.784632,[ 6 12] ; [2 9],[ 4.96551724 13.03448276] ; [3.03448276 7.96551724],0
n1,1,0.480478,0.497778,[2 7] ; [2 3],[2.57142857 6.42857143] ; [1.42857143 3.57142857],0
u2,1,0.485845,0.485714,[4 6] ; [4 3],[4.70588235 5.29411765] ; [3.29411765 3.70588235],0
s4,1,0.493886,0.46805,[ 3 15] ; [3 8],[ 3.72413793 14.27586207] ; [2.27586207 8.72413793],0
v2,1,0.523094,0.407788,[ 7 11] ; [3 8],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
a4,1,0.55791,0.343336,[ 5 13] ; [2 9],[ 4.34482759 13.65517241] ; [2.65517241 8.34482759],0
a3,1,0.57649,0.311943,[8 9] ; [4 7],[7.28571429 9.71428571] ; [4.71428571 6.28571429],0
n2,1,0.576999,0.311111,[5 4] ; [2 3],[4.5 4.5] ; [2.5 2.5],0
v4,1,0.59737,0.27898,[ 8 10] ; [6 5],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
s7,1,0.660343,0.193108,[ 3 14] ; [1 8],[ 2.61538462 14.38461538] ; [1.38461538 7.61538462],0
s8,1,0.715441,0.132903,[ 1 17] ; [ 1 10],[ 1.24137931 16.75862069] ; [ 0.75862069 10.24137931],0
n5,1,0.72759,0.121336,[ 7 11] ; [5 6],[ 7.44827586 10.55172414] ; [4.55172414 6.44827586],0
d2,1,0.732122,0.117172,[ 6 12] ; [3 8],[ 5.5862069 12.4137931] ; [3.4137931 7.5862069],0
v1,1,0.757782,0.095107,[ 4 14] ; [3 8],[ 4.34482759 13.65517241] ; [2.65517241 8.34482759],0
r3,1,0.812126,0.056494,[9 9] ; [5 6],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
n4,1,0.812126,0.056494,[9 9] ; [5 6],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
b5,1,0.812126,0.056494,[9 9] ; [6 5],[9.31034483 8.68965517] ; [5.68965517 5.31034483],0
s1,1,0.86239,0.030044,[ 2 16] ; [ 1 10],[ 1.86206897 16.13793103] ; [1.13793103 9.86206897],0
r1,1,0.867695,0.027751,[ 6 12] ; [4 7],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
p11,1,0.867695,0.027751,[ 6 12] ; [4 7],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
d3,1,0.89183,0.018493,[ 7 11] ; [4 7],[ 6.82758621 11.17241379] ; [4.17241379 6.82758621],0
a6,1,0.957675,0.002817,[ 8 10] ; [5 6],[8.06896552 9.93103448] ; [4.93103448 6.06896552],0
