Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.845733,[245  74] ; [33 54],[218.42857143 100.57142857] ; [59.57142857 27.42857143],1
p11,1,0.0,36.039575,[264  56] ; [46 43],[242.54278729  77.45721271] ; [67.45721271 21.54278729],1
p10,1,0.0,33.214773,[255  61] ; [43 43],[234.24875622  81.75124378] ; [63.75124378 22.24875622],1
p9,1,0.0,28.042818,[256  59] ; [46 40],[237.2319202  77.7680798] ; [64.7680798 21.2319202],1
v4,1,2e-06,22.526459,[310   9] ; [73 14],[300.92857143  18.07142857] ; [82.07142857  4.92857143],1
p2,1,3.8e-05,16.98364,[268  49] ; [57 31],[254.38271605  62.61728395] ; [70.61728395 17.38271605],1
n4,1,9.1e-05,15.315365,[246  73] ; [50 39],[231.43137255  87.56862745] ; [64.56862745 24.43137255],1
s6,1,0.000479,12.193968,[181 131] ; [33 56],[166.50374065 145.49625935] ; [47.49625935 41.50374065],1
r4,1,0.000594,11.795859,[304  16] ; [75 14],[296.52811736  23.47188264] ; [82.47188264  6.52811736],1
p4,1,0.000695,11.50147,[181 135] ; [32 55],[167.01736973 148.98263027] ; [45.98263027 41.01736973],1
s5,1,0.001585,9.977412,[ 90 223] ; [10 74],[ 78.84130982 234.15869018] ; [21.15869018 62.84130982],0
r2,1,0.002731,8.979222,[310   7] ; [81  8],[305.28817734  11.71182266] ; [85.71182266  3.28817734],0
p7,1,0.004632,8.017704,[194 117] ; [38 46],[182.66329114 128.33670886] ; [49.33670886 34.66329114],0
p6,1,0.009259,6.772187,[ 99 217] ; [14 69],[ 89.49373434 226.50626566] ; [23.50626566 59.49373434],0
p3,1,0.011454,6.393432,[145 172] ; [27 61],[134.62716049 182.37283951] ; [37.37283951 50.62716049],0
d1,1,0.018981,5.503262,[185 135] ; [39 50],[175.25672372 144.74327628] ; [48.74327628 40.25672372],0
r3,1,0.02436,5.068841,[305  13] ; [79  9],[300.76847291  17.23152709] ; [83.23152709  4.76847291],0
b3,1,0.027896,4.834508,[ 57 122] ; [ 6 35],[ 51.25909091 127.74090909] ; [11.74090909 29.25909091],0
b2,1,0.027896,4.834508,[ 57 122] ; [ 6 35],[ 51.25909091 127.74090909] ; [11.74090909 29.25909091],0
u2,1,0.028203,4.8156,[53 54] ; [21  8],[58.22058824 48.77941176] ; [15.77941176 13.22058824],0
u1,1,0.030069,4.705342,[ 55 265] ; [ 7 82],[ 48.50855746 271.49144254] ; [13.49144254 75.50855746],0
v1,1,0.035502,4.420886,[158 157] ; [33 55],[149.29280397 165.70719603] ; [41.70719603 46.29280397],0
p8,1,0.037532,4.326112,[157 158] ; [32 54],[148.46633416 166.53366584] ; [40.53366584 45.46633416],0
d2,1,0.067818,3.335059,[143 175] ; [30 58],[135.50246305 182.49753695] ; [37.49753695 50.50246305],0
p12,1,0.067975,3.331243,[ 19 299] ; [ 1 85],[ 15.74257426 302.25742574] ; [ 4.25742574 81.74257426],0
a7,1,0.075859,3.151465,[247  71] ; [61 28],[240.64864865  77.35135135] ; [67.35135135 21.64864865],0
b1,1,0.09018,2.871165,[109 211] ; [39 50],[115.79462103 204.20537897] ; [32.20537897 56.79462103],0
p1,1,0.090439,2.866538,[ 28 289] ; [ 3 85],[ 24.26419753 292.73580247] ; [ 6.73580247 81.26419753],0
s4,1,0.095952,2.771576,[ 50 262] ; [ 8 81],[ 45.12718204 266.87281796] ; [12.87281796 76.12718204],0
n3,1,0.096635,2.760224,[51 14] ; [18 11],[47.71276596 17.28723404] ; [21.28723404  7.71276596],0
a5,1,0.097907,2.73931,[233  86] ; [57 32],[226.74019608  92.25980392] ; [63.25980392 25.74019608],0
n2,1,0.155422,2.018208,[49 16] ; [19 12],[46.04166667 18.95833333] ; [21.95833333  9.04166667],0
v2,1,0.160921,1.965546,[174 132] ; [39 42],[168.41860465 137.58139535] ; [44.58139535 36.41860465],0
s1,1,0.164507,1.932301,[ 11 303] ; [ 6 81],[ 13.3117207 300.6882793] ; [ 3.6882793 83.3117207],0
d3,1,0.174612,1.842896,[227  92] ; [56 32],[221.81081081  97.18918919] ; [61.18918919 26.81081081],0
s7,1,0.17696,1.822971,[ 90 219] ; [17 62],[ 85.21391753 223.78608247] ; [21.78608247 57.21391753],0
