Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,96.164021,[319  24] ; [12 22],[301.14854111  41.85145889] ; [29.85145889  4.14854111],1
v4,1,0.0,33.086983,[330  11] ; [25  9],[322.81333333  18.18666667] ; [32.18666667  1.81333333],1
r3,1,0.0,30.023253,[329  13] ; [24  9],[321.936  20.064] ; [31.064  1.936],1
r1,1,1e-06,24.114486,[276  65] ; [15 19],[264.616  76.384] ; [26.384  7.616],1
a6,1,0.000142,14.475002,[249  94] ; [14 20],[239.28116711 103.71883289] ; [23.71883289 10.28116711],1
a5,1,0.000337,12.854271,[244  99] ; [14 20],[234.73209549 108.26790451] ; [23.26790451 10.73209549],1
d1,1,0.001434,10.162159,[179 164] ; [ 8 26],[170.13527851 172.86472149] ; [16.86472149 17.13527851],0
b1,1,0.008391,6.948061,[114 229] ; [19 15],[121.00530504 221.99469496] ; [11.99469496 22.00530504],0
p3,1,0.012125,6.292506,[168 175] ; [ 9 25],[161.03713528 181.96286472] ; [15.96286472 18.03713528],0
d5,1,0.012666,6.215208,[275  68] ; [21 13],[269.30503979  73.69496021] ; [26.69496021  7.30503979],0
n4,1,0.013538,6.097457,[258  84] ; [19 15],[251.95212766  90.04787234] ; [25.04787234  8.95212766],0
n6,1,0.013718,6.07412,[282  61] ; [22 12],[276.58355438  66.41644562] ; [27.41644562  6.58355438],0
d4,1,0.015868,5.817491,[264  77] ; [20 14],[258.25066667  82.74933333] ; [25.74933333  8.25066667],0
a2,1,0.01639,5.760536,[ 67 276] ; [ 1 33],[ 61.86737401 281.13262599] ; [ 6.13262599 27.86737401],0
v1,1,0.01831,5.566246,[180 156] ; [11 23],[173.44864865 162.55135135] ; [17.55135135 16.44864865],0
p10,1,0.018756,5.524101,[269  70] ; [21 13],[263.56568365  75.43431635] ; [26.43431635  7.56568365],0
v2,1,0.02961,4.731822,[181 149] ; [12 22],[174.97252747 155.02747253] ; [18.02747253 15.97252747],0
u3,1,0.032401,4.577179,[58 55] ; [ 4 13],[53.89230769 59.10769231] ; [8.10769231 8.89230769],0
a7,1,0.037515,4.326876,[249  93] ; [19 15],[243.76595745  98.23404255] ; [24.23404255  9.76595745],0
v3,1,0.039616,4.234268,[117 216] ; [ 6 28],[111.60490463 221.39509537] ; [11.39509537 22.60490463],0
a3,1,0.04074,4.186806,[230 111] ; [17 17],[224.60533333 116.39466667] ; [22.39466667 11.60533333],0
n1,1,0.076163,3.144928,[26 48] ; [ 2 14],[23.02222222 50.97777778] ; [ 4.97777778 11.02222222],0
p9,1,0.107566,2.589628,[285  53] ; [25  9],[281.66666667  56.33333333] ; [28.33333333  5.66666667],0
s4,1,0.110638,2.545089,[ 31 310] ; [ 6 28],[ 33.64533333 307.35466667] ; [ 3.35466667 30.64533333],0
a4,1,0.110851,2.542043,[138 203] ; [ 9 25],[133.672 207.328] ; [13.328 20.672],0
p12,1,0.137587,2.204745,[ 12 325] ; [ 3 31],[ 13.62533693 323.37466307] ; [ 1.37466307 32.62533693],0
d2,1,0.142352,2.152349,[145 197] ; [10 24],[140.98404255 201.01595745] ; [14.01595745 19.98404255],0
d3,1,0.147457,2.098363,[233 109] ; [19 15],[229.21276596 112.78723404] ; [22.78723404 11.21276596],0
s3,1,0.148209,2.090592,[ 88 251] ; [ 5 29],[ 84.5227882 254.4772118] ; [ 8.4772118 25.5227882],0
n5,1,0.163409,1.94239,[240 101] ; [20 14],[236.42666667 104.57333333] ; [23.57333333 10.42666667],0
p8,1,0.163439,1.942115,[189 145] ; [15 19],[185.15217391 148.84782609] ; [18.84782609 15.15217391],0
p11,1,0.196596,1.667485,[283  60] ; [25  9],[280.22281167  62.77718833] ; [27.77718833  6.22281167],0
p7,1,0.198022,1.6569,[226 112] ; [19 15],[222.60752688 115.39247312] ; [22.39247312 11.60752688],0
n3,1,0.215176,1.536255,[58 17] ; [10  6],[56.04395604 18.95604396] ; [11.95604396  4.04395604],0
u1,1,0.223039,1.484709,[ 45 298] ; [ 2 32],[ 42.76127321 300.23872679] ; [ 4.23872679 29.76127321],0
n2,1,0.261216,1.2623,[53 22] ; [9 7],[51.0989011 23.9010989] ; [10.9010989  5.0989011],0
s1,1,0.268422,1.224795,[  3 335] ; [ 1 33],[  3.6344086 334.3655914] ; [ 0.3655914 33.6344086],0
p6,1,0.272244,1.205404,[110 226] ; [ 8 26],[107.15675676 228.84324324] ; [10.84324324 23.15675676],0
u2,1,0.287821,1.129784,[57 55] ; [11  6],[59.03875969 52.96124031] ; [8.96124031 8.03875969],0
s6,1,0.304102,1.05612,[159 176] ; [13 21],[156.15176152 178.84823848] ; [15.84823848 18.15176152],0
p5,1,0.317944,0.997383,[ 32 310] ; [ 5 29],[ 33.65425532 308.34574468] ; [ 3.34574468 30.65425532],0
