Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.001855,9.687821,[16  1] ; [5 7],[12.31034483  4.68965517] ; [8.68965517 3.31034483],0
p2,1,0.006051,7.534997,[13  4] ; [3 9],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
p9,1,0.007374,7.17964,[14  3] ; [4 8],[10.55172414  6.44827586] ; [7.44827586 4.55172414],0
n6,1,0.007374,7.17964,[14  3] ; [4 8],[10.55172414  6.44827586] ; [7.44827586 4.55172414],0
p11,1,0.015534,5.854832,[12  5] ; [3 9],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
v2,1,0.015534,5.854832,[12  5] ; [3 9],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
n5,1,0.023189,5.154309,[14  3] ; [5 7],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
p6,1,0.047388,3.931571,[9 8] ; [ 2 10],[ 6.44827586 10.55172414] ; [4.55172414 7.44827586],0
s8,1,0.0513,3.798465,[ 7 10] ; [ 1 11],[ 4.68965517 12.31034483] ; [3.31034483 8.68965517],0
r2,1,0.079741,3.070175,[13  3] ; [6 6],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
b2,1,0.084978,2.967033,[7 6] ; [1 6],[5.2 7.8] ; [2.8 4.2],0
b3,1,0.084978,2.967033,[7 6] ; [1 6],[5.2 7.8] ; [2.8 4.2],0
d1,1,0.095882,2.772736,[11  6] ; [4 8],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
r4,1,0.132407,2.264057,[9 8] ; [3 9],[7.03448276 9.96551724] ; [4.96551724 7.03448276],0
n4,1,0.139657,2.181734,[13  4] ; [6 6],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
b4,1,0.139657,2.181734,[13  4] ; [6 6],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
d5,1,0.139657,2.181734,[13  4] ; [6 6],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
a4,1,0.139657,2.181734,[ 4 13] ; [6 6],[ 5.86206897 11.13793103] ; [4.13793103 7.86206897],0
u2,1,0.186858,1.742222,[1 4] ; [2 1],[1.875 3.125] ; [1.125 1.875],0
s5,1,0.187039,1.740789,[6 9] ; [ 2 10],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
a8,1,0.200602,1.637984,[ 5 12] ; [ 1 10],[ 3.64285714 13.35714286] ; [2.35714286 8.64285714],0
s7,1,0.215564,1.53366,[7 9] ; [2 8],[ 5.53846154 10.46153846] ; [3.46153846 6.53846154],0
s6,1,0.343446,0.897527,[9 6] ; [5 7],[7.77777778 7.22222222] ; [6.22222222 5.77777778],0
p1,1,0.347627,0.882102,[ 1 16] ; [ 2 10],[ 1.75862069 15.24137931] ; [ 1.24137931 10.75862069],0
s4,1,0.352732,0.863603,[ 2 15] ; [3 9],[ 2.93103448 14.06896552] ; [2.06896552 9.93103448],0
r1,1,0.36249,0.829248,[ 7 10] ; [7 5],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
a6,1,0.36249,0.829248,[10  7] ; [5 7],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
d2,1,0.428398,0.627163,[11  6] ; [6 6],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
v1,1,0.42956,0.624013,[ 5 12] ; [ 2 10],[ 4.10344828 12.89655172] ; [2.89655172 9.10344828],0
v3,1,0.502716,0.449198,[ 5 12] ; [2 9],[ 4.25 12.75] ; [2.75 8.25],0
a7,1,0.549563,0.3581,[9 8] ; [5 7],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
p3,1,0.549563,0.3581,[9 8] ; [5 7],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
n2,1,0.635256,0.225,[2 1] ; [3 3],[1.66666667 1.33333333] ; [3.33333333 2.66666667],0
d3,1,0.637947,0.221437,[10  7] ; [6 6],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
b5,1,0.637947,0.221437,[10  7] ; [6 6],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
a3,1,0.793475,0.06854,[12  5] ; [9 3],[12.31034483  4.68965517] ; [8.68965517 3.31034483],0
p8,1,0.824016,0.049454,[ 5 11] ; [3 8],[ 4.74074074 11.25925926] ; [3.25925926 7.74074074],0
p7,1,0.875948,0.02437,[9 8] ; [6 6],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
s2,1,0.875948,0.02437,[9 8] ; [6 6],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
d4,1,0.927375,0.008308,[13  4] ; [9 3],[12.89655172  4.10344828] ; [9.10344828 2.89655172],0
a5,1,0.97894,0.000697,[10  7] ; [7 5],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
p4,1,0.97894,0.000697,[ 7 10] ; [5 7],[7.03448276 9.96551724] ; [4.96551724 7.03448276],0
b1,1,0.97894,0.000697,[10  7] ; [7 5],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
