Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.16951,[450  99] ; [37 52],[419.06426332 129.93573668] ; [67.93573668 21.06426332],1
u4,1,0.292281,1.109083,[ 17 533] ; [ 1 89],[ 15.46875 534.53125] ; [ 2.53125 87.46875],0
u3,1,0.294121,1.10066,[72 49] ; [19  8],[74.39864865 46.60135135] ; [16.60135135 10.39864865],0
n2,1,0.317986,0.997213,[80 31] ; [22  5],[82.04347826 28.95652174] ; [19.95652174  7.04347826],0
p1,1,0.333742,0.934324,[ 47 502] ; [ 5 85],[ 44.67605634 504.32394366] ; [ 7.32394366 82.67605634],0
a6,1,0.396444,0.719086,[385 165] ; [59 31],[381.5625 168.4375] ; [62.4375 27.5625],0
n1,1,0.492952,0.470076,[41 69] ; [12 15],[42.55474453 67.44525547] ; [10.44525547 16.55474453],0
s1,1,0.648842,0.207363,[ 14 532] ; [ 3 85],[ 14.64037855 531.35962145] ; [ 2.35962145 85.64037855],0
b4,1,0.778941,0.078792,[327 224] ; [52 38],[325.78627145 225.21372855] ; [53.21372855 36.78627145],0
n3,1,0.806367,0.060082,[80 30] ; [19  8],[79.48905109 30.51094891] ; [19.51094891  7.48905109],0
s4,1,0.873761,0.025244,[ 93 451] ; [16 74],[ 93.52681388 450.47318612] ; [15.47318612 74.52681388],0
s3,1,0.895689,0.01719,[318 227] ; [52 36],[318.56240126 226.43759874] ; [51.43759874 36.56240126],0
a1,1,0.90864,0.013168,[ 29 522] ; [ 5 85],[ 29.22620905 521.77379095] ; [ 4.77379095 85.22620905],0
d3,1,0.917171,0.010816,[432 119] ; [71 19],[432.37597504 118.62402496] ; [70.62402496 19.37597504],0
a7,1,0.928939,0.007953,[407 143] ; [67 23],[407.34375 142.65625] ; [66.65625 23.34375],0
