Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.933379,[250 278] ; [77 26],[273.62282092 254.37717908] ; [53.37717908 49.62282092],1
s6,1,1.5e-05,18.741487,[332 193] ; [87 15],[350.83732057 174.16267943] ; [68.16267943 33.83732057],1
s5,1,3.5e-05,17.112894,[148 370] ; [48 48],[165.35504886 352.64495114] ; [30.64495114 65.35504886],1
s3,1,0.000149,14.382426,[276 246] ; [76 28],[293.52076677 228.47923323] ; [58.47923323 45.52076677],1
n4,1,0.000154,14.321637,[416 115] ; [64 41],[400.75471698 130.24528302] ; [79.24528302 25.75471698],1
u2,1,0.010062,6.623875,[91 59] ; [11 20],[84.53038674 65.46961326] ; [17.46961326 13.53038674],0
v3,1,0.012935,6.178005,[214 292] ; [30 73],[202.73234811 303.26765189] ; [41.26765189 61.73234811],0
b5,1,0.016018,5.800892,[335 197] ; [79 26],[345.75824176 186.24175824] ; [68.24175824 36.75824176],0
a8,1,0.018272,5.569908,[ 73 402] ; [ 6 90],[ 65.71803853 409.28196147] ; [13.28196147 82.71803853],0
s7,1,0.0406,4.192639,[232 270] ; [59 44],[241.45785124 260.54214876] ; [49.54214876 53.45785124],0
p11,1,0.046536,3.962104,[413 119] ; [72 33],[405.05494505 126.94505495] ; [79.94505495 25.05494505],0
b2,1,0.054735,3.690142,[118 203] ; [12 40],[111.8766756 209.1233244] ; [18.1233244 33.8766756],0
b3,1,0.054735,3.690142,[118 203] ; [12 40],[111.8766756 209.1233244] ; [18.1233244 33.8766756],0
s8,1,0.066854,3.35863,[215 312] ; [53 52],[223.47468354 303.52531646] ; [44.52531646 60.47468354],0
a1,1,0.067408,3.345032,[ 26 506] ; [  1 104],[ 22.54945055 509.45054945] ; [  4.45054945 100.54945055],0
n1,1,0.077326,3.120232,[44 66] ; [ 5 19],[40.2238806 69.7761194] ; [ 8.7761194 15.2238806],0
n5,1,0.117522,2.450044,[392 137] ; [70 35],[385.48580442 143.51419558] ; [76.51419558 28.48580442],0
p6,1,0.127948,2.317232,[181 344] ; [44 60],[187.79809221 337.20190779] ; [37.20190779 66.79809221],0
v2,1,0.150779,2.064357,[303 205] ; [53 49],[296.47213115 211.52786885] ; [59.52786885 42.47213115],0
b1,1,0.185281,1.754745,[193 339] ; [31 74],[187.07692308 344.92307692] ; [36.92307692 68.07692308],0
a6,1,0.188985,1.725512,[414 115] ; [76 29],[408.84858044 120.15141956] ; [81.15141956 23.84858044],0
r1,1,0.238954,1.386754,[446  81] ; [84 21],[441.94620253  85.05379747] ; [88.05379747 16.94620253],0
