Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,67.814905,[86 31] ; [ 58 159],[50.44311377 66.55688623] ; [ 93.55688623 123.44311377],1
s6,1,0.0,55.049569,[105  17] ; [101 123],[72.63583815 49.36416185] ; [133.36416185  90.63583815],1
s2,1,0.0,35.673084,[80 43] ; [ 72 154],[53.57020057 69.42979943] ; [ 98.42979943 127.57020057],1
s3,1,0.0,34.619049,[90 33] ; [ 90 134],[63.80403458 59.19596542] ; [116.19596542 107.80403458],1
r4,1,0.000108,14.99603,[116   7] ; [178  49],[103.32  19.68] ; [190.68  36.32],1
u1,1,0.000881,11.061928,[31 92] ; [ 26 201],[ 20.03142857 102.96857143] ; [ 36.96857143 190.03142857],1
d1,1,0.001386,10.224511,[96 27] ; [139  88],[82.58571429 40.41428571] ; [152.41428571  74.58571429],0
v3,1,0.001648,9.905562,[44 76] ; [ 46 174],[31.76470588 88.23529412] ; [ 58.23529412 161.76470588],0
r1,1,0.0018,9.742845,[105  18] ; [159  67],[93.04297994 29.95702006] ; [170.95702006  55.04297994],0
p10,1,0.002247,9.335969,[102  21] ; [151  72],[89.93930636 33.06069364] ; [163.06069364  59.93930636],0
n4,1,0.004336,8.137642,[100  23] ; [152  75],[88.56 34.44] ; [163.44  63.56],0
p6,1,0.004445,8.092457,[44 78] ; [ 49 175],[32.79190751 89.20809249] ; [ 60.20809249 163.79190751],0
p3,1,0.004606,8.028084,[61 62] ; [ 77 149],[48.63610315 74.36389685] ; [ 89.36389685 136.63610315],0
d2,1,0.005196,7.809903,[78 45] ; [107 117],[65.57636888 57.42363112] ; [119.42363112 104.57636888],0
p9,1,0.005226,7.799679,[103  20] ; [155  66],[92.25 30.75] ; [165.75  55.25],0
u3,1,0.005407,7.737948,[21  6] ; [32 37],[14.90625 12.09375] ; [38.09375 30.90625],0
p4,1,0.008168,6.996248,[74 49] ; [102 123],[62.20689655 60.79310345] ; [113.79310345 111.20689655],0
a2,1,0.011371,6.406373,[38 85] ; [ 43 184],[28.46571429 94.53428571] ; [ 52.53428571 174.46571429],0
n6,1,0.039221,4.251283,[105  18] ; [171  54],[97.55172414 25.44827586] ; [178.44827586  46.55172414],0
v4,1,0.039325,4.246768,[117   6] ; [199  26],[111.68965517  11.31034483] ; [204.31034483  20.68965517],0
p12,1,0.041403,4.159455,[  8 114] ; [  5 221],[  4.55747126 117.44252874] ; [  8.44252874 217.55747126],0
n5,1,0.04398,4.057329,[89 33] ; [140  85],[80.5129683 41.4870317] ; [148.4870317  76.5129683],0
p8,1,0.048697,3.885781,[61 61] ; [ 87 136],[52.33623188 69.66376812] ; [ 95.66376812 127.33623188],0
p11,1,0.053591,3.725392,[94 29] ; [151  76],[86.1 36.9] ; [158.9  68.1],0
a3,1,0.063564,3.441854,[96 27] ; [156  71],[88.56 34.44] ; [163.44  63.56],0
s4,1,0.07169,3.243898,[28 94] ; [ 34 190],[ 21.86127168 100.13872832] ; [ 40.13872832 183.86127168],0
p2,1,0.079598,3.073083,[100  23] ; [164  61],[93.31034483 29.68965517] ; [170.68965517  54.31034483],0
r3,1,0.082668,3.011647,[117   6] ; [201  23],[112.7204611  10.2795389] ; [205.2795389  18.7204611],0
v2,1,0.094273,2.799855,[60 60] ; [ 88 129],[52.70029674 67.29970326] ; [ 95.29970326 121.70029674],0
p5,1,0.119589,2.422692,[ 12 111] ; [ 12 213],[  8.48275862 114.51724138] ; [ 15.51724138 209.48275862],0
