Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000337,12.850484,[40  4] ; [40 27],[31.71171171 12.28828829] ; [48.28828829 18.71171171],1
v3,1,0.000675,11.556402,[17 24] ; [ 8 56],[ 9.76190476 31.23809524] ; [15.23809524 48.76190476],1
p11,1,0.001862,9.680441,[31 13] ; [27 40],[22.99099099 21.00900901] ; [35.00900901 31.99099099],0
p8,1,0.002183,9.389165,[22 21] ; [15 51],[14.59633028 28.40366972] ; [22.40366972 43.59633028],0
d5,1,0.002645,9.037162,[38  6] ; [40 27],[30.91891892 13.08108108] ; [47.08108108 19.91891892],0
v1,1,0.003268,8.651222,[24 20] ; [18 49],[16.64864865 27.35135135] ; [25.35135135 41.64864865],0
a3,1,0.005092,7.846477,[36  8] ; [37 29],[29.2 14.8] ; [43.8 22.2],0
p3,1,0.007102,7.246963,[19 23] ; [14 53],[12.71559633 29.28440367] ; [20.28440367 46.71559633],0
p4,1,0.013462,6.107377,[21 22] ; [17 49],[14.99082569 28.00917431] ; [23.00917431 42.99082569],0
a5,1,0.016046,5.797799,[33 11] ; [35 32],[26.95495495 17.04504505] ; [41.04504505 25.95495495],0
p9,1,0.018243,5.572704,[31 13] ; [32 35],[24.97297297 19.02702703] ; [38.02702703 28.97297297],0
p2,1,0.018767,5.523141,[33 10] ; [36 30],[27.22018349 15.77981651] ; [41.77981651 24.22018349],0
d1,1,0.02745,4.862262,[23 21] ; [21 46],[17.44144144 26.55855856] ; [26.55855856 40.44144144],0
n3,1,0.033251,4.532806,[13  3] ; [12 13],[9.75609756 6.24390244] ; [15.24390244  9.75609756],0
v4,1,0.042162,4.128707,[37  7] ; [44 22],[32.4 11.6] ; [48.6 17.4],0
r4,1,0.04448,4.038259,[32 12] ; [36 31],[26.95495495 17.04504505] ; [41.04504505 25.95495495],0
p7,1,0.047547,3.925914,[25 19] ; [24 40],[19.96296296 24.03703704] ; [29.03703704 34.96296296],0
r1,1,0.049695,3.85172,[33 11] ; [38 29],[28.14414414 15.85585586] ; [42.85585586 24.14414414],0
p6,1,0.057649,3.603775,[11 30] ; [ 8 57],[ 7.3490566 33.6509434] ; [11.6509434 53.3490566],0
a1,1,0.067964,3.331521,[ 1 43] ; [ 8 59],[ 3.56756757 40.43243243] ; [ 5.43243243 61.56756757],0
p5,1,0.079419,3.076745,[ 5 39] ; [ 2 64],[ 2.8 41.2] ; [ 4.2 61.8],0
p10,1,0.11132,2.535375,[24 19] ; [27 40],[19.93636364 23.06363636] ; [31.06363636 35.93636364],0
a8,1,0.120898,2.405643,[ 1 39] ; [ 7 58],[ 3.04761905 36.95238095] ; [ 4.95238095 60.04761905],0
s3,1,0.127063,2.32803,[ 8 35] ; [21 45],[11.44036697 31.55963303] ; [17.55963303 48.44036697],0
d4,1,0.143232,2.142893,[34 10] ; [43 24],[30.52252252 13.47747748] ; [46.47747748 20.52252252],0
s7,1,0.160158,1.972731,[10 32] ; [ 8 53],[ 7.33980583 34.66019417] ; [10.66019417 50.33980583],0
s1,1,0.164553,1.931883,[ 1 42] ; [ 6 61],[ 2.73636364 40.26363636] ; [ 4.26363636 62.73636364],0
n2,1,0.188536,1.729019,[11  5] ; [13 14],[8.93023256 7.06976744] ; [15.06976744 11.93023256],0
a7,1,0.19102,1.709732,[31 13] ; [39 28],[27.74774775 16.25225225] ; [42.25225225 24.74774775],0
s8,1,0.203487,1.617168,[10 34] ; [ 9 58],[ 7.53153153 36.46846847] ; [11.46846847 55.53153153],0
u3,1,0.20638,1.596639,[2 6] ; [15 15],[3.57894737 4.42105263] ; [13.42105263 16.57894737],0
s6,1,0.25784,1.280315,[17 27] ; [19 48],[14.27027027 29.72972973] ; [21.72972973 45.27027027],0
p1,1,0.299271,1.077441,[ 6 38] ; [ 5 61],[ 4.4 39.6] ; [ 6.6 59.4],0
d3,1,0.308619,1.036579,[27 17] ; [34 32],[24.4 19.6] ; [36.6 29.4],0
u1,1,0.328039,0.956625,[ 4 40] ; [ 3 64],[ 2.77477477 41.22522523] ; [ 4.22522523 62.77477477],0
s5,1,0.404013,0.69635,[ 7 36] ; [ 7 58],[ 5.57407407 37.42592593] ; [ 8.42592593 56.57407407],0
a6,1,0.453208,0.562615,[30 14] ; [41 26],[28.14414414 15.85585586] ; [42.85585586 24.14414414],0
b5,1,0.521926,0.410086,[27 17] ; [37 30],[25.36936937 18.63063063] ; [38.63063063 28.36936937],0
r2,1,0.565756,0.329835,[36  8] ; [51 15],[34.8  9.2] ; [52.2 13.8],0
n5,1,0.580678,0.30514,[17 27] ; [29 37],[18.4 25.6] ; [27.6 38.4],0
b2,1,0.62401,0.240272,[ 9 16] ; [13 30],[ 8.08823529 16.91176471] ; [13.91176471 29.08823529],0
b3,1,0.62401,0.240272,[ 9 16] ; [13 30],[ 8.08823529 16.91176471] ; [13.91176471 29.08823529],0
n1,1,0.665706,0.186667,[6 9] ; [ 9 18],[5.35714286 9.64285714] ; [ 9.64285714 17.35714286],0
a4,1,0.740544,0.109649,[17 27] ; [28 39],[17.83783784 26.16216216] ; [27.16216216 39.83783784],0
n4,1,0.760229,0.093135,[23 21] ; [37 30],[23.78378378 20.21621622] ; [36.21621622 30.78378378],0
b4,1,0.760229,0.093135,[23 21] ; [37 30],[23.78378378 20.21621622] ; [36.21621622 30.78378378],0
b1,1,0.760229,0.093135,[23 21] ; [37 30],[23.78378378 20.21621622] ; [36.21621622 30.78378378],0
u2,1,0.766526,0.088163,[5 3] ; [17 13],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
a2,1,0.784216,0.074982,[ 7 37] ; [12 55],[ 7.53153153 36.46846847] ; [11.46846847 55.53153153],0
s4,1,0.814966,0.054767,[ 4 40] ; [ 7 60],[ 4.36036036 39.63963964] ; [ 6.63963964 60.36036036],0
d2,1,0.868579,0.027378,[19 25] ; [30 37],[19.42342342 24.57657658] ; [29.57657658 37.42342342],0
