Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.003269,8.65101,[18  6] ; [10 19],[12.67924528 11.32075472] ; [15.32075472 13.67924528],0
a6,1,0.010445,6.557419,[19  6] ; [13 18],[14.28571429 10.71428571] ; [17.71428571 13.28571429],0
p4,1,0.035437,4.423971,[19  6] ; [15 16],[15.17857143  9.82142857] ; [18.82142857 12.17857143],0
p8,1,0.038357,4.289125,[17  8] ; [12 18],[13.18181818 11.81818182] ; [15.81818182 14.18181818],0
p5,1,0.069445,3.296099,[ 6 19] ; [ 2 28],[ 3.63636364 21.36363636] ; [ 4.36363636 25.63636364],0
s4,1,0.071167,3.255908,[ 9 15] ; [ 5 26],[ 6.10909091 17.89090909] ; [ 7.89090909 23.10909091],0
a2,1,0.095612,2.77726,[ 4 21] ; [ 1 30],[ 2.23214286 22.76785714] ; [ 2.76785714 28.23214286],0
d4,1,0.100396,2.69924,[19  6] ; [17 14],[16.07142857  8.92857143] ; [19.92857143 11.07142857],0
a5,1,0.100445,2.698465,[16  9] ; [13 18],[12.94642857 12.05357143] ; [16.05357143 14.94642857],0
s7,1,0.109038,2.56811,[13 11] ; [ 9 19],[10.15384615 13.84615385] ; [11.84615385 16.15384615],0
p6,1,0.13412,2.244156,[12 12] ; [ 9 21],[ 9.33333333 14.66666667] ; [11.66666667 18.33333333],0
v3,1,0.13481,2.236223,[ 7 17] ; [ 4 27],[ 4.8 19.2] ; [ 6.2 24.8],0
n4,1,0.140382,2.173763,[17  8] ; [15 16],[14.28571429 10.71428571] ; [17.71428571 13.28571429],0
r1,1,0.164915,1.928571,[ 4 20] ; [10 20],[ 6.22222222 17.77777778] ; [ 7.77777778 22.22222222],0
s6,1,0.178729,1.808163,[15  8] ; [14 16],[12.58490566 10.41509434] ; [16.41509434 13.58490566],0
n5,1,0.201662,1.630296,[18  7] ; [16 13],[15.74074074  9.25925926] ; [18.25925926 10.74074074],0
b1,1,0.215288,1.535508,[17  8] ; [16 15],[14.73214286 10.26785714] ; [18.26785714 12.73214286],0
s8,1,0.226985,1.459658,[ 9 15] ; [ 7 24],[ 6.98181818 17.01818182] ; [ 9.01818182 21.98181818],0
p11,1,0.241314,1.372903,[19  6] ; [19 12],[16.96428571  8.03571429] ; [21.03571429  9.96428571],0
p9,1,0.241314,1.372903,[19  6] ; [19 12],[16.96428571  8.03571429] ; [21.03571429  9.96428571],0
v1,1,0.253783,1.302356,[12 12] ; [10 19],[ 9.96226415 14.03773585] ; [12.03773585 16.96226415],0
r2,1,0.282521,1.154924,[11 12] ; [17 10],[12.88 10.12] ; [15.12 11.88],0
s2,1,0.288796,1.125225,[13 10] ; [13 18],[11.07407407 11.92592593] ; [14.92592593 16.07407407],0
v4,1,0.318477,0.995193,[14  9] ; [20  7],[15.64  7.36] ; [18.36  8.64],0
d3,1,0.349453,0.875441,[14 11] ; [13 17],[12.27272727 12.72727273] ; [14.72727273 15.27272727],0
n2,1,0.389505,0.740488,[9 2] ; [10  5],[8.03846154 2.96153846] ; [10.96153846  4.03846154],0
p12,1,0.430251,0.622146,[ 2 23] ; [ 1 30],[ 1.33928571 23.66071429] ; [ 1.66071429 29.33928571],0
s3,1,0.443458,0.587317,[13  9] ; [14 15],[11.64705882 10.35294118] ; [15.35294118 13.64705882],0
b5,1,0.445185,0.582882,[17  8] ; [18 13],[15.625  9.375] ; [19.375 11.625],0
u1,1,0.469165,0.523942,[ 3 22] ; [ 2 29],[ 2.23214286 22.76785714] ; [ 2.76785714 28.23214286],0
s1,1,0.469165,0.523942,[ 3 22] ; [ 2 29],[ 2.23214286 22.76785714] ; [ 2.76785714 28.23214286],0
r3,1,0.486655,0.483913,[14  9] ; [21  9],[15.18867925  7.81132075] ; [19.81132075 10.18867925],0
d5,1,0.488462,0.479912,[16  9] ; [17 14],[14.73214286 10.26785714] ; [18.26785714 12.73214286],0
p2,1,0.498404,0.458333,[19  6] ; [25  5],[20.  5.] ; [24.  6.],0
b4,1,0.530244,0.393923,[10 15] ; [15 16],[11.16071429 13.83928571] ; [13.83928571 17.16071429],0
b3,1,0.532251,0.390093,[ 5 14] ; [ 3 14],[ 4.22222222 14.77777778] ; [ 3.77777778 13.22222222],0
b2,1,0.532251,0.390093,[ 5 14] ; [ 3 14],[ 4.22222222 14.77777778] ; [ 3.77777778 13.22222222],0
d2,1,0.551086,0.355374,[ 7 18] ; [11 20],[ 8.03571429 16.96428571] ; [ 9.96428571 21.03571429],0
u2,1,0.603848,0.269231,[5 4] ; [8 4],[5.57142857 3.42857143] ; [7.42857143 4.57142857],0
d1,1,0.641509,0.216774,[ 7 18] ; [ 7 24],[ 6.25 18.75] ; [ 7.75 23.25],0
u3,1,0.672754,0.178397,[3 7] ; [5 8],[3.47826087 6.52173913] ; [4.52173913 8.47826087],0
a1,1,0.685448,0.164058,[ 1 24] ; [ 2 29],[ 1.33928571 23.66071429] ; [ 1.66071429 29.33928571],0
a4,1,0.730464,0.118686,[ 7 18] ; [10 21],[ 7.58928571 17.41071429] ; [ 9.41071429 21.58928571],0
