Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,41.509338,[11 29] ; [114  27],[27.62430939 12.37569061] ; [97.37569061 43.62430939],1
n3,1,0.421246,0.646838,[11  2] ; [22  8],[9.97674419 3.02325581] ; [23.02325581  6.97674419],0
v2,1,0.454605,0.559144,[14 23] ; [63 78],[16.00561798 20.99438202] ; [60.99438202 80.00561798],0
b4,1,0.485947,0.485489,[25 15] ; [80 62],[23.07692308 16.92307692] ; [81.92307692 60.07692308],0
p5,1,0.501694,0.45135,[ 5 35] ; [ 24 118],[ 6.37362637 33.62637363] ; [ 22.62637363 119.37362637],0
v3,1,0.526464,0.401212,[10 28] ; [44 95],[11.59322034 26.40677966] ; [42.40677966 96.59322034],0
r3,1,0.538127,0.379022,[38  2] ; [129  11],[37.11111111  2.88888889] ; [129.88888889  10.11111111],0
u2,1,0.551086,0.355374,[11  7] ; [20 18],[9.96428571 8.03571429] ; [21.03571429 16.96428571],0
r2,1,0.551819,0.354069,[36  4] ; [130  10],[36.88888889  3.11111111] ; [129.11111111  10.88888889],0
s1,1,0.616223,0.251211,[ 1 39] ; [  6 136],[ 1.53846154 38.46153846] ; [  5.46153846 136.53846154],0
d3,1,0.636134,0.223834,[24 16] ; [91 51],[25.27472527 14.72527473] ; [89.72527473 52.27472527],0
a1,1,0.661752,0.191402,[ 3 37] ; [  8 134],[ 2.41758242 37.58241758] ; [  8.58241758 133.41758242],0
a7,1,0.711513,0.13677,[28 12] ; [95 47],[27.03296703 12.96703297] ; [95.96703297 46.03296703],0
p1,1,0.714821,0.133509,[ 5 35] ; [ 21 121],[ 5.71428571 34.28571429] ; [ 20.28571429 121.71428571],0
p8,1,0.719085,0.129371,[24 16] ; [89 52],[24.97237569 15.02762431] ; [88.02762431 52.97237569],0
p7,1,0.738287,0.111638,[30 10] ; [102  39],[29.17127072 10.82872928] ; [102.82872928  38.17127072],0
s2,1,0.749953,0.10157,[19 21] ; [71 70],[19.88950276 20.11049724] ; [70.11049724 70.88950276],0
s6,1,0.778822,0.07888,[28 12] ; [92 44],[27.27272727 12.72727273] ; [92.72727273 43.27272727],0
b1,1,0.895799,0.017153,[17 23] ; [62 80],[17.36263736 22.63736264] ; [61.63736264 80.36263736],0
s8,1,0.903518,0.014694,[17 23] ; [58 82],[16.66666667 23.33333333] ; [58.33333333 81.66666667],0
u3,1,0.925058,0.008848,[9 9] ; [19 18],[9.16363636 8.83636364] ; [18.83636364 18.16363636],0
r4,1,0.927879,0.008193,[35  5] ; [125  17],[35.16483516  4.83516484] ; [124.83516484  17.16483516],0
p4,1,0.928085,0.008146,[31  9] ; [111  31],[31.20879121  8.79120879] ; [110.79120879  31.20879121],0
p12,1,0.929745,0.007773,[ 3 37] ; [ 10 131],[ 2.87292818 37.12707182] ; [ 10.12707182 130.87292818],0
b5,1,0.937281,0.006192,[20 20] ; [70 72],[19.78021978 20.21978022] ; [70.21978022 71.78021978],0
n1,1,0.95977,0.002544,[4 9] ; [ 9 21],[3.93023256 9.06976744] ; [ 9.06976744 20.93023256],0
