Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,49.278294,[141 169] ; [94 18],[172.63033175 137.36966825] ; [62.36966825 49.63033175],1
p4,1,0.0,43.884621,[131 182] ; [89 25],[161.264637 151.735363] ; [58.735363 55.264637],1
p8,1,0.0,33.738679,[113 201] ; [77 37],[139.39252336 174.60747664] ; [50.60747664 63.39252336],1
p3,1,0.0,31.70037,[104 212] ; [72 42],[129.33953488 186.66046512] ; [46.66046512 67.33953488],1
p2,1,0.000275,13.231752,[233  82] ; [103  11],[246.71328671  68.28671329] ; [89.28671329 24.71328671],1
s7,1,0.000312,12.995981,[ 66 238] ; [43 66],[ 80.23244552 223.76755448] ; [28.76755448 80.23244552],1
s6,1,0.000632,11.6807,[148 164] ; [73 37],[163.39336493 148.60663507] ; [57.60663507 52.39336493],1
p9,1,0.001087,10.673044,[225  85] ; [100  14],[237.61792453  72.38207547] ; [87.38207547 26.61792453],0
n4,1,0.001649,9.903874,[208 108] ; [93 21],[221.2  94.8] ; [79.8 34.2],0
a2,1,0.002314,9.282354,[ 59 258] ; [37 77],[ 70.60788863 246.39211137] ; [25.39211137 88.60788863],0
r4,1,0.003276,8.646919,[254  63] ; [105   9],[264.04408353  52.95591647] ; [94.95591647 19.04408353],0
s2,1,0.008209,6.987241,[100 216] ; [51 61],[111.48598131 204.51401869] ; [39.51401869 72.48598131],0
s5,1,0.008589,6.906418,[ 71 239] ; [39 70],[ 81.38424821 228.61575179] ; [28.61575179 80.38424821],0
a4,1,0.008705,6.882293,[135 181] ; [65 49],[146.97674419 169.02325581] ; [53.02325581 60.97674419],0
p5,1,0.010295,6.583102,[ 18 298] ; [15 99],[ 24.25116279 291.74883721] ; [  8.74883721 105.25116279],0
n6,1,0.01177,6.345164,[240  74] ; [99 14],[249.28805621  64.71194379] ; [89.71194379 23.28805621],0
p10,1,0.014433,5.984442,[222  93] ; [93 20],[231.83411215  83.16588785] ; [83.16588785 29.83411215],0
n5,1,0.016273,5.773166,[197 117] ; [85 28],[207.37236534 106.62763466] ; [74.62763466 38.37236534],0
v1,1,0.018721,5.527351,[128 180] ; [61 51],[138.6 169.4] ; [50.4 61.6],0
