Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,41.437752,[80 72] ; [ 30 135],[52.7444795 99.2555205] ; [ 57.2555205 107.7444795],1
n5,1,0.168494,1.896289,[119  32] ; [119  46],[113.7278481  37.2721519] ; [124.2721519  40.7278481],0
p11,1,0.191492,1.706105,[122  30] ; [123  43],[117.10691824  34.89308176] ; [127.89308176  38.10691824],0
d2,1,0.20785,1.586335,[ 19 133] ; [ 29 136],[ 23.01577287 128.98422713] ; [ 24.98422713 140.01577287],0
p2,1,0.209462,1.575143,[124  26] ; [127  38],[119.52380952  30.47619048] ; [131.47619048  33.52380952],0
p1,1,0.219392,1.508345,[  9 141] ; [ 16 148],[ 11.94267516 138.05732484] ; [ 13.05732484 150.94267516],0
b5,1,0.219461,1.507891,[84 68] ; [103  63],[89.3836478 62.6163522] ; [97.6163522 68.3836478],0
a3,1,0.241512,1.371748,[90 61] ; [87 77],[84.84761905 66.15238095] ; [92.15238095 71.84761905],0
n2,1,0.264222,1.246501,[29  5] ; [33 11],[27.02564103  6.97435897] ; [34.97435897  9.02564103],0
s5,1,0.268626,1.22375,[49 96] ; [ 45 116],[ 44.54248366 100.45751634] ; [ 49.45751634 111.54248366],0
a6,1,0.35218,0.865585,[87 64] ; [87 79],[82.88328076 68.11671924] ; [91.11671924 74.88328076],0
d5,1,0.355336,0.85431,[88 64] ; [87 78],[83.91167192 68.08832808] ; [91.08832808 73.91167192],0
b3,1,0.373658,0.791465,[33 56] ; [29 65],[30.15300546 58.84699454] ; [31.84699454 62.15300546],0
b2,1,0.373658,0.791465,[33 56] ; [29 65],[30.15300546 58.84699454] ; [31.84699454 62.15300546],0
p8,1,0.381984,0.764306,[76 74] ; [75 89],[72.13375796 77.86624204] ; [78.86624204 85.13375796],0
v4,1,0.388186,0.744615,[142   9] ; [151  14],[140.00949367  10.99050633] ; [152.99050633  12.00949367],0
p4,1,0.408663,0.682687,[81 68] ; [82 83],[77.34713376 71.65286624] ; [85.65286624 79.34713376],0
b4,1,0.416203,0.661011,[92 60] ; [93 73],[88.42767296 63.57232704] ; [96.57232704 69.42767296],0
n3,1,0.459473,0.547179,[27  7] ; [31 12],[25.61038961  8.38961039] ; [32.38961039 10.61038961],0
u3,1,0.470118,0.521699,[32 30] ; [35 42],[29.88489209 32.11510791] ; [37.11510791 39.88489209],0
a8,1,0.484404,0.488932,[ 17 124] ; [ 23 132],[ 19.05405405 121.94594595] ; [ 20.94594595 134.05405405],0
s1,1,0.493111,0.469731,[  5 144] ; [  8 155],[  6.20833333 142.79166667] ; [  6.79166667 156.20833333],0
p5,1,0.522269,0.409409,[ 20 130] ; [ 18 146],[ 18.15286624 131.84713376] ; [ 19.84713376 144.15286624],0
u2,1,0.53792,0.379408,[29 32] ; [33 45],[27.20863309 33.79136691] ; [34.79136691 43.20863309],0
s2,1,0.581235,0.304243,[66 83] ; [68 97],[63.58598726 85.41401274] ; [70.41401274 94.58598726],0
a4,1,0.811022,0.057172,[ 36 115] ; [ 41 123],[ 36.91111111 114.08888889] ; [ 40.08888889 123.91111111],0
p12,1,0.823573,0.049707,[  9 140] ; [  9 156],[  8.54140127 140.45859873] ; [  9.45859873 155.54140127],0
a2,1,0.838679,0.041446,[ 10 142] ; [ 10 156],[  9.55974843 142.44025157] ; [ 10.44025157 155.55974843],0
u4,1,0.95015,0.003909,[  1 151] ; [  1 165],[  0.95597484 151.04402516] ; [  1.04402516 164.95597484],0
