Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.578378,[62 12] ; [1 9],[55.5 18.5] ; [7.5 2.5],1
v4,1,3.9e-05,16.920355,[66  7] ; [4 6],[61.56626506 11.43373494] ; [8.43373494 1.56626506],1
p2,1,4.9e-05,16.485211,[53 18] ; [1 9],[47.33333333 23.66666667] ; [6.66666667 3.33333333],1
v2,1,0.002119,9.443533,[42 26] ; [1 9],[37.48717949 30.51282051] ; [5.51282051 4.48717949],0
a1,1,0.002858,8.896096,[ 1 73] ; [2 8],[ 2.64285714 71.35714286] ; [0.35714286 9.64285714],0
p9,1,0.005485,7.712218,[53 19] ; [3 7],[49.17073171 22.82926829] ; [6.82926829 3.17073171],0
s6,1,0.007437,7.164242,[47 26] ; [2 8],[43.09638554 29.90361446] ; [5.90361446 4.09638554],0
p7,1,0.010551,6.539377,[40 31] ; [1 8],[36.3875 34.6125] ; [4.6125 4.3875],0
p11,1,0.014689,5.953356,[45 29] ; [2 8],[41.4047619 32.5952381] ; [5.5952381 4.4047619],0
s2,1,0.018989,5.502493,[36 37] ; [1 9],[32.54216867 40.45783133] ; [4.45783133 5.54216867],0
r1,1,0.041117,4.171206,[58 15] ; [5 5],[55.40963855 17.59036145] ; [7.59036145 2.40963855],0
p1,1,0.045462,4.001423,[ 3 71] ; [2 8],[ 4.4047619 69.5952381] ; [0.5952381 9.4047619],0
s8,1,0.060311,3.528799,[30 44] ; [1 9],[27.30952381 46.69047619] ; [3.69047619 6.30952381],0
r2,1,0.068783,3.311837,[69  4] ; [7 2],[67.65853659  5.34146341] ; [8.34146341 0.65853659],0
p10,1,0.088235,2.90628,[48 23] ; [4 6],[45.58024691 25.41975309] ; [6.41975309 3.58024691],0
n3,1,0.136037,2.222222,[16  8] ; [2 4],[14.4  9.6] ; [3.6 2.4],0
n2,1,0.171609,1.868832,[16  9] ; [2 4],[14.51612903 10.48387097] ; [3.48387097 2.51612903],0
b1,1,0.177764,1.816216,[35 39] ; [7 3],[37. 37.] ; [5. 5.],0
a4,1,0.204865,1.607346,[36 38] ; [7 3],[37.88095238 36.11904762] ; [5.11904762 4.88095238],0
n4,1,0.204865,1.607346,[36 38] ; [7 3],[37.88095238 36.11904762] ; [5.11904762 4.88095238],0
a6,1,0.208613,1.581028,[51 22] ; [5 5],[49.25301205 23.74698795] ; [6.74698795 3.25301205],0
p8,1,0.233401,1.420017,[28 43] ; [2 8],[26.2962963 44.7037037] ; [3.7037037 6.2962963],0
u2,1,0.24122,1.373452,[16  3] ; [1 1],[15.38095238  3.61904762] ; [1.61904762 0.38095238],0
d5,1,0.248672,1.330748,[71  2] ; [9 1],[70.36144578  2.63855422] ; [9.63855422 0.36144578],0
s3,1,0.312972,1.018091,[41 31] ; [4 6],[39.51219512 32.48780488] ; [5.48780488 4.51219512],0
b5,1,0.31514,1.009009,[49 25] ; [5 5],[47.57142857 26.42857143] ; [6.42857143 3.57142857],0
d2,1,0.410312,0.677895,[49 24] ; [8 2],[50.13253012 22.86746988] ; [6.86746988 3.13253012],0
u3,1,0.480659,0.497368,[14  5] ; [1 1],[13.57142857  5.42857143] ; [1.42857143 0.57142857],0
s7,1,0.510751,0.432529,[25 43] ; [2 6],[24.15789474 43.84210526] ; [2.84210526 5.15789474],0
a2,1,0.522656,0.408649,[22 52] ; [2 8],[21.14285714 52.85714286] ; [2.85714286 7.14285714],0
v3,1,0.562505,0.335385,[19 47] ; [2 8],[18.23684211 47.76315789] ; [2.76315789 7.23684211],0
n1,1,0.57615,0.3125,[ 9 15] ; [3 3],[ 9.6 14.4] ; [2.4 3.6],0
p5,1,0.582061,0.302915,[ 4 68] ; [1 9],[ 4.3902439 67.6097561] ; [0.6097561 9.3902439],0
s1,1,0.591175,0.288514,[ 4 67] ; [1 9],[ 4.38271605 66.61728395] ; [0.61728395 9.38271605],0
s5,1,0.679086,0.171157,[18 51] ; [2 8],[17.46835443 51.53164557] ; [2.53164557 7.46835443],0
b4,1,0.687833,0.161441,[47 27] ; [7 3],[47.57142857 26.42857143] ; [6.42857143 3.57142857],0
a3,1,0.697247,0.151351,[55 19] ; [8 2],[55.5 18.5] ; [7.5 2.5],0
s4,1,0.763149,0.090811,[12 62] ; [2 8],[12.33333333 61.66666667] ; [1.66666667 8.33333333],0
a5,1,0.770346,0.085218,[55 19] ; [7 3],[54.61904762 19.38095238] ; [7.38095238 2.61904762],0
v1,1,0.79072,0.070424,[32 40] ; [4 6],[31.6097561 40.3902439] ; [4.3902439 5.6097561],0
b2,1,0.801939,0.06292,[16 32] ; [2 5],[15.70909091 32.29090909] ; [2.29090909 4.70909091],0
b3,1,0.801939,0.06292,[16 32] ; [2 5],[15.70909091 32.29090909] ; [2.29090909 4.70909091],0
a7,1,0.843133,0.039159,[54 20] ; [7 3],[53.73809524 20.26190476] ; [7.26190476 2.73809524],0
n5,1,0.894866,0.017464,[28 46] ; [4 6],[28.19047619 45.80952381] ; [3.80952381 6.19047619],0
p3,1,0.972782,0.001164,[28 43] ; [4 6],[28.04938272 42.95061728] ; [3.95061728 6.04938272],0
