Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,59.999578,[118  46] ; [ 70 149],[80.50130548 83.49869452] ; [107.49869452 111.50130548],1
p7,1,0.0,25.649525,[121  41] ; [104 109],[97.2 64.8] ; [127.8  85.2],1
p8,1,7e-06,20.067176,[97 65] ; [ 80 138],[75.45789474 86.54210526] ; [101.54210526 116.45789474],1
p5,1,2.5e-05,17.772056,[ 29 135] ; [ 10 210],[ 16.65625 147.34375] ; [ 22.34375 197.65625],1
p6,1,4.7e-05,16.553286,[67 93] ; [ 49 170],[ 48.97097625 111.02902375] ; [ 67.02902375 151.97097625],1
n4,1,0.000499,12.120389,[128  36] ; [135  85],[112.32291667  51.67708333] ; [150.67708333  69.32291667],1
p11,1,0.003125,8.733227,[136  28] ; [155  67],[123.6373057  40.3626943] ; [167.3626943  54.6373057],0
v3,1,0.004448,8.091284,[65 95] ; [ 58 159],[ 52.20159151 107.79840849] ; [ 70.79840849 146.20159151],0
s7,1,0.005965,7.560983,[77 79] ; [ 74 137],[64.1852861 91.8147139] ; [ 86.8147139 124.1852861],0
a5,1,0.008254,6.977577,[102  62] ; [108 114],[89.22279793 74.77720207] ; [120.77720207 101.22279793],0
p1,1,0.009903,6.652214,[ 20 143] ; [ 11 209],[ 13.19321149 149.80678851] ; [ 17.80678851 202.19321149],0
r4,1,0.011478,6.389716,[151  13] ; [185  37],[142.75647668  21.24352332] ; [193.24352332  28.75647668],0
v2,1,0.012219,6.278762,[85 72] ; [ 86 124],[73.15258856 83.84741144] ; [ 97.84741144 112.15258856],0
d3,1,0.01461,5.962846,[ 55 109] ; [101 119],[66.625 97.375] ; [ 89.375 130.625],0
p2,1,0.02413,5.085243,[138  25] ; [167  55],[129.12987013  33.87012987] ; [175.87012987  46.12987013],0
r3,1,0.026275,4.937817,[157   7] ; [198  23],[151.22077922  12.77922078] ; [203.77922078  17.22077922],0
n6,1,0.057763,3.600486,[137  27] ; [167  54],[129.4961039  34.5038961] ; [174.5038961  46.4961039],0
n5,1,0.079505,3.074995,[121  41] ; [146  74],[113.23036649  48.76963351] ; [153.76963351  66.23036649],0
s8,1,0.093124,2.819532,[ 62 101] ; [ 66 155],[ 54.33333333 108.66666667] ; [ 73.66666667 147.33333333],0
b1,1,0.099329,2.716277,[75 89] ; [ 83 139],[67.12953368 96.87046632] ; [ 90.87046632 131.12953368],0
d5,1,0.10383,2.645702,[99 65] ; [115 106],[91.15844156 72.84155844] ; [122.84155844  98.15844156],0
r1,1,0.105026,2.627514,[123  40] ; [150  71],[115.8828125  47.1171875] ; [157.1171875  63.8828125],0
v1,1,0.110618,2.545363,[83 78] ; [ 93 122],[75.36170213 85.63829787] ; [100.63829787 114.36170213],0
b3,1,0.13061,2.285242,[38 60] ; [33 81],[32.82075472 65.17924528] ; [38.17924528 75.82075472],0
b2,1,0.13061,2.285242,[38 60] ; [33 81],[32.82075472 65.17924528] ; [38.17924528 75.82075472],0
s5,1,0.132411,2.264005,[ 50 107] ; [ 53 161],[ 43.58760108 113.41239892] ; [ 59.41239892 154.58760108],0
n2,1,0.134368,2.2413,[21  8] ; [63 11],[23.65048544  5.34951456] ; [60.34951456 13.65048544],0
b5,1,0.142266,2.153281,[89 75] ; [137  85],[96.02072539 67.97927461] ; [129.97927461  92.02072539],0
p12,1,0.1712,1.872402,[ 12 151] ; [  9 209],[  8.98425197 154.01574803] ; [ 12.01574803 205.98425197],0
p9,1,0.176831,1.82406,[133  30] ; [163  52],[127.64021164  35.35978836] ; [168.35978836  46.64021164],0
p10,1,0.209766,1.573043,[126  36] ; [155  60],[120.74801061  41.25198939] ; [160.25198939  54.74801061],0
a8,1,0.223165,1.483904,[ 17 138] ; [ 32 176],[ 20.92286501 134.07713499] ; [ 28.07713499 179.92286501],0
a7,1,0.230025,1.440708,[110  53] ; [136  85],[104.421875  58.578125] ; [141.578125  79.421875],0
r2,1,0.242982,1.363207,[152  10] ; [201  21],[148.921875  13.078125] ; [204.078125  17.921875],0
n3,1,0.266979,1.232204,[24  5] ; [52 20],[21.82178218  7.17821782] ; [54.17821782 17.82178218],0
a6,1,0.298005,1.083101,[101  63] ; [125  97],[96.02072539 67.97927461] ; [129.97927461  92.02072539],0
s6,1,0.313634,1.01531,[103  57] ; [128  88],[98.29787234 61.70212766] ; [132.70212766  83.29787234],0
s4,1,0.339072,0.913938,[ 25 138] ; [ 42 178],[ 28.51436031 134.48563969] ; [ 38.48563969 181.51436031],0
a3,1,0.36833,0.809291,[97 67] ; [120 100],[92.67708333 71.32291667] ; [124.32291667  95.67708333],0
s1,1,0.439959,0.59639,[  5 158] ; [ 10 206],[  6.45118734 156.54881266] ; [  8.54881266 207.45118734],0
u3,1,0.480393,0.497971,[38 28] ; [52 48],[35.78313253 30.21686747] ; [54.21686747 45.78313253],0
a1,1,0.534637,0.385571,[  8 156] ; [  8 214],[  6.79792746 157.20207254] ; [  9.20207254 212.79792746],0
d2,1,0.535693,0.383582,[ 22 141] ; [ 35 187],[ 24.13246753 138.86753247] ; [ 32.86753247 189.13246753],0
a4,1,0.561726,0.336725,[ 43 121] ; [ 52 168],[ 40.57291667 123.42708333] ; [ 54.42708333 165.57291667],0
n1,1,0.679208,0.171018,[10 19] ; [28 44],[10.91089109 18.08910891] ; [27.08910891 44.91089109],0
b4,1,0.731893,0.117381,[93 71] ; [122 100],[91.34715026 72.65284974] ; [123.65284974  98.34715026],0
u2,1,0.734235,0.115259,[33 32] ; [54 47],[34.06626506 30.93373494] ; [52.93373494 48.06626506],0
a2,1,0.771849,0.084075,[ 10 154] ; [ 12 210],[  9.34715026 154.65284974] ; [ 12.65284974 209.34715026],0
s2,1,0.808569,0.058696,[69 94] ; [ 90 129],[67.84554974 95.15445026] ; [ 91.15445026 127.84554974],0
u1,1,0.839916,0.040804,[  5 159] ; [  6 216],[  4.67357513 159.32642487] ; [  6.32642487 215.67357513],0
s3,1,0.881073,0.022383,[83 79] ; [110 108],[82.27894737 79.72105263] ; [110.72105263 107.27894737],0
d4,1,0.887567,0.019989,[95 69] ; [127  95],[94.32124352 69.67875648] ; [127.67875648  94.32124352],0
