Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b3,1,0.00631,7.459486,[21 13] ; [25 49],[14.48148148 19.51851852] ; [31.51851852 42.48148148],0
b2,1,0.00631,7.459486,[21 13] ; [25 49],[14.48148148 19.51851852] ; [31.51851852 42.48148148],0
p7,1,0.008217,6.985538,[33 15] ; [52 61],[25.34161491 22.65838509] ; [59.65838509 53.34161491],0
s7,1,0.018854,5.515052,[31 15] ; [49 56],[24.37086093 21.62913907] ; [55.62913907 49.37086093],0
u2,1,0.020854,5.338942,[7 1] ; [12 17],[4.10810811 3.89189189] ; [14.89189189 14.10810811],0
b1,1,0.039936,4.220592,[31 17] ; [53 60],[25.04347826 22.95652174] ; [58.95652174 54.04347826],0
p5,1,0.047671,3.92156,[ 1 47] ; [13 97],[ 4.25316456 43.74683544] ; [  9.74683544 100.25316456],0
p9,1,0.060531,3.522785,[43  5] ; [86 26],[38.7  9.3] ; [90.3 21.7],0
a4,1,0.076018,3.14804,[29 19] ; [51 62],[23.85093168 24.14906832] ; [56.14906832 56.85093168],0
n2,1,0.07807,3.104634,[8 5] ; [20  3],[10.11111111  2.88888889] ; [17.88888889  5.11111111],0
a2,1,0.078434,3.097051,[18 30] ; [27 86],[13.41614907 34.58385093] ; [31.58385093 81.41614907],0
v2,1,0.084676,2.972782,[31 16] ; [54 52],[26.11111111 20.88888889] ; [58.88888889 47.11111111],0
d2,1,0.119782,2.420168,[30 18] ; [55 57],[25.5 22.5] ; [59.5 52.5],0
a3,1,0.144659,2.127686,[40  8] ; [82 31],[36.37267081 11.62732919] ; [85.62732919 27.37267081],0
n5,1,0.153641,2.035722,[30 17] ; [84 28],[33.69811321 13.30188679] ; [80.30188679 31.69811321],0
r3,1,0.157261,2.000371,[47  1] ; [104   9],[45.01863354  2.98136646] ; [105.98136646   7.01863354],0
u3,1,0.160902,1.965726,[7 1] ; [19 12],[5.33333333 2.66666667] ; [20.66666667 10.33333333],0
u1,1,0.175019,1.839422,[15 33] ; [24 89],[11.62732919 36.37267081] ; [27.37267081 85.62732919],0
s2,1,0.18187,1.78228,[31 17] ; [59 52],[27.16981132 20.83018868] ; [62.83018868 48.16981132],0
p1,1,0.199102,1.648949,[ 7 41] ; [  9 104],[ 4.77018634 43.22981366] ; [ 11.22981366 101.77018634],0
r2,1,0.206823,1.593524,[47  1] ; [105   8],[45.31677019  2.68322981] ; [106.68322981   6.31677019],0
d1,1,0.213729,1.545984,[31 17] ; [61 52],[27.42857143 20.57142857] ; [64.57142857 48.42857143],0
p11,1,0.249448,1.326392,[30 18] ; [81 32],[33.0931677 14.9068323] ; [77.9068323 35.0931677],0
s8,1,0.262747,1.254227,[25 23] ; [48 65],[21.76397516 26.23602484] ; [51.23602484 61.76397516],0
s1,1,0.263431,1.250636,[ 1 47] ; [  7 104],[ 2.41509434 45.58490566] ; [  5.58490566 105.41509434],0
b4,1,0.290394,1.117793,[25 23] ; [69 44],[28.02484472 19.97515528] ; [65.97515528 47.02484472],0
v1,1,0.293903,1.101654,[23 24] ; [61 44],[25.97368421 21.02631579] ; [58.02631579 46.97368421],0
a5,1,0.322457,0.978953,[38 10] ; [81 32],[35.47826087 12.52173913] ; [83.52173913 29.47826087],0
p4,1,0.32868,0.954093,[36 12] ; [76 37],[33.39130435 14.60869565] ; [78.60869565 34.39130435],0
v4,1,0.350794,0.870582,[43  5] ; [106   7],[44.42236025  3.57763975] ; [104.57763975   8.42236025],0
s6,1,0.367383,0.812498,[35 12] ; [76 37],[32.60625 14.39375] ; [78.39375 34.60625],0
p10,1,0.425556,0.634921,[38 10] ; [82 30],[36. 12.] ; [84. 28.],0
a7,1,0.445702,0.581559,[36 12] ; [78 35],[33.98757764 14.01242236] ; [80.01242236 32.98757764],0
a6,1,0.477718,0.504069,[35 13] ; [76 37],[33.0931677 14.9068323] ; [77.9068323 35.0931677],0
d5,1,0.518912,0.416055,[43  5] ; [97 16],[41.73913043  6.26086957] ; [98.26086957 14.73913043],0
p12,1,0.608376,0.262546,[ 2 46] ; [  7 106],[ 2.68322981 45.31677019] ; [  6.31677019 106.68322981],0
r4,1,0.615052,0.252883,[43  5] ; [98 15],[42.03726708  5.96273292] ; [98.96273292 14.03726708],0
s5,1,0.624507,0.239584,[16 27] ; [36 73],[14.71052632 28.28947368] ; [37.28947368 71.71052632],0
n6,1,0.658492,0.19536,[40  8] ; [90 22],[39.  9.] ; [91. 21.],0
n3,1,0.673911,0.177061,[12  1] ; [22  1],[12.27777778  0.72222222] ; [21.72222222  1.27777778],0
v3,1,0.723754,0.124924,[18 29] ; [43 61],[18.98675497 28.01324503] ; [42.01324503 61.98675497],0
d3,1,0.751635,0.100163,[31 17] ; [70 43],[30.11180124 17.88819876] ; [70.88819876 42.11180124],0
a1,1,0.760123,0.09322,[ 2 46] ; [  6 107],[ 2.38509317 45.61490683] ; [  5.61490683 107.38509317],0
p2,1,0.761844,0.091845,[38 10] ; [87 26],[37.26708075 10.73291925] ; [87.73291925 25.26708075],0
n4,1,0.795809,0.066964,[39  9] ; [89 23],[38.4  9.6] ; [89.6 22.4],0
n1,1,0.876681,0.02408,[6 7] ; [10 13],[5.77777778 7.22222222] ; [10.22222222 12.77777778],0
a8,1,0.88228,0.021928,[ 5 38] ; [11 91],[ 4.74482759 38.25517241] ; [11.25517241 90.74482759],0
b5,1,0.885176,0.020854,[32 16] ; [74 39],[31.60248447 16.39751553] ; [74.39751553 38.60248447],0
d4,1,0.945051,0.00475,[38 10] ; [90 23],[38.16149068  9.83850932] ; [89.83850932 23.16149068],0
s3,1,0.978891,0.0007,[28 20] ; [65 46],[28.0754717 19.9245283] ; [64.9245283 46.0754717],0
s4,1,0.993032,7.6e-05,[ 8 39] ; [19 93],[ 7.98113208 39.01886792] ; [19.01886792 92.98113208],0
r1,1,0.994145,5.4e-05,[35 13] ; [81 30],[35.01886792 12.98113208] ; [80.98113208 30.01886792],0
