Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,34.153172,[213  42] ; [35 35],[194.58461538  60.41538462] ; [53.41538462 16.58461538],1
u4,1,0.369526,0.805259,[  9 247] ; [ 1 69],[  7.85276074 248.14723926] ; [ 2.14723926 67.85276074],0
p10,1,0.388666,0.743112,[216  35] ; [54 12],[213.78548896  37.21451104] ; [56.21451104  9.78548896],0
r2,1,0.393579,0.727857,[241  12] ; [63  5],[239.60124611  13.39875389] ; [64.39875389  3.60124611],0
s1,1,0.488199,0.480494,[  7 246] ; [ 3 65],[  7.88161994 245.11838006] ; [ 2.11838006 65.88161994],0
b5,1,0.492853,0.470293,[165  91] ; [42 28],[162.55214724  93.44785276] ; [44.44785276 25.55214724],0
v3,1,0.530974,0.392528,[152  96] ; [40 30],[149.73584906  98.26415094] ; [42.26415094 27.73584906],0
p11,1,0.531822,0.39091,[213  43] ; [56 14],[211.2392638  44.7607362] ; [57.7607362 12.2392638],0
n1,1,0.571727,0.319802,[16 25] ; [8 9],[16.96551724 24.03448276] ; [7.03448276 9.96551724],0
n5,1,0.633751,0.227008,[208  45] ; [55 14],[206.64285714  46.35714286] ; [56.35714286 12.64285714],0
r3,1,0.649651,0.20634,[250   6] ; [68  1],[250.48615385   5.51384615] ; [67.51384615  1.48615385],0
v4,1,0.754027,0.098178,[245   9] ; [66  3],[244.56346749   9.43653251] ; [66.43653251  2.56346749],0
p1,1,0.809183,0.058313,[ 23 231] ; [ 7 63],[ 23.51851852 230.48148148] ; [ 6.48148148 63.51851852],0
u2,1,0.84246,0.039501,[25 18] ; [19 15],[24.57142857 18.42857143] ; [19.42857143 14.57142857],0
s3,1,0.852884,0.034388,[134 115] ; [38 31],[134.67924528 114.32075472] ; [37.32075472 31.67924528],0
b4,1,0.893511,0.017919,[155 101] ; [43 27],[155.48466258 100.51533742] ; [42.51533742 27.48466258],0
s6,1,0.947734,0.004297,[177  73] ; [47 19],[177.21518987  72.78481013] ; [46.78481013 19.21518987],0
p7,1,0.968977,0.001513,[176  72] ; [47 19],[176.12738854  71.87261146] ; [46.87261146 19.12738854],0
p6,1,0.975072,0.000976,[115 133] ; [30 35],[114.88817891 133.11182109] ; [30.11182109 34.88817891],0
