Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.003291,8.638483,[79 65] ; [70 25],[89.77405858 54.22594142] ; [59.22594142 35.77405858],0
p11,1,0.004409,8.107384,[85 59] ; [73 22],[95.19665272 48.80334728] ; [62.80334728 32.19665272],0
s7,1,0.005927,7.572405,[ 37 101] ; [40 50],[46.60526316 91.39473684] ; [30.39473684 59.60526316],0
a4,1,0.012387,6.254566,[ 41 103] ; [42 53],[50.0083682 93.9916318] ; [32.9916318 62.0083682],0
s5,1,0.015932,5.810351,[46 93] ; [16 71],[ 38.13274336 100.86725664] ; [23.86725664 63.13274336],0
a2,1,0.035484,4.421718,[ 16 128] ; [20 75],[ 21.69037657 122.30962343] ; [14.30962343 80.69037657],0
a3,1,0.035808,4.406235,[80 63] ; [66 29],[87.72268908 55.27731092] ; [58.27731092 36.72268908],0
p6,1,0.055742,3.659739,[ 31 108] ; [31 61],[ 37.30735931 101.69264069] ; [24.69264069 67.30735931],0
r1,1,0.06515,3.401162,[99 44] ; [76 19],[105.14705882  37.85294118] ; [69.85294118 25.14705882],0
u3,1,0.073224,3.209238,[44 18] ; [15 14],[40.1978022 21.8021978] ; [18.8021978 10.1978022],0
n3,1,0.074284,3.185733,[37 18] ; [16  2],[39.93150685 15.06849315] ; [13.06849315  4.93150685],0
a8,1,0.082756,3.009927,[  6 129] ; [ 9 77],[  9.16289593 125.83710407] ; [ 5.83710407 80.16289593],0
r4,1,0.087583,2.918246,[119  25] ; [86  9],[123.51464435  20.48535565] ; [81.48535565 13.51464435],0
s8,1,0.089128,2.890045,[ 42 101] ; [38 57],[48.06722689 94.93277311] ; [31.93277311 63.06722689],0
r3,1,0.093635,2.81074,[134  10] ; [93  2],[136.76987448   7.23012552] ; [90.23012552  4.76987448],0
s4,1,0.119472,2.424225,[ 33 111] ; [14 81],[ 28.31799163 115.68200837] ; [18.68200837 76.31799163],0
p3,1,0.149409,2.078273,[51 91] ; [43 52],[56.32067511 85.67932489] ; [37.67932489 57.32067511],0
b1,1,0.168833,1.893279,[48 96] ; [40 55],[53.0209205 90.9790795] ; [34.9790795 60.0209205],0
b4,1,0.198428,1.653904,[82 62] ; [62 33],[86.76150628 57.23849372] ; [57.23849372 37.76150628],0
v2,1,0.246295,1.3442,[63 71] ; [51 42],[67.29515419 66.70484581] ; [46.70484581 46.29515419],0
n1,1,0.252527,1.309269,[16 39] ; [ 3 16],[14.12162162 40.87837838] ; [ 4.87837838 14.12162162],0
d2,1,0.274178,1.195722,[52 92] ; [41 54],[56.0334728 87.9665272] ; [36.9665272 58.0334728],0
n6,1,0.277827,1.177688,[88 55] ; [65 30],[91.92857143 51.07142857] ; [61.07142857 33.92857143],0
p2,1,0.282099,1.156948,[105  37] ; [76 19],[108.44725738  33.55274262] ; [72.55274262 22.44725738],0
a6,1,0.325168,0.968047,[88 56] ; [64 31],[91.58158996 52.41841004] ; [60.41841004 34.58158996],0
v3,1,0.330855,0.945549,[ 35 100] ; [29 62],[38.2300885 96.7699115] ; [25.7699115 65.2300885],0
p4,1,0.3699,0.803999,[60 83] ; [45 49],[63.35443038 79.64556962] ; [41.64556962 52.35443038],0
p5,1,0.374594,0.788367,[  8 134] ; [ 3 92],[  6.5907173 135.4092827] ; [ 4.4092827 90.5907173],0
p7,1,0.384899,0.754997,[73 67] ; [55 40],[76.25531915 63.74468085] ; [51.74468085 43.25531915],0
d4,1,0.395858,0.720872,[115  29] ; [80 15],[117.48953975  26.51046025] ; [77.51046025 17.48953975],0
s2,1,0.438014,0.60148,[64 80] ; [37 57],[61.1092437 82.8907563] ; [39.8907563 54.1092437],0
u1,1,0.479624,0.499718,[ 14 130] ; [12 83],[ 15.66527197 128.33472803] ; [10.33472803 84.66527197],0
v1,1,0.522133,0.409677,[51 88] ; [38 55],[53.32327586 85.67672414] ; [35.67672414 57.32327586],0
p1,1,0.527404,0.399391,[  9 133] ; [ 8 86],[ 10.22881356 131.77118644] ; [ 6.77118644 87.22881356],0
r2,1,0.593382,0.285094,[132  12] ; [87  6],[133.06329114  10.93670886] ; [85.93670886  7.06329114],0
b3,1,0.614387,0.253836,[17 48] ; [19 44],[18.28125 46.71875] ; [17.71875 45.28125],0
b2,1,0.614387,0.253836,[17 48] ; [19 44],[18.28125 46.71875] ; [17.71875 45.28125],0
a1,1,0.641228,0.21714,[  8 136] ; [ 4 91],[  7.23012552 136.76987448] ; [ 4.76987448 90.23012552],0
s1,1,0.69218,0.156735,[  6 138] ; [ 5 90],[  6.62761506 137.37238494] ; [ 4.37238494 90.62761506],0
d5,1,0.722632,0.125985,[107  36] ; [73 22],[108.1512605  34.8487395] ; [71.8487395 23.1512605],0
d1,1,0.733167,0.116223,[76 68] ; [48 47],[74.71129707 69.28870293] ; [49.28870293 45.71129707],0
b5,1,0.749798,0.101701,[88 56] ; [60 35],[89.17154812 54.82845188] ; [58.82845188 36.17154812],0
n2,1,0.775718,0.08117,[35 19] ; [13  6],[35.50684932 18.49315068] ; [12.49315068  6.50684932],0
d3,1,0.784544,0.074749,[100  43] ; [68 27],[100.94117647  42.05882353] ; [67.05882353 27.94117647],0
s6,1,0.788829,0.071734,[79 62] ; [51 43],[78. 63.] ; [52. 42.],0
p10,1,0.808257,0.058891,[93 47] ; [61 33],[92.13675214 47.86324786] ; [61.86324786 32.13675214],0
p9,1,0.814101,0.05529,[99 40] ; [69 26],[99.79487179 39.20512821] ; [68.20512821 26.79487179],0
s3,1,0.817627,0.053176,[67 76] ; [45 48],[67.86440678 75.13559322] ; [44.13559322 48.86440678],0
u2,1,0.827896,0.047263,[37 25] ; [18 11],[37.47252747 24.52747253] ; [17.52747253 11.47252747],0
a7,1,0.939399,0.00578,[106  37] ; [70 25],[105.74789916  37.25210084] ; [70.25210084 24.74789916],0
p8,1,0.98361,0.000422,[58 85] ; [38 56],[57.92405063 85.07594937] ; [38.07594937 55.92405063],0
p12,1,0.991073,0.000125,[  6 136] ; [ 4 90],[  6.01694915 135.98305085] ; [ 3.98305085 90.01694915],0
