Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2.8e-05,17.553382,[38 15] ; [26 50],[26.29457364 26.70542636] ; [37.70542636 38.29457364],1
p7,1,0.001616,9.941019,[44  9] ; [43 33],[35.74418605 17.25581395] ; [51.25581395 24.74418605],0
s7,1,0.001797,9.745867,[47  5] ; [47 24],[39.7398374 12.2601626] ; [54.2601626 16.7398374],0
p11,1,0.00478,7.960714,[47  6] ; [51 25],[40.26356589 12.73643411] ; [57.73643411 18.26356589],0
u2,1,0.010407,6.56382,[10  2] ; [ 6 11],[6.62068966 5.37931034] ; [9.37931034 7.62068966],0
p2,1,0.016277,5.772659,[46  7] ; [52 24],[40.26356589 12.73643411] ; [57.73643411 18.26356589],0
d5,1,0.019286,5.47535,[46  6] ; [54 22],[40.625 11.375] ; [59.375 16.625],0
a4,1,0.019392,5.465853,[32 21] ; [30 46],[25.47286822 27.52713178] ; [36.52713178 39.47286822],0
p4,1,0.020238,5.391288,[38 15] ; [39 37],[31.63565891 21.36434109] ; [45.36434109 30.63565891],0
p9,1,0.033537,4.518133,[47  6] ; [55 20],[42.234375 10.765625] ; [59.765625 15.234375],0
d1,1,0.049961,3.842759,[33 20] ; [34 42],[27.52713178 25.47286822] ; [39.47286822 36.52713178],0
s5,1,0.060343,3.527935,[29 20] ; [31 43],[23.90243902 25.09756098] ; [36.09756098 37.90243902],0
n5,1,0.061044,3.508798,[45  8] ; [53 22],[40.578125 12.421875] ; [57.421875 17.578125],0
n6,1,0.064915,3.407125,[47  6] ; [56 18],[42.98425197 10.01574803] ; [60.01574803 13.98425197],0
a8,1,0.067062,3.353508,[10 41] ; [ 6 66],[ 6.63414634 44.36585366] ; [ 9.36585366 62.63414634],0
s8,1,0.070182,3.278757,[42 11] ; [49 27],[37.3875969 15.6124031] ; [53.6124031 22.3875969],0
u4,1,0.071237,3.254288,[ 4 49] ; [ 1 75],[ 2.05426357 50.94573643] ; [ 2.94573643 73.05426357],0
s6,1,0.071418,3.250128,[48  4] ; [59 14],[44.512  7.488] ; [62.488 10.512],0
p5,1,0.071556,3.246968,[10 43] ; [ 6 68],[ 6.67716535 46.32283465] ; [ 9.32283465 64.67716535],0
p10,1,0.085786,2.951715,[45  8] ; [54 21],[40.9921875 12.0078125] ; [58.0078125 16.9921875],0
d2,1,0.092144,2.83651,[31 22] ; [33 43],[26.29457364 26.70542636] ; [37.70542636 38.29457364],0
b2,1,0.099058,2.720648,[21 21] ; [18 36],[17.0625 24.9375] ; [21.9375 32.0625],0
b3,1,0.099058,2.720648,[21 21] ; [18 36],[17.0625 24.9375] ; [21.9375 32.0625],0
n3,1,0.121274,2.400794,[5 7] ; [19  9],[7.2 4.8] ; [16.8 11.2],0
p3,1,0.168316,1.897876,[33 20] ; [38 38],[29.17054264 23.82945736] ; [41.82945736 34.17054264],0
v1,1,0.181944,1.781674,[28 23] ; [50 25],[31.57142857 19.42857143] ; [46.42857143 28.57142857],0
r3,1,0.233039,1.422213,[51  2] ; [69  7],[49.30232558  3.69767442] ; [70.69767442  5.30232558],0
n1,1,0.239123,1.385755,[8 4] ; [12 14],[6.31578947 5.68421053] ; [13.68421053 12.31578947],0
n4,1,0.260213,1.267626,[44  9] ; [56 19],[41.40625 11.59375] ; [58.59375 16.40625],0
d3,1,0.264565,1.244709,[29 24] ; [34 42],[25.88372093 27.11627907] ; [37.11627907 38.88372093],0
a6,1,0.278725,1.173296,[16 37] ; [30 46],[18.89922481 34.10077519] ; [27.10077519 48.89922481],0
r2,1,0.301551,1.067322,[49  4] ; [65 10],[47.203125  5.796875] ; [66.796875  8.203125],0
b4,1,0.301882,1.065864,[23 30] ; [40 36],[25.88372093 27.11627907] ; [37.11627907 38.88372093],0
v4,1,0.319539,0.990833,[50  3] ; [67  8],[48.4453125  4.5546875] ; [68.5546875  6.4453125],0
a1,1,0.324037,0.972583,[ 7 46] ; [ 6 70],[ 5.34108527 47.65891473] ; [ 7.65891473 68.34108527],0
s1,1,0.33967,0.911677,[ 2 51] ; [ 6 70],[ 3.28682171 49.71317829] ; [ 4.71317829 71.28682171],0
u1,1,0.360273,0.836941,[ 5 48] ; [ 4 72],[ 3.69767442 49.30232558] ; [ 5.30232558 70.69767442],0
a5,1,0.383693,0.758835,[40 13] ; [52 24],[37.79844961 15.20155039] ; [54.20155039 21.79844961],0
n2,1,0.392176,0.732184,[10  2] ; [19  8],[8.92307692 3.07692308] ; [20.07692308  6.92307692],0
r4,1,0.39223,0.732019,[45  8] ; [60 16],[43.13953488  9.86046512] ; [61.86046512 14.13953488],0
u3,1,0.459822,0.546328,[8 4] ; [9 8],[7.03448276 4.96551724] ; [9.96551724 7.03448276],0
d4,1,0.48459,0.488517,[43  9] ; [59 17],[41.4375 10.5625] ; [60.5625 15.4375],0
b5,1,0.510448,0.43315,[22 31] ; [36 40],[23.82945736 29.17054264] ; [34.17054264 41.82945736],0
p12,1,0.565542,0.330199,[ 5 48] ; [ 5 70],[ 4.140625 48.859375] ; [ 5.859375 69.140625],0
s3,1,0.683928,0.165737,[46  7] ; [64 12],[45.19379845  7.80620155] ; [64.80620155 11.19379845],0
a2,1,0.69527,0.153439,[ 6 47] ; [ 7 69],[ 5.34108527 47.65891473] ; [ 7.65891473 68.34108527],0
v2,1,0.751018,0.100678,[27 25] ; [40 33],[27.872 24.128] ; [39.128 33.872],0
r1,1,0.752405,0.099521,[39 14] ; [54 22],[38.20930233 14.79069767] ; [54.79069767 21.20930233],0
v3,1,0.827126,0.047694,[25 28] ; [33 40],[24.3968254 28.6031746] ; [33.6031746 39.3968254],0
p1,1,0.831815,0.045103,[ 4 49] ; [ 5 71],[ 3.69767442 49.30232558] ; [ 5.30232558 70.69767442],0
b1,1,0.91603,0.011117,[26 27] ; [38 38],[26.29457364 26.70542636] ; [37.70542636 38.29457364],0
a3,1,0.97084,0.001336,[41 12] ; [59 17],[41.08527132 11.91472868] ; [58.91472868 17.08527132],0
s4,1,1.0,0.0,[13 39] ; [19 57],[13. 39.] ; [19. 57.],0
