Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.010071,6.62225,[18  3] ; [29 25],[13.16  7.84] ; [33.84 20.16],0
d5,1,0.012171,6.285837,[17  4] ; [26 27],[12.2027027  8.7972973] ; [30.7972973 22.2027027],0
p4,1,0.029374,4.745566,[11  9] ; [15 39],[ 7.02702703 12.97297297] ; [18.97297297 35.02702703],0
s6,1,0.057012,3.62225,[ 9 10] ; [13 41],[ 5.7260274 13.2739726] ; [16.2739726 37.7260274],0
p6,1,0.07407,3.190444,[ 6 13] ; [ 7 46],[ 3.43055556 15.56944444] ; [ 9.56944444 43.43055556],0
u3,1,0.091696,2.844341,[6 5] ; [ 7 20],[3.76315789 7.23684211] ; [ 9.23684211 17.76315789],0
n3,1,0.094264,2.8,[6 2] ; [ 8 12],[4. 4.] ; [10. 10.],0
s8,1,0.096037,2.770147,[ 5 16] ; [ 5 49],[ 2.8 18.2] ; [ 7.2 46.8],0
d3,1,0.112268,2.521997,[14  7] ; [24 28],[10.93150685 10.06849315] ; [27.06849315 24.93150685],0
n6,1,0.161624,1.958962,[15  6] ; [29 25],[12.32  8.68] ; [31.68 22.32],0
r4,1,0.172293,1.862875,[11 10] ; [19 35],[ 8.4 12.6] ; [21.6 32.4],0
v4,1,0.173562,1.851907,[17  4] ; [35 19],[14.56  6.44] ; [37.44 16.56],0
r2,1,0.177895,1.815126,[18  3] ; [36 15],[15.75  5.25] ; [38.25 12.75],0
s7,1,0.206495,1.595835,[ 6 13] ; [ 9 42],[ 4.07142857 14.92857143] ; [10.92857143 40.07142857],0
s2,1,0.20876,1.580007,[ 9 12] ; [15 39],[ 6.72 14.28] ; [17.28 36.72],0
s3,1,0.20882,1.57959,[10 10] ; [18 35],[ 7.67123288 12.32876712] ; [20.32876712 32.67123288],0
p7,1,0.225658,1.468021,[11 10] ; [20 34],[ 8.68 12.32] ; [22.32 31.68],0
b5,1,0.262906,1.253391,[15  6] ; [31 23],[12.88  8.12] ; [33.12 20.88],0
b3,1,0.265978,1.237374,[5 3] ; [13 19],[3.6 4.4] ; [14.4 17.6],0
b2,1,0.265978,1.237374,[5 3] ; [13 19],[3.6 4.4] ; [14.4 17.6],0
s5,1,0.270255,1.215454,[ 6 13] ; [10 42],[ 4.28169014 14.71830986] ; [11.71830986 40.28169014],0
d1,1,0.275234,1.190476,[ 9 12] ; [16 38],[ 7. 14.] ; [18. 36.],0
a1,1,0.301577,1.067209,[ 1 20] ; [ 7 47],[ 2.24 18.76] ; [ 5.76 48.24],0
a5,1,0.32299,0.976801,[12  9] ; [24 30],[10.08 10.92] ; [25.92 28.08],0
d4,1,0.380281,0.769795,[14  7] ; [30 24],[12.32  8.68] ; [31.68 22.32],0
v3,1,0.381829,0.764805,[ 6 14] ; [11 43],[ 4.59459459 15.40540541] ; [12.40540541 41.59459459],0
p3,1,0.397378,0.716247,[ 8 12] ; [16 38],[ 6.48648649 13.51351351] ; [17.51351351 36.48648649],0
v1,1,0.411859,0.673429,[ 8 13] ; [15 38],[ 6.52702703 14.47297297] ; [16.47297297 36.52702703],0
a7,1,0.439196,0.598383,[12  9] ; [25 28],[10.5 10.5] ; [26.5 26.5],0
s4,1,0.446255,0.580146,[ 6 15] ; [11 43],[ 4.76 16.24] ; [12.24 41.76],0
p10,1,0.473625,0.513506,[ 9 12] ; [18 35],[ 7.66216216 13.33783784] ; [19.33783784 33.66216216],0
a6,1,0.484195,0.489399,[12  9] ; [26 28],[10.64 10.36] ; [27.36 26.64],0
b4,1,0.536187,0.382653,[11 10] ; [24 30],[ 9.8 11.2] ; [25.2 28.8],0
u1,1,0.536187,0.382653,[ 2 19] ; [ 3 51],[ 1.4 19.6] ; [ 3.6 50.4],0
n2,1,0.549076,0.358974,[5 3] ; [10 10],[4.28571429 3.71428571] ; [10.71428571  9.28571429],0
d2,1,0.573655,0.316605,[ 8 13] ; [24 29],[ 9.08108108 11.91891892] ; [22.91891892 30.08108108],0
n1,1,0.608757,0.261988,[2 6] ; [ 7 13],[2.57142857 5.42857143] ; [ 6.42857143 13.57142857],0
n4,1,0.680051,0.170068,[12  9] ; [28 26],[11.2  9.8] ; [28.8 25.2],0
a2,1,0.704043,0.1443,[ 3 18] ; [ 6 48],[ 2.52 18.48] ; [ 6.48 47.52],0
u2,1,0.705998,0.142308,[4 6] ; [ 9 18],[3.51351351 6.48648649] ; [ 9.48648649 17.51351351],0
a8,1,0.736861,0.112905,[ 1 18] ; [ 4 49],[ 1.31944444 17.68055556] ; [ 3.68055556 49.31944444],0
p2,1,0.741997,0.108379,[11 10] ; [26 28],[10.36 10.64] ; [26.64 27.36],0
a3,1,0.796522,0.066487,[10 11] ; [27 26],[10.5 10.5] ; [26.5 26.5],0
n5,1,0.804159,0.061488,[11 10] ; [30 24],[11.48  9.52] ; [29.52 24.48],0
b1,1,0.867276,0.027929,[12  9] ; [32 22],[12.32  8.68] ; [31.68 22.32],0
s1,1,0.890759,0.018863,[ 1 20] ; [ 3 51],[ 1.12 19.88] ; [ 2.88 51.12],0
a4,1,0.917003,0.01086,[ 7 14] ; [17 36],[ 6.81081081 14.18918919] ; [17.18918919 35.81081081],0
p8,1,0.943257,0.005066,[ 4 16] ; [11 42],[ 4.10958904 15.89041096] ; [10.89041096 42.10958904],0
p1,1,0.971791,0.001251,[ 2 19] ; [ 5 49],[ 1.96 19.04] ; [ 5.04 48.96],0
p9,1,0.976605,0.00086,[11 10] ; [26 24],[10.94366197 10.05633803] ; [26.05633803 23.94366197],0
