Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,116.482364,[337  25] ; [18 31],[312.67639903  49.32360097] ; [42.32360097  6.67639903],1
p2,1,1e-05,19.439286,[315  45] ; [31 18],[304.54767726  55.45232274] ; [41.45232274  7.54767726],1
p11,1,1.1e-05,19.354661,[313  50] ; [30 19],[302.20631068  60.79368932] ; [40.79368932  8.20631068],1
p4,1,2.7e-05,17.601438,[264  96] ; [21 27],[251.47058824 108.52941176] ; [33.52941176 14.47058824],1
s6,1,3.7e-05,17.010177,[264  90] ; [22 26],[251.85074627 102.14925373] ; [34.14925373 13.85074627],1
p6,1,3.8e-05,16.971809,[167 192] ; [ 7 40],[153.85714286 205.14285714] ; [20.14285714 26.85714286],1
p3,1,4.4e-05,16.689745,[217 143] ; [14 34],[203.82352941 156.17647059] ; [27.17647059 20.82352941],1
v1,1,4.9e-05,16.501999,[229 124] ; [17 32],[216.01492537 136.98507463] ; [29.98507463 19.01492537],1
v4,1,4.9e-05,16.475188,[352   9] ; [41  7],[346.87775061  14.12224939] ; [46.12224939  1.87775061],1
r4,1,0.000119,14.803901,[340  23] ; [38 11],[333.04368932  29.95631068] ; [44.95631068  4.04368932],1
p7,1,0.000178,14.049355,[247 106] ; [20 27],[235.6275 117.3725] ; [31.3725 15.6275],1
r3,1,0.000942,10.937835,[347  13] ; [41  7],[342.35294118  17.64705882] ; [45.64705882  2.35294118],1
n6,1,0.002626,9.050731,[339  23] ; [39  9],[333.74634146  28.25365854] ; [44.25365854  3.74634146],0
s8,1,0.00277,8.953118,[202 157] ; [16 32],[192.28992629 166.71007371] ; [25.71007371 22.28992629],0
v2,1,0.006654,7.363993,[221 129] ; [20 27],[212.46851385 137.53148615] ; [28.53148615 18.46851385],0
s2,1,0.007072,7.254491,[219 140] ; [19 28],[210.44827586 148.55172414] ; [27.55172414 19.44827586],0
s7,1,0.007476,7.15491,[205 143] ; [18 29],[196.46582278 151.53417722] ; [26.53417722 20.46582278],0
n3,1,0.008497,6.925546,[47 18] ; [ 7 11],[42.28915663 22.71084337] ; [11.71084337  6.28915663],0
v3,1,0.015924,5.811279,[168 175] ; [15 34],[160.125 182.875] ; [22.875 26.125],0
a3,1,0.019214,5.481924,[306  55] ; [35 14],[300.24634146  60.75365854] ; [40.75365854  8.24634146],0
p8,1,0.023113,5.159999,[214 143] ; [21 28],[206.63793103 150.36206897] ; [28.36206897 20.63793103],0
d2,1,0.03334,4.528223,[263  98] ; [41  6],[268.98039216  92.01960784] ; [35.01960784 11.98039216],0
b1,1,0.035918,4.40101,[136 227] ; [26 23],[142.73300971 220.26699029] ; [19.26699029 29.73300971],0
s5,1,0.040993,4.176285,[142 204] ; [12 35],[135.5826972 210.4173028] ; [18.4173028 28.5826972],0
p5,1,0.059268,3.557758,[ 59 300] ; [ 3 46],[ 54.55392157 304.44607843] ; [ 7.44607843 41.55392157],0
a5,1,0.072651,3.222083,[316  47] ; [38 11],[311.89805825  51.10194175] ; [42.10194175  6.89805825],0
d5,1,0.075632,3.156362,[353   7] ; [46  3],[351.19804401   8.80195599] ; [47.80195599  1.19804401],0
s4,1,0.08326,3.00008,[ 58 299] ; [ 3 43],[ 54.03722084 302.96277916] ; [ 6.96277916 39.03722084],0
s3,1,0.102053,2.673166,[226 132] ; [25 24],[220.78132678 137.21867322] ; [30.21867322 18.78132678],0
d4,1,0.155159,2.020782,[355   5] ; [45  2],[353.80835381   6.19164619] ; [46.19164619  0.80835381],0
d3,1,0.18023,1.795724,[319  42] ; [40  9],[316.09512195  44.90487805] ; [42.90487805  6.09512195],0
b5,1,0.214977,1.53759,[226 137] ; [26 23],[222.02912621 140.97087379] ; [29.97087379 19.02912621],0
b4,1,0.217652,1.519788,[211 152] ; [33 16],[214.98058252 148.01941748] ; [29.01941748 19.98058252],0
n2,1,0.274333,1.194949,[49 17] ; [11  7],[47.14285714 18.85714286] ; [12.85714286  5.14285714],0
b3,1,0.280075,1.166725,[101 139] ; [11 23],[ 98.10218978 141.89781022] ; [13.89781022 20.10218978],0
b2,1,0.280075,1.166725,[101 139] ; [11 23],[ 98.10218978 141.89781022] ; [13.89781022 20.10218978],0
a8,1,0.285807,1.139267,[ 52 270] ; [ 4 37],[ 49.67493113 272.32506887] ; [ 6.32506887 34.67493113],0
a2,1,0.382296,0.763307,[142 221] ; [16 33],[139.20873786 223.79126214] ; [18.79126214 30.20873786],0
r1,1,0.425959,0.633815,[311  51] ; [40  9],[309.15328467  52.84671533] ; [41.84671533  7.15328467],0
a4,1,0.429625,0.623837,[225 137] ; [27 21],[222.49756098 139.50243902] ; [29.50243902 18.49756098],0
u4,1,0.432518,0.616051,[ 16 346] ; [ 1 48],[ 14.97323601 347.02676399] ; [ 2.02676399 46.97323601],0
n1,1,0.489063,0.478586,[29 36] ; [ 6 11],[27.74390244 37.25609756] ; [7.25609756 9.74390244],0
p1,1,0.613248,0.255473,[ 36 327] ; [ 6 43],[ 37.00485437 325.99514563] ; [ 4.99514563 44.00485437],0
a1,1,0.627576,0.235362,[ 23 340] ; [ 4 45],[ 23.78883495 339.21116505] ; [ 3.21116505 45.78883495],0
a7,1,0.636287,0.223632,[276  87] ; [35 13],[274.67883212  88.32116788] ; [36.32116788 11.67883212],0
u2,1,0.701511,0.146904,[34 23] ; [7 6],[33.38571429 23.61428571] ; [7.61428571 5.38571429],0
s1,1,0.701861,0.146543,[ 11 346] ; [ 1 47],[ 10.57777778 346.42222222] ; [ 1.42222222 46.57777778],0
