Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,34.535257,[32  4] ; [22 53],[17.51351351 18.48648649] ; [36.48648649 38.51351351],1
s7,1,0.001702,9.846499,[15 19] ; [11 59],[ 8.5 25.5] ; [17.5 52.5],0
s6,1,0.002226,9.352902,[22 14] ; [23 52],[14.59459459 21.40540541] ; [30.40540541 44.59459459],0
b5,1,0.011992,6.312027,[25 11] ; [33 42],[18.81081081 17.18918919] ; [39.18918919 35.81081081],0
r4,1,0.019533,5.453188,[30  6] ; [46 29],[24.64864865 11.35135135] ; [51.35135135 23.64864865],0
p10,1,0.029345,4.747253,[24 12] ; [32 40],[18.66666667 17.33333333] ; [37.33333333 34.66666667],0
s5,1,0.037998,4.305122,[10 25] ; [ 9 64],[ 6.15740741 28.84259259] ; [12.84259259 60.15740741],0
p9,1,0.056232,3.645178,[27  9] ; [41 32],[22.4587156 13.5412844] ; [45.5412844 27.4587156],0
v4,1,0.057819,3.598871,[33  3] ; [56 17],[29.39449541  6.60550459] ; [59.60550459 13.39449541],0
s4,1,0.063801,3.435714,[10 26] ; [10 65],[ 6.48648649 29.51351351] ; [13.51351351 61.48648649],0
v1,1,0.064175,3.426071,[18 17] ; [24 49],[13.61111111 21.38888889] ; [28.38888889 44.61111111],0
s1,1,0.065039,3.403983,[ 4 31] ; [ 2 71],[ 1.94444444 33.05555556] ; [ 4.05555556 68.94444444],0
a7,1,0.078592,3.093788,[22 14] ; [32 42],[17.67272727 18.32727273] ; [36.32727273 37.67272727],0
b3,1,0.08984,2.877234,[ 6 19] ; [20 25],[ 9.28571429 15.71428571] ; [16.71428571 28.28571429],0
b2,1,0.08984,2.877234,[ 6 19] ; [20 25],[ 9.28571429 15.71428571] ; [16.71428571 28.28571429],0
d3,1,0.093008,2.821528,[19 17] ; [27 48],[14.91891892 21.08108108] ; [31.08108108 43.91891892],0
s8,1,0.098735,2.725862,[10 26] ; [11 64],[ 6.81081081 29.18918919] ; [14.18918919 60.81081081],0
p2,1,0.106745,2.601756,[25 11] ; [40 35],[21.08108108 14.91891892] ; [43.91891892 31.08108108],0
p4,1,0.114767,2.487315,[13 23] ; [16 57],[ 9.57798165 26.42201835] ; [19.42201835 53.57798165],0
r3,1,0.129519,2.29826,[32  4] ; [56 17],[29.06422018  6.93577982] ; [58.93577982 14.06422018],0
a5,1,0.157828,1.99491,[17 19] ; [25 50],[13.62162162 22.37837838] ; [28.37837838 46.62162162],0
n1,1,0.191779,1.703896,[2 9] ; [12 18],[3.75609756 7.24390244] ; [10.24390244 19.75609756],0
r1,1,0.200686,1.637377,[25 11] ; [42 32],[21.92727273 14.07272727] ; [45.07272727 28.92727273],0
d4,1,0.219284,1.509049,[22 14] ; [36 38],[18.98181818 17.01818182] ; [39.01818182 34.98181818],0
u3,1,0.285699,1.139781,[9 6] ; [18 23],[7.23214286 7.76785714] ; [19.76785714 21.23214286],0
n4,1,0.3195,0.990991,[24 12] ; [42 32],[21.6 14.4] ; [44.4 29.6],0
p5,1,0.325421,0.967033,[ 3 32] ; [ 3 72],[ 1.90909091 33.09090909] ; [ 4.09090909 70.90909091],0
a8,1,0.336289,0.924529,[ 6 27] ; [ 8 63],[ 4.44230769 28.55769231] ; [ 9.55769231 61.44230769],0
d1,1,0.344588,0.893286,[ 3 33] ; [ 3 72],[ 1.94594595 34.05405405] ; [ 4.05405405 70.94594595],0
n2,1,0.371729,0.797878,[7 4] ; [24  7],[8.11904762 2.88095238] ; [22.88095238  8.11904762],0
a3,1,0.377814,0.777801,[20 16] ; [34 39],[17.83486239 18.16513761] ; [36.16513761 36.83486239],0
p6,1,0.459822,0.546329,[ 4 32] ; [12 61],[ 5.28440367 30.71559633] ; [10.71559633 62.28440367],0
a2,1,0.542727,0.370508,[ 3 33] ; [ 4 71],[ 2.27027027 33.72972973] ; [ 4.72972973 70.27027027],0
p7,1,0.594444,0.283458,[15 20] ; [27 45],[13.73831776 21.26168224] ; [28.26168224 43.73831776],0
n6,1,0.604888,0.267687,[24 11] ; [47 27],[22.79816514 12.20183486] ; [48.20183486 25.79816514],0
a6,1,0.637429,0.22212,[19 17] ; [36 39],[17.83783784 18.16216216] ; [37.16216216 37.83783784],0
a1,1,0.641082,0.21733,[ 2 34] ; [ 6 69],[ 2.59459459 33.40540541] ; [ 5.40540541 69.59459459],0
p1,1,0.641082,0.21733,[ 2 34] ; [ 6 69],[ 2.59459459 33.40540541] ; [ 5.40540541 69.59459459],0
r2,1,0.651825,0.203606,[30  6] ; [59 15],[29.12727273  6.87272727] ; [59.87272727 14.12727273],0
a4,1,0.684445,0.165165,[ 8 28] ; [14 60],[ 7.2 28.8] ; [14.8 59.2],0
b1,1,0.715721,0.13263,[15 21] ; [34 41],[15.89189189 20.10810811] ; [33.10810811 41.89189189],0
n3,1,0.747972,0.103243,[7 4] ; [20  9],[7.425 3.575] ; [19.575  9.425],0
u2,1,0.781398,0.077005,[7 8] ; [17 23],[6.54545455 8.45454545] ; [17.45454545 22.54545455],0
d2,1,0.785836,0.073833,[ 9 27] ; [17 58],[ 8.43243243 27.56756757] ; [17.56756757 57.43243243],0
p11,1,0.874307,0.025024,[22 14] ; [47 28],[22.37837838 13.62162162] ; [46.62162162 28.37837838],0
v2,1,0.903439,0.014718,[11 25] ; [20 48],[10.73076923 25.26923077] ; [20.26923077 47.73076923],0
n5,1,0.932974,0.007073,[22 14] ; [44 29],[21.79816514 14.20183486] ; [44.20183486 28.79816514],0
p3,1,0.945202,0.004724,[ 7 29] ; [15 60],[ 7.13513514 28.86486486] ; [14.86486486 60.13513514],0
