Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.00374,8.405896,[23 78] ; [26 32],[31.12578616 69.87421384] ; [17.87421384 40.12578616],0
v3,1,0.008657,6.892156,[18 78] ; [21 34],[24.79470199 71.20529801] ; [14.20529801 40.79470199],0
v2,1,0.010942,6.474702,[37 59] ; [33 22],[44.50331126 51.49668874] ; [25.49668874 29.50331126],0
s7,1,0.014126,6.022346,[20 76] ; [22 34],[26.52631579 69.47368421] ; [15.47368421 40.52631579],0
u2,1,0.033928,4.498324,[21 24] ; [15  5],[24.92307692 20.07692308] ; [11.07692308  8.92307692],0
s6,1,0.042368,4.12043,[49 52] ; [36 19],[55.03205128 45.96794872] ; [29.96794872 25.03205128],0
p1,1,0.050618,3.820879,[ 4 96] ; [ 7 50],[ 7.00636943 92.99363057] ; [ 3.99363057 53.00636943],0
b2,1,0.070561,3.269919,[11 40] ; [10 14],[14.28 36.72] ; [ 6.72 17.28],0
b3,1,0.070561,3.269919,[11 40] ; [10 14],[14.28 36.72] ; [ 6.72 17.28],0
d4,1,0.100948,2.690502,[76 25] ; [50  8],[80.03773585 20.96226415] ; [45.96226415 12.03773585],0
a5,1,0.104452,2.63622,[51 50] ; [37 21],[55.89937107 45.10062893] ; [32.10062893 25.89937107],0
n6,1,0.105487,2.620558,[63 38] ; [28 29],[58.17088608 42.82911392] ; [32.82911392 24.17088608],0
s8,1,0.111694,2.530081,[22 79] ; [19 38],[26.20886076 74.79113924] ; [14.79113924 42.20886076],0
p9,1,0.145992,2.113636,[63 36] ; [42 14],[67.06451613 31.93548387] ; [37.93548387 18.06451613],0
r1,1,0.150967,2.062457,[63 37] ; [43 15],[67.08860759 32.91139241] ; [38.91139241 19.08860759],0
p3,1,0.175399,1.836186,[29 72] ; [22 34],[32.8089172 68.1910828] ; [18.1910828 37.8089172],0
s2,1,0.189458,1.721829,[38 63] ; [28 30],[41.9245283 59.0754717] ; [24.0754717 33.9245283],0
a2,1,0.205664,1.601689,[ 9 92] ; [ 9 49],[11.43396226 89.56603774] ; [ 6.56603774 51.43396226],0
s4,1,0.21759,1.520193,[26 75] ; [10 48],[22.86792453 78.13207547] ; [13.13207547 44.86792453],0
n2,1,0.250588,1.320025,[22 16] ; [16  6],[24.06666667 13.93333333] ; [13.93333333  8.06666667],0
a3,1,0.251036,1.317528,[55 46] ; [37 21],[58.44025157 42.55974843] ; [33.55974843 24.44025157],0
s3,1,0.259445,1.271718,[42 59] ; [29 28],[45.38607595 55.61392405] ; [25.61392405 31.38607595],0
r2,1,0.274476,1.194241,[91 10] ; [48  9],[88.85443038 12.14556962] ; [50.14556962  6.85443038],0
a8,1,0.29417,1.100438,[ 5 89] ; [ 1 54],[ 3.7852349 90.2147651] ; [ 2.2147651 52.7852349],0
d5,1,0.301733,1.066518,[70 30] ; [45 13],[72.78481013 27.21518987] ; [42.21518987 15.78481013],0
p10,1,0.307261,1.042413,[59 40] ; [38 18],[61.95483871 37.04516129] ; [35.04516129 20.95483871],0
u3,1,0.3351,0.929086,[26 18] ; [15  6],[27.75384615 16.24615385] ; [13.24615385  7.75384615],0
