Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000406,12.506079,[89  2] ; [47 11],[83.06040268  7.93959732] ; [52.93959732  5.06040268],1
d4,1,0.002328,9.27071,[78 13] ; [38 21],[70.37333333 20.62666667] ; [45.62666667 13.37333333],0
s1,1,0.009304,6.763479,[ 1 90] ; [ 6 52],[ 4.27516779 86.72483221] ; [ 2.72483221 55.27516779],0
v3,1,0.016408,5.758618,[45 43] ; [18 40],[37.97260274 50.02739726] ; [25.02739726 32.97260274],0
d1,1,0.021412,5.29291,[56 35] ; [25 34],[49.14 41.86] ; [31.86 27.14],0
p4,1,0.024766,5.040147,[51 40] ; [22 37],[44.28666667 46.71333333] ; [28.71333333 30.28666667],0
r1,1,0.038624,4.277315,[75 16] ; [40 19],[69.76666667 21.23333333] ; [45.23333333 13.76666667],0
p6,1,0.05047,3.825772,[20 68] ; [ 6 53],[15.56462585 72.43537415] ; [10.43537415 48.56462585],0
d3,1,0.058617,3.576085,[66 25] ; [34 25],[60.66666667 30.33333333] ; [39.33333333 19.66666667],0
r4,1,0.066661,3.363378,[81 10] ; [46 13],[77.04666667 13.95333333] ; [49.95333333  9.04666667],0
p1,1,0.086352,2.9411,[ 5 86] ; [ 8 51],[ 7.88666667 83.11333333] ; [ 5.11333333 53.88666667],0
p11,1,0.116787,2.459889,[68 23] ; [37 22],[63.7 27.3] ; [41.3 17.7],0
p2,1,0.119289,2.426629,[72 19] ; [40 19],[67.94666667 23.05333333] ; [44.05333333 14.94666667],0
a5,1,0.119289,2.426629,[72 19] ; [40 19],[67.94666667 23.05333333] ; [44.05333333 14.94666667],0
p5,1,0.141934,2.156862,[ 6 85] ; [ 8 50],[ 8.55033557 82.44966443] ; [ 5.44966443 52.55033557],0
v4,1,0.150455,2.067636,[86  5] ; [51  7],[83.67114094  7.32885906] ; [53.32885906  4.67114094],0
p12,1,0.152537,2.046699,[11 79] ; [ 3 55],[ 8.51351351 81.48648649] ; [ 5.48648649 52.51351351],0
s6,1,0.184614,1.760085,[61 27] ; [34 24],[57.26027397 30.73972603] ; [37.73972603 20.26027397],0
s8,1,0.189645,1.720376,[35 54] ; [17 42],[31.27027027 57.72972973] ; [20.72972973 38.27027027],0
b1,1,0.190426,1.714317,[29 62] ; [25 34],[32.76 58.24] ; [21.24 37.76],0
a7,1,0.195152,1.678285,[69 22] ; [39 20],[65.52 25.48] ; [42.48 16.52],0
u2,1,0.200751,1.636905,[19  9] ; [11 11],[16.8 11.2] ; [13.2  8.8],0
s7,1,0.208484,1.581921,[39 45] ; [20 36],[35.4 48.6] ; [23.6 32.4],0
d5,1,0.223011,1.484891,[74 17] ; [43 16],[70.98 20.02] ; [46.02 12.98],0
n1,1,0.250783,1.318934,[ 8 15] ; [9 8],[ 9.775 13.225] ; [7.225 9.775],0
s4,1,0.272497,1.204136,[11 78] ; [11 47],[13.31972789 75.68027211] ; [ 8.68027211 49.31972789],0
s3,1,0.29333,1.104273,[40 48] ; [31 26],[43.08965517 44.91034483] ; [27.91034483 29.08965517],0
s5,1,0.323004,0.976744,[22 64] ; [18 36],[24.57142857 61.42857143] ; [15.42857143 38.57142857],0
p3,1,0.40639,0.689336,[35 55] ; [19 40],[32.61744966 57.38255034] ; [21.38255034 37.61744966],0
p8,1,0.433272,0.614035,[29 62] ; [15 43],[26.87248322 64.12751678] ; [17.12751678 40.87248322],0
n6,1,0.479762,0.499404,[72 19] ; [43 15],[70.23489933 20.76510067] ; [44.76510067 13.23489933],0
n3,1,0.481365,0.49577,[16  7] ; [10  7],[14.95  8.05] ; [11.05  5.95],0
a3,1,0.4909,0.474553,[63 28] ; [37 21],[61.0738255 29.9261745] ; [38.9261745 19.0738255],0
b4,1,0.497593,0.460066,[52 39] ; [37 22],[53.99333333 37.00666667] ; [35.00666667 23.99333333],0
a2,1,0.516072,0.421736,[19 72] ; [15 44],[20.62666667 70.37333333] ; [13.37333333 45.62666667],0
r2,1,0.531704,0.391134,[84  7] ; [56  3],[84.93333333  6.06666667] ; [55.06666667  3.93333333],0
d2,1,0.564166,0.332542,[44 46] ; [26 33],[42.28187919 47.71812081] ; [27.71812081 31.28187919],0
p9,1,0.5651,0.33095,[72 16] ; [46 13],[70.63945578 17.36054422] ; [47.36054422 11.63945578],0
b3,1,0.60114,0.273279,[22 30] ; [14 24],[20.8 31.2] ; [15.2 22.8],0
b2,1,0.60114,0.273279,[22 30] ; [14 24],[20.8 31.2] ; [15.2 22.8],0
n4,1,0.609614,0.260737,[66 25] ; [45 14],[67.34 23.66] ; [43.66 15.34],0
u1,1,0.627287,0.235758,[15 76] ; [ 8 51],[13.95333333 77.04666667] ; [ 9.04666667 49.95333333],0
b5,1,0.636382,0.223505,[62 29] ; [38 21],[60.66666667 30.33333333] ; [39.33333333 19.66666667],0
u4,1,0.65801,0.19595,[ 2 89] ; [ 2 57],[ 2.42666667 88.57333333] ; [ 1.57333333 57.42666667],0
a8,1,0.704038,0.144305,[ 8 69] ; [ 7 49],[ 8.68421053 68.31578947] ; [ 6.31578947 49.68421053],0
s2,1,0.734434,0.115079,[44 43] ; [31 27],[45. 42.] ; [30. 28.],0
u3,1,0.754476,0.097808,[19  9] ; [14  8],[18.48  9.52] ; [14.52  7.48],0
a6,1,0.847743,0.036863,[60 31] ; [38 21],[59.45333333 31.54666667] ; [38.54666667 20.45333333],0
n2,1,0.853493,0.034101,[17  6] ; [13  4],[17.25  5.75] ; [12.75  4.25],0
n5,1,0.860789,0.030754,[62 29] ; [41 18],[62.48666667 28.51333333] ; [40.51333333 18.48666667],0
p10,1,0.865984,0.028481,[63 26] ; [41 18],[62.54054054 26.45945946] ; [41.45945946 17.54054054],0
a4,1,0.962122,0.002255,[42 49] ; [27 31],[42.1409396 48.8590604] ; [26.8590604 31.1409396],0
a1,1,0.975239,0.000963,[ 3 88] ; [ 2 57],[ 3.03333333 87.96666667] ; [ 1.96666667 57.03333333],0
