Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.014637,5.959589,[7 4] ; [ 89 216],[3.34177215 7.65822785] ; [ 92.65822785 212.34177215],0
s7,1,0.079547,3.074141,[7 4] ; [112 187],[4.22258065 6.77741935] ; [114.77741935 184.22258065],0
n4,1,0.082634,3.012317,[10  1] ; [204 106],[7.33333333 3.66666667] ; [206.66666667 103.33333333],0
a5,1,0.10133,2.684478,[10  1] ; [210 101],[7.51552795 3.48447205] ; [212.48447205  98.51552795],0
s2,1,0.105039,2.627321,[2 9] ; [132 177],[4.60625 6.39375] ; [129.39375 179.60625],0
s5,1,0.108884,2.570344,[5 5] ; [ 80 217],[2.76872964 7.23127036] ; [ 82.23127036 214.76872964],0
r4,1,0.115535,2.476833,[7 4] ; [256  55],[8.98447205 2.01552795] ; [254.01552795  56.98447205],0
b4,1,0.131841,2.270697,[9 2] ; [184 127],[6.5931677 4.4068323] ; [186.4068323 124.5931677],0
b1,1,0.1704,1.87942,[2 9] ; [120 191],[4.16770186 6.83229814] ; [117.83229814 193.16770186],0
r3,1,0.192199,1.70068,[9 2] ; [286  23],[10.140625  0.859375] ; [284.859375  24.140625],0
v2,1,0.248801,1.330026,[4 7] ; [161 137],[5.87378641 5.12621359] ; [159.12621359 138.87378641],0
s1,1,0.250102,1.322732,[ 1 10] ; [  9 298],[ 0.34591195 10.65408805] ; [  9.65408805 297.34591195],0
v1,1,0.298641,1.080253,[6 4] ; [132 172],[4.39490446 5.60509554] ; [133.60509554 170.39490446],0
p11,1,0.327596,0.958376,[9 2] ; [211 100],[7.51552795 3.48447205] ; [212.48447205  98.51552795],0
s3,1,0.33027,0.947837,[4 7] ; [158 150],[5.5862069 5.4137931] ; [156.4137931 151.5862069],0
p2,1,0.358178,0.844273,[9 2] ; [214  97],[7.61801242 3.38198758] ; [215.38198758  95.61801242],0
p12,1,0.382516,0.7626,[1 9] ; [ 13 294],[0.44164038 9.55835962] ; [ 13.55835962 293.44164038],0
a7,1,0.413754,0.667989,[9 2] ; [219  92],[7.78881988 3.21118012] ; [220.21118012  90.78881988],0
s8,1,0.426328,0.632805,[5 6] ; [105 205],[3.7694704 7.2305296] ; [106.2305296 203.7694704],0
u2,1,0.46201,0.54102,[1 2] ; [45 37],[1.62352941 1.37647059] ; [44.37647059 37.62352941],0
a8,1,0.464236,0.535662,[2 7] ; [ 40 253],[1.25165563 7.74834437] ; [ 40.74834437 252.25165563],0
d5,1,0.473698,0.513336,[10  1] ; [257  54],[9.12111801 1.87888199] ; [257.87888199  53.12111801],0
u3,1,0.530223,0.393965,[1 2] ; [44 41],[1.53409091 1.46590909] ; [43.46590909 41.53409091],0
s6,1,0.532611,0.389407,[7 4] ; [165 140],[5.98734177 5.01265823] ; [166.01265823 138.98734177],0
p7,1,0.538036,0.379192,[5 4] ; [136 165],[4.09354839 4.90645161] ; [136.90645161 164.09354839],0
b5,1,0.598631,0.277066,[6 5] ; [194 117],[6.83229814 4.16770186] ; [193.16770186 117.83229814],0
n1,1,0.602103,0.271835,[2 2] ; [36 61],[1.5049505 2.4950495] ; [36.4950495 60.5049505],0
n6,1,0.622459,0.242427,[9 2] ; [232  76],[8.31034483 2.68965517] ; [232.68965517  75.31034483],0
n3,1,0.632314,0.228936,[3 1] ; [62 36],[2.54901961 1.45098039] ; [62.45098039 35.54901961],0
v3,1,0.638075,0.221269,[3 8] ; [103 199],[3.72523962 7.27476038] ; [102.27476038 199.72523962],0
n5,1,0.664651,0.187923,[6 5] ; [188 120],[6.68965517 4.31034483] ; [187.31034483 120.68965517],0
p3,1,0.715227,0.133112,[3 8] ; [ 70 240],[2.50155763 8.49844237] ; [ 70.49844237 239.50155763],0
b2,1,0.715376,0.132967,[4 5] ; [ 66 106],[3.48066298 5.51933702] ; [ 66.51933702 105.48066298],0
b3,1,0.715376,0.132967,[4 5] ; [ 66 106],[3.48066298 5.51933702] ; [ 66.51933702 105.48066298],0
d1,1,0.726681,0.122181,[6 5] ; [186 125],[6.55900621 4.44099379] ; [185.44099379 125.55900621],0
r2,1,0.738888,0.111106,[9 1] ; [283  22],[9.26984127 0.73015873] ; [282.73015873  22.26984127],0
d3,1,0.782611,0.076131,[8 3] ; [214  97],[7.58385093 3.41614907] ; [214.41614907  96.58385093],0
p6,1,0.78886,0.071712,[2 8] ; [ 51 253],[1.68789809 8.31210191] ; [ 51.31210191 252.68789809],0
r1,1,0.814986,0.054756,[8 3] ; [235  75],[8.3271028 2.6728972] ; [234.6728972  75.3271028],0
n2,1,0.82066,0.051391,[3 1] ; [69 30],[2.7961165 1.2038835] ; [69.2038835 29.7961165],0
a2,1,0.827206,0.047649,[2 9] ; [ 65 246],[2.28881988 8.71118012] ; [ 64.71118012 246.28881988],0
a6,1,0.846021,0.037713,[7 4] ; [206 104],[7.29906542 3.70093458] ; [205.70093458 104.29906542],0
v4,1,0.866565,0.028232,[10  1] ; [276  33],[9.83125 1.16875] ; [276.16875  32.83125],0
d2,1,0.873416,0.025383,[5 6] ; [148 161],[5.259375 5.740625] ; [147.740625 161.259375],0
a4,1,0.883445,0.021493,[5 6] ; [134 176],[4.76323988 6.23676012] ; [134.23676012 175.76323988],0
a3,1,0.975843,0.000917,[8 3] ; [226  83],[8.04375 2.95625] ; [225.95625  83.04375],0
