Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.047001,3.945357,[23 10] ; [14 17],[19.078125 13.921875] ; [17.921875 13.078125],0
r4,1,0.051479,3.792632,[29  4] ; [21 10],[25.78125  7.21875] ; [24.21875  6.78125],0
u3,1,0.086768,2.933333,[8 3] ; [4 7],[6. 5.] ; [6. 5.],0
v4,1,0.106536,2.604861,[30  2] ; [24  6],[27.87096774  4.12903226] ; [26.12903226  3.87096774],0
s4,1,0.216522,1.527273,[ 3 30] ; [ 6 24],[ 4.71428571 28.28571429] ; [ 4.28571429 25.71428571],0
p10,1,0.221549,1.494307,[ 8 24] ; [ 4 27],[ 6.0952381 25.9047619] ; [ 5.9047619 25.0952381],0
p4,1,0.292571,1.107751,[16 17] ; [11 20],[13.921875 19.078125] ; [13.078125 17.921875],0
r3,1,0.326032,0.964593,[31  2] ; [26  4],[29.85714286  3.14285714] ; [27.14285714  2.85714286],0
a6,1,0.332421,0.939443,[22 11] ; [17 14],[20.109375 12.890625] ; [18.890625 12.109375],0
d3,1,0.362498,0.829219,[21 12] ; [23  8],[22.6875 10.3125] ; [21.3125  9.6875],0
p7,1,0.372844,0.794165,[18 13] ; [14 16],[16.26229508 14.73770492] ; [15.73770492 14.26229508],0
a4,1,0.382673,0.762097,[12 20] ; [15 16],[13.71428571 18.28571429] ; [13.28571429 17.71428571],0
s2,1,0.415619,0.662669,[15 17] ; [11 19],[13.41935484 18.58064516] ; [12.58064516 17.41935484],0
v3,1,0.424814,0.636959,[17 16] ; [12 17],[15.43548387 17.56451613] ; [13.56451613 15.43548387],0
s6,1,0.424814,0.636959,[16 17] ; [17 12],[17.56451613 15.43548387] ; [15.43548387 13.56451613],0
d1,1,0.461625,0.541951,[14 19] ; [16 15],[15.46875 17.53125] ; [14.53125 16.46875],0
n1,1,0.466394,0.530507,[3 5] ; [7 6],[3.80952381 4.19047619] ; [6.19047619 6.80952381],0
a2,1,0.47027,0.521342,[ 7 26] ; [ 9 22],[ 8.25 24.75] ; [ 7.75 23.25],0
p2,1,0.479167,0.50076,[23 10] ; [19 12],[21.65625 11.34375] ; [20.34375 10.65625],0
d4,1,0.484523,0.488666,[23 10] ; [24  7],[24.234375  8.765625] ; [22.765625  8.234375],0
u2,1,0.505055,0.444298,[6 5] ; [4 6],[5.23809524 5.76190476] ; [4.76190476 5.23809524],0
s3,1,0.532149,0.390286,[18 14] ; [15 16],[16.76190476 15.23809524] ; [16.23809524 14.76190476],0
s8,1,0.545891,0.36473,[ 9 24] ; [ 6 23],[ 7.98387097 25.01612903] ; [ 7.01612903 21.98387097],0
n2,1,0.548893,0.359304,[7 1] ; [10  3],[6.47619048 1.52380952] ; [10.52380952  2.47619048],0
a8,1,0.549939,0.357427,[ 2 27] ; [ 3 23],[ 2.63636364 26.36363636] ; [ 2.36363636 23.63636364],0
