Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,44.810148,[ 91 147] ; [94 31],[121.29476584 116.70523416] ; [63.70523416 61.29476584],1
s7,1,0.0,36.860396,[ 95 136] ; [89 29],[121.78796562 109.21203438] ; [62.21203438 55.78796562],1
s6,1,0.0,35.758405,[141  97] ; [112  13],[165.87878788  72.12121212] ; [87.12121212 37.87878788],1
p5,1,0.0,33.177957,[ 11 230] ; [31 94],[ 27.6557377 213.3442623] ; [ 14.3442623 110.6557377],1
s8,1,0.0,26.437403,[ 85 155] ; [79 45],[108.13186813 131.86813187] ; [55.86813187 68.13186813],1
s3,1,0.000306,13.035354,[113 124] ; [82 39],[129.09217877 107.90782123] ; [65.90782123 55.09217877],1
p9,1,0.00281,8.92706,[197  40] ; [116   7],[206.05833333  30.94166667] ; [106.94166667  16.05833333],0
u1,1,0.004272,8.164373,[ 51 190] ; [44 82],[ 62.38419619 178.61580381] ; [32.61580381 93.38419619],0
p10,1,0.004524,8.060334,[192  46] ; [115  10],[201.28374656  36.71625344] ; [105.71625344  19.28374656],0
s4,1,0.005986,7.554631,[ 25 215] ; [26 98],[ 33.62637363 206.37362637] ; [ 17.37362637 106.62637363],0
a5,1,0.00786,7.065047,[182  59] ; [110  16],[191.7493188  49.2506812] ; [100.2506812  25.7493188],0
p7,1,0.008088,7.013933,[145  91] ; [92 30],[156.23463687  79.76536313] ; [80.76536313 41.23463687],0
p12,1,0.009933,6.646954,[ 19 221] ; [ 21 104],[ 26.30136986 213.69863014] ; [ 13.69863014 111.30136986],0
p8,1,0.010781,6.501135,[118 119] ; [78 44],[129.39275766 107.60724234] ; [66.60724234 55.39275766],0
p3,1,0.015567,5.851083,[117 123] ; [77 47],[127.91208791 112.08791209] ; [66.08791209 57.91208791],0
p6,1,0.015791,5.825998,[ 83 155] ; [59 64],[ 93.61772853 144.38227147] ; [48.38227147 74.61772853],0
n1,1,0.016375,5.762142,[10 38] ; [12 13],[14.46575342 33.53424658] ; [ 7.53424658 17.46575342],0
p4,1,0.020107,5.402573,[144  96] ; [89 34],[154.04958678  85.95041322] ; [78.95041322 44.04958678],0
n6,1,0.034251,4.482132,[201  39] ; [112  10],[207.51381215  32.48618785] ; [105.48618785  16.51381215],0
p1,1,0.047836,3.915737,[ 16 225] ; [ 16 109],[ 21.07103825 219.92896175] ; [ 10.92896175 114.07103825],0
r2,1,0.048424,3.895207,[225  15] ; [121   2],[228.76033058  11.23966942] ; [117.23966942   5.76033058],0
a3,1,0.071023,3.259228,[174  67] ; [101  24],[181.07923497  59.92076503] ; [93.92076503 31.07923497],0
u3,1,0.11339,2.506332,[36 31] ; [18  7],[39.32608696 27.67391304] ; [14.67391304 10.32608696],0
v3,1,0.128832,2.306526,[120 111] ; [76 50],[126.82352941 104.17647059] ; [69.17647059 56.82352941],0
n5,1,0.135283,2.230814,[173  65] ; [99 25],[178.82872928  59.17127072] ; [93.17127072 30.82872928],0
p11,1,0.301184,1.068946,[200  41] ; [99 27],[196.34604905  44.65395095] ; [102.65395095  23.34604905],0
d2,1,0.358868,0.841851,[118 123] ; [67 57],[122.15068493 118.84931507] ; [62.84931507 61.15068493],0
a4,1,0.362331,0.829798,[108 132] ; [63 63],[112.13114754 127.86885246] ; [58.86885246 67.13114754],0
a6,1,0.376625,0.781689,[196  45] ; [96 28],[192.8  48.2] ; [99.2 24.8],0
p2,1,0.396563,0.718723,[200  41] ; [108  17],[202.80874317  38.19125683] ; [105.19125683  19.80874317],0
a2,1,0.404443,0.695076,[ 72 169] ; [43 83],[ 75.51771117 165.48228883] ; [39.48228883 86.51771117],0
