Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,80.655544,[45 76] ; [242  53],[83.47836538 37.52163462] ; [203.52163462  91.47836538],1
a5,1,3e-06,21.732084,[63 59] ; [222  74],[83.18181818 38.81818182] ; [201.81818182  94.18181818],1
n6,1,1.9e-05,18.32593,[84 37] ; [258  38],[99.23741007 21.76258993] ; [242.76258993  53.23741007],1
s7,1,0.001047,10.742589,[33 86] ; [129 156],[47.71782178 71.28217822] ; [114.28217822 170.71782178],0
a8,1,0.001077,10.690098,[  7 107] ; [ 52 217],[17.5613577 96.4386423] ; [ 41.4386423 227.5613577],0
s4,1,0.00394,8.311222,[30 92] ; [ 38 253],[ 20.08716707 101.91283293] ; [ 47.91283293 243.08716707],0
a4,1,0.00539,7.743864,[38 84] ; [135 159],[50.73557692 71.26442308] ; [122.26442308 171.73557692],0
d2,1,0.005986,7.554407,[41 81] ; [142 152],[53.66826923 68.33173077] ; [129.33173077 164.66826923],0
a3,1,0.00606,7.532287,[69 53] ; [208  87],[81.04076739 40.95923261] ; [195.95923261  99.04076739],0
p2,1,0.006481,7.411566,[84 38] ; [240  56],[94.5645933 27.4354067] ; [229.4354067  66.5645933],0
s8,1,0.006973,7.280002,[33 88] ; [122 173],[45.08413462 75.91586538] ; [109.91586538 185.08413462],0
a2,1,0.008744,6.874313,[ 15 107] ; [ 70 226],[24.80861244 97.19138756] ; [ 60.19138756 235.80861244],0
p11,1,0.010393,6.566181,[82 40] ; [234  62],[92.22966507 29.77033493] ; [223.77033493  72.22966507],0
p1,1,0.014314,5.999043,[  1 121] ; [ 19 275],[  5.86538462 116.13461538] ; [ 14.13461538 279.86538462],0
p4,1,0.015324,5.878814,[35 86] ; [122 171],[45.88647343 75.11352657] ; [111.11352657 181.88647343],0
d1,1,0.017956,5.60048,[55 67] ; [171 125],[65.96172249 56.03827751] ; [160.03827751 135.96172249],0
p6,1,0.026993,4.891269,[22 99] ; [ 83 207],[30.91240876 90.08759124] ; [ 74.08759124 215.91240876],0
s6,1,0.027347,4.868778,[66 53] ; [195  96],[75.75365854 43.24634146] ; [185.24634146 105.75365854],0
v1,1,0.033215,4.534683,[47 74] ; [146 144],[56.81995134 64.18004866] ; [136.18004866 153.81995134],0
v3,1,0.034551,4.467215,[30 86] ; [104 178],[39.05527638 76.94472362] ; [ 94.94472362 187.05527638],0
d5,1,0.049216,3.86796,[87 34] ; [238  57],[94.53125 26.46875] ; [230.46875  64.53125],0
p12,1,0.053341,3.733211,[  2 119] ; [ 18 276],[  5.8313253 115.1686747] ; [ 14.1686747 279.8313253],0
p10,1,0.068754,3.312511,[82 37] ; [227  66],[89.25 29.75] ; [219.75  73.25],0
p7,1,0.072565,3.224036,[51 65] ; [154 132],[59.15422886 56.84577114] ; [145.84577114 140.15422886],0
n1,1,0.107697,2.5877,[15 36] ; [29 37],[19.17948718 31.82051282] ; [24.82051282 41.17948718],0
u1,1,0.107806,2.586088,[ 11 111] ; [ 44 252],[ 16.05263158 105.94736842] ; [ 38.94736842 257.05263158],0
r2,1,0.110441,2.547903,[116   6] ; [288   6],[118.48076923   3.51923077] ; [285.51923077   8.48076923],0
r1,1,0.113587,2.503585,[97 25] ; [253  42],[102.39808153  19.60191847] ; [247.60191847  47.39808153],0
p5,1,0.153336,2.03875,[  3 118] ; [ 17 277],[  5.8313253 115.1686747] ; [ 14.1686747 279.8313253],0
s3,1,0.161469,1.96041,[59 63] ; [161 127],[65.46341463 56.53658537] ; [154.53658537 133.46341463],0
p8,1,0.251956,1.312426,[42 79] ; [117 170],[47.15441176 73.84558824] ; [111.84558824 175.15441176],0
n3,1,0.324402,0.971118,[36 16] ; [51 15],[38.33898305 13.66101695] ; [48.66101695 17.33898305],0
s1,1,0.329818,0.949613,[  3 118] ; [ 13 274],[  4.74509804 116.25490196] ; [ 11.25490196 275.74509804],0
s5,1,0.332318,0.939843,[29 88] ; [ 84 200],[32.97007481 84.02992519] ; [ 80.02992519 203.97007481],0
b2,1,0.344622,0.893162,[16 41] ; [ 61 114],[18.91810345 38.08189655] ; [ 58.08189655 116.91810345],0
b3,1,0.344622,0.893162,[16 41] ; [ 61 114],[18.91810345 38.08189655] ; [ 58.08189655 116.91810345],0
b4,1,0.357561,0.846443,[67 55] ; [177 119],[71.215311 50.784689] ; [172.784689 123.215311],0
b1,1,0.360963,0.834541,[36 86] ; [101 195],[39.98564593 82.01435407] ; [ 97.01435407 198.98564593],0
p9,1,0.362247,0.830087,[91 27] ; [236  55],[94.34229829 23.65770171] ; [232.65770171  58.34229829],0
r3,1,0.386447,0.750091,[120   1] ; [290   6],[118.96882494   2.03117506] ; [291.03117506   4.96882494],0
a1,1,0.415865,0.661971,[  2 120] ; [  9 287],[  3.21052632 118.78947368] ; [  7.78947368 288.21052632],0
d4,1,0.469283,0.523664,[96 25] ; [243  52],[98.60336538 22.39663462] ; [240.39663462  54.60336538],0
u3,1,0.474157,0.512271,[31 20] ; [48 40],[28.98561151 22.01438849] ; [50.01438849 37.98561151],0
s2,1,0.514825,0.424249,[55 66] ; [143 149],[58.00968523 62.99031477] ; [139.99031477 152.00968523],0
v4,1,0.521002,0.411909,[118   3] ; [284  11],[116.92788462   4.07211538] ; [285.07211538   9.92788462],0
v2,1,0.576791,0.311451,[56 59] ; [145 135],[58.51898734 56.48101266] ; [142.48101266 137.51898734],0
d3,1,0.580723,0.305067,[82 39] ; [208  87],[84.35096154 36.64903846] ; [205.64903846  89.35096154],0
a7,1,0.59143,0.288117,[86 35] ; [218  78],[88.21103118 32.78896882] ; [215.78896882  80.21103118],0
b5,1,0.835309,0.043222,[77 45] ; [190 106],[77.92822967 44.07177033] ; [189.07177033 106.92822967],0
a6,1,0.909081,0.013041,[83 39] ; [199  96],[82.50359712 39.49640288] ; [199.49640288  95.50359712],0
u2,1,0.94539,0.004692,[29 23] ; [48 39],[28.8057554 23.1942446] ; [48.1942446 38.8057554],0
n2,1,0.965175,0.001906,[39 12] ; [53 16],[39.1 11.9] ; [52.9 16.1],0
u4,1,0.971199,0.001304,[  2 120] ; [  5 291],[  2.0430622 119.9569378] ; [  4.9569378 291.0430622],0
