Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.379716,[86 25] ; [18 36],[69.96363636 41.03636364] ; [34.03636364 19.96363636],1
a6,1,0.000155,14.315687,[78 34] ; [21 33],[66.79518072 45.20481928] ; [32.20481928 21.79518072],1
d1,1,0.000179,14.035397,[57 55] ; [11 43],[45.87951807 66.12048193] ; [22.12048193 31.87951807],1
d4,1,0.000657,11.606562,[93 19] ; [31 22],[84.16969697 27.83030303] ; [39.83030303 13.16969697],1
p2,1,0.001111,10.632548,[82 29] ; [26 28],[72.65454545 38.34545455] ; [35.34545455 18.65454545],0
d5,1,0.001346,10.278133,[84 28] ; [27 27],[74.89156627 37.10843373] ; [36.10843373 17.89156627],0
s6,1,0.002804,8.930687,[62 49] ; [16 36],[53.11656442 57.88343558] ; [24.88343558 27.11656442],0
p10,1,0.009937,6.646179,[78 31] ; [27 26],[70.64814815 38.35185185] ; [34.35185185 18.64814815],0
r3,1,0.010696,6.515176,[102   9] ; [42 12],[96.87272727 14.12727273] ; [47.12727273  6.87272727],0
n5,1,0.014212,6.011621,[33 79] ; [26 27],[40.04848485 71.95151515] ; [18.95151515 34.04848485],0
s7,1,0.023154,5.156943,[34 76] ; [ 7 43],[28.1875 81.8125] ; [12.8125 37.1875],0
p9,1,0.023735,5.113929,[82 27] ; [30 22],[75.82608696 33.17391304] ; [36.17391304 15.82608696],0
p8,1,0.028567,4.793545,[43 66] ; [12 42],[36.7791411 72.2208589] ; [18.2208589 35.7791411],0
r1,1,0.031553,4.622602,[81 31] ; [30 24],[74.89156627 37.10843373] ; [36.10843373 17.89156627],0
s4,1,0.0345,4.469745,[31 81] ; [ 7 47],[25.63855422 86.36144578] ; [12.36144578 41.63855422],0
v3,1,0.041297,4.163803,[30 77] ; [ 7 45],[24.89937107 82.10062893] ; [12.10062893 39.89937107],0
u1,1,0.063231,3.450551,[ 11 101] ; [ 1 53],[  8.09638554 103.90361446] ; [ 3.90361446 50.09638554],0
b1,1,0.096128,2.768639,[35 77] ; [24 30],[39.80722892 72.19277108] ; [19.19277108 34.80722892],0
a2,1,0.097887,2.739638,[16 96] ; [ 3 51],[12.81927711 99.18072289] ; [ 6.18072289 47.81927711],0
r4,1,0.104055,2.64226,[86 26] ; [35 19],[81.63855422 30.36144578] ; [39.36144578 14.63855422],0
v2,1,0.115493,2.477397,[52 55] ; [18 33],[47.40506329 59.59493671] ; [22.59493671 28.40506329],0
s2,1,0.118898,2.431781,[48 64] ; [16 37],[43.44242424 68.55757576] ; [20.55757576 32.44242424],0
a5,1,0.119061,2.429625,[58 54] ; [21 33],[53.30120482 58.69879518] ; [25.69879518 28.30120482],0
b5,1,0.123958,2.366583,[74 38] ; [29 25],[69.4939759 42.5060241] ; [33.5060241 20.4939759],0
s5,1,0.157609,1.997019,[29 82] ; [ 8 42],[25.50931677 85.49068323] ; [11.49068323 38.50931677],0
n2,1,0.174549,1.843436,[28 19] ; [21  7],[30.70666667 16.29333333] ; [18.29333333  9.70666667],0
r2,1,0.192208,1.700611,[97 14] ; [43 11],[94.18181818 16.81818182] ; [45.81818182  8.18181818],0
p6,1,0.203351,1.61814,[21 90] ; [ 6 48],[18.16363636 92.83636364] ; [ 8.83636364 45.16363636],0
s3,1,0.283003,1.152612,[53 58] ; [21 33],[49.78181818 61.21818182] ; [24.21818182 29.78181818],0
a8,1,0.28398,1.147945,[  4 101] ; [ 4 47],[ 5.38461538 99.61538462] ; [ 2.61538462 48.38461538],0
u2,1,0.318685,0.994334,[26 20] ; [12 15],[23.94520548 22.05479452] ; [14.05479452 12.94520548],0
a3,1,0.391727,0.733573,[65 47] ; [27 26],[62.44848485 49.55151515] ; [29.55151515 23.44848485],0
p5,1,0.449739,0.57131,[  2 108] ; [ 2 51],[  2.6993865 107.3006135] ; [ 1.3006135 51.6993865],0
p11,1,0.535753,0.383469,[67 45] ; [35 19],[68.81927711 43.18072289] ; [33.18072289 20.81927711],0
v4,1,0.54051,0.374595,[99 11] ; [46  7],[97.85276074 12.14723926] ; [47.14723926  5.85276074],0
s1,1,0.55942,0.340709,[  4 107] ; [ 3 51],[  4.70909091 106.29090909] ; [ 2.29090909 51.70909091],0
p12,1,0.58589,0.296809,[  1 111] ; [ 1 52],[  1.35757576 110.64242424] ; [ 0.64242424 52.35757576],0
b4,1,0.597765,0.27838,[65 47] ; [29 25],[63.42168675 48.57831325] ; [30.57831325 23.42168675],0
s8,1,0.632943,0.228091,[27 85] ; [11 42],[25.79393939 86.20606061] ; [12.20606061 40.79393939],0
n6,1,0.637,0.222688,[70 41] ; [32 22],[68.61818182 42.38181818] ; [33.38181818 20.61818182],0
v1,1,0.660912,0.192418,[38 73] ; [20 33],[39.25609756 71.74390244] ; [18.74390244 34.25609756],0
b2,1,0.744822,0.105933,[15 36] ; [ 7 20],[14.38461538 36.61538462] ; [ 7.61538462 19.38461538],0
b3,1,0.744822,0.105933,[15 36] ; [ 7 20],[14.38461538 36.61538462] ; [ 7.61538462 19.38461538],0
