Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.094208,[235  24] ; [13 22],[218.47619048  40.52380952] ; [29.52380952  5.47619048],1
s3,1,0.003362,8.599966,[162  95] ; [13 22],[154.0239726 102.9760274] ; [20.9760274 14.0239726],0
s4,1,0.006124,7.513431,[ 39 214] ; [12 23],[ 44.80208333 208.19791667] ; [ 6.19791667 28.80208333],0
p2,1,0.008161,6.997712,[238  22] ; [27  8],[233.55932203  26.44067797] ; [31.44067797  3.55932203],0
p9,1,0.009379,6.749269,[241  18] ; [28  7],[236.97619048  22.02380952] ; [32.02380952  2.97619048],0
v3,1,0.010029,6.629701,[116 137] ; [ 8 27],[108.93055556 144.06944444] ; [15.06944444 19.93055556],0
v1,1,0.011867,6.330619,[166  90] ; [15 20],[159.23024055  96.76975945] ; [21.76975945 13.23024055],0
s7,1,0.018024,5.593783,[163  83] ; [16 19],[156.70462633  89.29537367] ; [22.29537367 12.70462633],0
r1,1,0.027992,4.828532,[217  42] ; [24 11],[212.30952381  46.69047619] ; [28.69047619  6.30952381],0
d1,1,0.029039,4.765308,[175  85] ; [17 18],[169.22033898  90.77966102] ; [22.77966102 12.22033898],0
d2,1,0.034158,4.486801,[146 114] ; [13 22],[140.13559322 119.86440678] ; [18.86440678 16.13559322],0
s8,1,0.042707,4.106969,[154 105] ; [14 20],[148.50511945 110.49488055] ; [19.49488055 14.50511945],0
a5,1,0.046791,3.952889,[209  51] ; [23 12],[204.47457627  55.52542373] ; [27.52542373  7.47457627],0
p10,1,0.053489,3.728561,[228  29] ; [27  8],[224.43493151  32.56506849] ; [30.56506849  4.43493151],0
a3,1,0.05748,3.608648,[200  58] ; [22 13],[195.48122867  62.51877133] ; [26.51877133  8.48122867],0
a2,1,0.062906,3.459072,[ 76 184] ; [ 5 30],[ 71.38983051 188.61016949] ; [ 9.61016949 25.38983051],0
u1,1,0.068452,3.319766,[ 66 194] ; [ 4 31],[ 61.69491525 198.30508475] ; [ 8.30508475 26.69491525],0
s6,1,0.075333,3.162816,[195  56] ; [21 12],[190.90140845  60.09859155] ; [25.09859155  7.90140845],0
p4,1,0.108208,2.580206,[215  45] ; [25 10],[211.52542373  48.47457627] ; [28.47457627  6.52542373],0
a6,1,0.119533,2.423432,[175  84] ; [19 16],[170.9047619  88.0952381] ; [23.0952381 11.9047619],0
d5,1,0.138167,2.198259,[217  42] ; [25  9],[213.91808874  45.08191126] ; [28.08191126  5.91808874],0
n1,1,0.138643,2.192954,[20 21] ; [ 4 11],[17.57142857 23.42857143] ; [6.42857143 8.57142857],0
p5,1,0.150094,2.071294,[ 57 203] ; [ 4 31],[ 53.76271186 206.23728814] ; [ 7.23728814 27.76271186],0
a4,1,0.164664,1.930865,[136 123] ; [14 21],[132.14285714 126.85714286] ; [17.85714286 17.14285714],0
d4,1,0.186195,1.74747,[222  37] ; [27  8],[219.35714286  39.64285714] ; [29.64285714  5.35714286],0
n3,1,0.194344,1.684375,[31  9] ; [9 6],[29.09090909 10.90909091] ; [10.90909091  4.09090909],0
b5,1,0.203973,1.613699,[149 111] ; [24 11],[152.47457627 107.52542373] ; [20.52542373 14.47457627],0
p3,1,0.214665,1.539685,[176  84] ; [20 15],[172.74576271  87.25423729] ; [23.25423729 11.74576271],0
r4,1,0.243884,1.358002,[244  16] ; [31  4],[242.37288136  17.62711864] ; [32.62711864  2.37288136],0
r2,1,0.254897,1.296263,[249   6] ; [33  2],[247.96551724   7.03448276] ; [34.03448276  0.96551724],0
a8,1,0.265283,1.240975,[ 38 197] ; [ 3 31],[ 35.81784387 199.18215613] ; [ 5.18215613 28.81784387],0
b3,1,0.30268,1.062351,[82 92] ; [ 7 13],[79.82474227 94.17525773] ; [ 9.17525773 10.82474227],0
b2,1,0.30268,1.062351,[82 92] ; [ 7 13],[79.82474227 94.17525773] ; [ 9.17525773 10.82474227],0
n2,1,0.30793,1.039532,[27 14] ; [12  3],[28.55357143 12.44642857] ; [10.44642857  4.55357143],0
