Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000168,14.162308,[ 2 15] ; [23 11],[8.33333333 8.66666667] ; [16.66666667 17.33333333],1
p11,1,0.000394,12.559877,[ 4 14] ; [25  9],[10.03846154  7.96153846] ; [18.96153846 15.03846154],1
p9,1,0.002451,9.176853,[ 4 12] ; [24 10],[8.96 7.04] ; [19.04 14.96],0
p8,1,0.003276,8.647059,[ 1 16] ; [16 18],[ 5.66666667 11.33333333] ; [11.33333333 22.66666667],0
v4,1,0.009683,6.692335,[ 6 12] ; [24 10],[10.38461538  7.61538462] ; [19.61538462 14.38461538],0
n3,1,0.010566,6.536905,[3 6] ; [9 1],[5.68421053 3.31578947] ; [6.31578947 3.68421053],0
p2,1,0.026668,4.912181,[ 7 11] ; [24 10],[10.73076923  7.26923077] ; [20.26923077 13.73076923],0
s8,1,0.029112,4.761002,[ 1 17] ; [11 23],[ 4.15384615 13.84615385] ; [ 7.84615385 26.15384615],0
a7,1,0.033031,4.544178,[ 5 13] ; [20 14],[8.65384615 9.34615385] ; [16.34615385 17.65384615],0
n6,1,0.065248,3.398693,[ 8 10] ; [24 10],[11.07692308  6.92307692] ; [20.92307692 13.07692308],0
p1,1,0.077216,3.122549,[ 3 15] ; [ 1 33],[ 1.38461538 16.61538462] ; [ 2.61538462 31.38461538],0
s6,1,0.079881,3.06732,[ 4 14] ; [16 18],[ 6.92307692 11.07692308] ; [13.07692308 20.92307692],0
n2,1,0.109984,2.554444,[3 6] ; [7 3],[4.73684211 4.26315789] ; [5.26315789 4.73684211],0
n5,1,0.118783,2.433291,[14  4] ; [19 15],[11.42307692  6.57692308] ; [21.57692308 12.42307692],0
d5,1,0.171068,1.873561,[ 7 11] ; [20 14],[9.34615385 8.65384615] ; [17.65384615 16.34615385],0
p6,1,0.173412,1.853198,[ 1 16] ; [ 7 27],[ 2.66666667 14.33333333] ; [ 5.33333333 28.66666667],0
s2,1,0.196972,1.664681,[ 2 16] ; [ 9 25],[ 3.80769231 14.19230769] ; [ 7.19230769 26.80769231],0
v2,1,0.209846,1.572492,[ 2 15] ; [ 9 24],[ 3.74 13.26] ; [ 7.26 25.74],0
p3,1,0.225044,1.471915,[ 3 15] ; [11 23],[ 4.84615385 13.15384615] ; [ 9.15384615 24.84615385],0
a1,1,0.229328,1.445022,[ 2 16] ; [ 1 33],[ 1.03846154 16.96153846] ; [ 1.96153846 32.03846154],0
s1,1,0.229328,1.445022,[ 2 16] ; [ 1 33],[ 1.03846154 16.96153846] ; [ 1.96153846 32.03846154],0
p4,1,0.24923,1.327614,[ 5 13] ; [15 19],[ 6.92307692 11.07692308] ; [13.07692308 20.92307692],0
b1,1,0.249636,1.325337,[12  6] ; [17 17],[10.03846154  7.96153846] ; [18.96153846 15.03846154],0
d3,1,0.249636,1.325337,[ 6 12] ; [17 17],[ 7.96153846 10.03846154] ; [15.03846154 18.96153846],0
d4,1,0.303855,1.057197,[9 9] ; [22 12],[10.73076923  7.26923077] ; [20.26923077 13.73076923],0
a8,1,0.338869,0.914705,[ 2 14] ; [ 8 25],[ 3.26530612 12.73469388] ; [ 6.73469388 26.26530612],0
p7,1,0.340545,0.908378,[ 6 12] ; [16 18],[ 7.61538462 10.38461538] ; [14.38461538 19.61538462],0
a5,1,0.340545,0.908378,[ 6 12] ; [16 18],[ 7.61538462 10.38461538] ; [14.38461538 19.61538462],0
