Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,114.290275,[ 40 195] ; [199 119],[101.5641953 133.4358047] ; [137.4358047 180.5641953],1
v1,1,0.0,49.996447,[101 133] ; [232  86],[141.16304348  92.83695652] ; [191.83695652 126.16304348],1
p3,1,0.001095,10.65988,[111 125] ; [198 127],[129.98930481 106.01069519] ; [179.01069519 145.98930481],0
s4,1,0.001096,10.657796,[ 54 178] ; [ 41 282],[ 39.71171171 192.28828829] ; [ 55.28828829 267.71171171],0
r1,1,0.00157,9.994262,[177  58] ; [279  46],[191.35714286  43.64285714] ; [264.64285714  60.35714286],0
d4,1,0.003004,8.804741,[182  54] ; [281  43],[195.12142857  40.87857143] ; [267.87857143  56.12142857],0
a3,1,0.00342,8.568655,[159  77] ; [254  70],[174.05  61.95] ; [238.95  85.05],0
d1,1,0.004206,8.192466,[127 110] ; [213 112],[143.38078292  93.61921708] ; [196.61921708 128.38078292],0
a5,1,0.006152,7.505147,[165  72] ; [259  66],[178.80427046  58.19572954] ; [245.19572954  79.80427046],0
n3,1,0.011446,6.394737,[32 22] ; [44 10],[38. 16.] ; [38. 16.],0
p11,1,0.013207,6.141164,[187  50] ; [282  43],[197.78113879  39.21886121] ; [271.21886121  53.78113879],0
p10,1,0.014276,6.003714,[196  39] ; [291  31],[205.46678636  29.53321364] ; [281.53321364  40.46678636],0
s8,1,0.018648,5.53419,[ 99 137] ; [167 154],[112.7037702 123.2962298] ; [153.2962298 167.7037702],0
p7,1,0.018682,5.53104,[152  82] ; [236  82],[164.47826087  69.52173913] ; [223.52173913  94.47826087],0
a7,1,0.018955,5.505617,[156  81] ; [242  81],[168.43928571  68.56071429] ; [229.56071429  93.43928571],0
s7,1,0.021473,5.288024,[114 114] ; [183 122],[127.04690432 100.95309568] ; [169.95309568 135.04690432],0
d2,1,0.025291,5.003855,[105 132] ; [174 149],[118.07678571 118.92321429] ; [160.92321429 162.07678571],0
u1,1,0.025325,5.001516,[ 36 201] ; [ 74 251],[ 46.38790036 190.61209964] ; [ 63.61209964 261.38790036],0
p9,1,0.025439,4.993732,[203  31] ; [296  24],[210.76895307  23.23104693] ; [288.23104693  31.76895307],0
d5,1,0.03175,4.611922,[188  48] ; [281  44],[197.29768271  38.70231729] ; [271.70231729  53.29768271],0
b1,1,0.033987,4.495373,[101 136] ; [110 215],[ 88.98042705 148.01957295] ; [122.01957295 202.98042705],0
r3,1,0.039444,4.241629,[220  15] ; [313   9],[224.87432675  10.12567325] ; [308.12567325  13.87432675],0
s1,1,0.044997,4.018768,[  9 223] ; [  4 315],[  5.47368421 226.52631579] ; [  7.52631579 311.47368421],0
a2,1,0.052061,3.773799,[ 50 187] ; [ 92 233],[ 59.88256228 177.11743772] ; [ 82.11743772 242.88256228],0
r4,1,0.055044,3.68074,[210  27] ; [303  22],[216.33629893  20.66370107] ; [296.66370107  28.33629893],0
d3,1,0.058342,3.583905,[153  83] ; [235  90],[163.2228164  72.7771836] ; [224.7771836 100.2228164],0
p4,1,0.087691,2.916265,[156  81] ; [235  89],[165.18181818  71.81818182] ; [225.81818182  98.18181818],0
b4,1,0.122745,2.381934,[126 111] ; [194 131],[134.94661922 102.05338078] ; [185.05338078 139.94661922],0
n4,1,0.142467,2.151104,[205  31] ; [295  30],[210.33868093  25.66131907] ; [289.66131907  35.33868093],0
p12,1,0.163458,1.941945,[ 16 219] ; [ 33 291],[ 20.59928444 214.40071556] ; [ 28.40071556 295.59928444],0
a6,1,0.2027,1.622815,[154  83] ; [227  97],[160.95721925  76.04278075] ; [220.04278075 103.95721925],0
p8,1,0.214116,1.543375,[136  99] ; [200 117],[143.04347826  91.95652174] ; [192.95652174 124.04347826],0
u4,1,0.223393,1.482442,[  3 234] ; [  9 316],[  5.06049822 231.93950178] ; [  6.93950178 318.06049822],0
a1,1,0.244504,1.354438,[  7 230] ; [ 16 309],[  9.69928826 227.30071174] ; [ 13.30071174 311.69928826],0
s5,1,0.28661,1.135478,[ 80 151] ; [122 190],[ 85.93370166 145.06629834] ; [116.06629834 195.93370166],0
a4,1,0.291155,1.114272,[103 133] ; [156 168],[109.15 126.85] ; [149.85 174.15],0
s2,1,0.37818,0.776609,[123 112] ; [179 140],[128.10469314 106.89530686] ; [173.89530686 145.10469314],0
n2,1,0.410455,0.677481,[41 14] ; [43 10],[42.77777778 12.22222222] ; [41.22222222 11.77777778],0
p6,1,0.431872,0.617785,[ 98 139] ; [143 177],[102.54398564 134.45601436] ; [138.45601436 181.54398564],0
a8,1,0.481304,0.495907,[ 32 185] ; [ 49 238],[ 34.875 182.125] ; [ 46.125 240.875],0
p5,1,0.503482,0.44759,[ 31 206] ; [ 49 276],[ 33.7366548 203.2633452] ; [ 46.2633452 278.7366548],0
s3,1,0.53539,0.384151,[142  94] ; [183 135],[138.44765343  97.55234657] ; [186.55234657 131.44765343],0
u3,1,0.536466,0.382129,[40 38] ; [40 31],[41.87919463 36.12080537] ; [38.12080537 32.87919463],0
b2,1,0.566198,0.329086,[52 87] ; [ 83 122],[54.5494186 84.4505814] ; [ 80.4505814 124.5494186],0
b3,1,0.566198,0.329086,[52 87] ; [ 83 122],[54.5494186 84.4505814] ; [ 80.4505814 124.5494186],0
n6,1,0.588143,0.293253,[214  22] ; [298  26],[215.77142857  20.22857143] ; [296.22857143  27.77142857],0
r2,1,0.624388,0.239748,[222  14] ; [305  16],[223.28904847  12.71095153] ; [303.71095153  17.28904847],0
s6,1,0.628071,0.234686,[162  68] ; [230  88],[164.52554745  65.47445255] ; [227.47445255  90.52554745],0
p1,1,0.645687,0.211381,[ 23 213] ; [ 28 297],[ 21.45454545 214.54545455] ; [ 29.54545455 295.45454545],0
b5,1,0.654895,0.199784,[143  94] ; [190 135],[140.42882562  96.57117438] ; [192.57117438 132.42882562],0
n1,1,0.817599,0.053192,[23 31] ; [21 31],[22.41509434 31.58490566] ; [21.58490566 30.41509434],0
