Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,59.348823,[ 3 43] ; [114  48],[25.875 20.125] ; [91.125 70.875],1
a7,1,0.382273,0.763378,[32 14] ; [123  39],[34.27884615 11.72115385] ; [120.72115385  41.27884615],0
p9,1,0.38483,0.755216,[38  8] ; [141  20],[39.77777778  6.22222222] ; [139.22222222  21.77777778],0
p3,1,0.390663,0.736876,[24 22] ; [96 66],[26.53846154 19.46153846] ; [93.46153846 68.53846154],0
v3,1,0.442253,0.590429,[14 31] ; [59 99],[16.18226601 28.81773399] ; [ 56.81773399 101.18226601],0
p10,1,0.453693,0.56141,[38  8] ; [140  21],[39.55555556  6.44444444] ; [138.44444444  22.55555556],0
s5,1,0.474643,0.511147,[ 9 36] ; [ 40 119],[10.80882353 34.19117647] ; [ 38.19117647 120.80882353],0
p5,1,0.495405,0.464766,[ 5 41] ; [ 24 138],[ 6.41346154 39.58653846] ; [ 22.58653846 139.41346154],0
v2,1,0.507921,0.438348,[23 21] ; [92 67],[24.92610837 19.07389163] ; [90.07389163 68.92610837],0
a2,1,0.543876,0.368403,[ 7 39] ; [ 31 131],[ 8.40384615 37.59615385] ; [ 29.59615385 132.40384615],0
s6,1,0.560051,0.339616,[19 26] ; [74 83],[20.71782178 24.28217822] ; [72.28217822 84.71782178],0
s8,1,0.571482,0.320209,[11 35] ; [ 45 115],[12.50485437 33.49514563] ; [ 43.49514563 116.50485437],0
p7,1,0.631553,0.22996,[35 11] ; [127  33],[36.17475728  9.82524272] ; [125.82524272  34.17475728],0
b5,1,0.698093,0.150463,[29 17] ; [97 65],[27.86538462 18.13461538] ; [98.13461538 63.86538462],0
n3,1,0.711755,0.13653,[8 3] ; [20 10],[7.51219512 3.48780488] ; [20.48780488  9.51219512],0
p11,1,0.748229,0.103025,[38  8] ; [137  25],[38.70192308  7.29807692] ; [136.29807692  25.70192308],0
u3,1,0.807006,0.059678,[13 13] ; [27 24],[13.50649351 12.49350649] ; [26.49350649 24.50649351],0
s7,1,0.841899,0.039786,[13 30] ; [ 43 107],[12.47668394 30.52331606] ; [ 43.52331606 106.47668394],0
u2,1,0.872111,0.025914,[14 12] ; [29 23],[14.33333333 11.66666667] ; [28.66666667 23.33333333],0
n2,1,0.911632,0.012317,[8 3] ; [22  9],[7.85714286 3.14285714] ; [22.14285714  8.85714286],0
a6,1,0.926602,0.008486,[31 15] ; [108  54],[30.74038462 15.25961538] ; [108.25961538  53.74038462],0
