Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3.3e-05,17.261509,[21 14] ; [112 307],[10.25330396 24.74669604] ; [122.74669604 296.25330396],1
p1,1,8e-05,15.551319,[ 8 29] ; [ 22 410],[ 2.36673774 34.63326226] ; [ 27.63326226 404.36673774],1
p4,1,0.000569,11.875262,[28  9] ; [199 232],[17.9465812 19.0534188] ; [209.0534188 221.9465812],1
p3,1,0.007837,7.070314,[23 14] ; [172 261],[15.35106383 21.64893617] ; [179.64893617 253.35106383],0
v1,1,0.008642,6.895297,[25 10] ; [202 216],[17.53863135 17.46136865] ; [209.46136865 208.53863135],0
d1,1,0.016073,5.794826,[27 10] ; [227 206],[19.99574468 17.00425532] ; [234.00425532 198.99574468],0
r2,1,0.037301,4.336631,[31  6] ; [398  29],[34.20905172  2.79094828] ; [394.79094828  32.20905172],0
d2,1,0.039685,4.231315,[22 15] ; [181 250],[16.0491453 20.9508547] ; [186.9508547 244.0491453],0
p12,1,0.045743,3.991043,[ 5 31] ; [ 24 409],[ 2.22601279 33.77398721] ; [ 26.77398721 406.22601279],0
s7,1,0.046173,3.97526,[21 15] ; [171 244],[15.32594235 20.67405765] ; [176.67405765 238.32594235],0
b2,1,0.052096,3.772692,[13 13] ; [ 77 170],[ 8.57142857 17.42857143] ; [ 81.42857143 165.57142857],0
b3,1,0.052096,3.772692,[13 13] ; [ 77 170],[ 8.57142857 17.42857143] ; [ 81.42857143 165.57142857],0
d4,1,0.062434,3.47151,[34  3] ; [342  90],[29.66311301  7.33688699] ; [346.33688699  85.66311301],0
p8,1,0.06434,3.421829,[22 15] ; [187 241],[16.63010753 20.36989247] ; [192.36989247 235.63010753],0
n3,1,0.078891,3.08761,[4 4] ; [80 23],[6.05405405 1.94594595] ; [77.94594595 25.05405405],0
b1,1,0.086074,2.946301,[17 20] ; [139 294],[12.28085106 24.71914894] ; [143.71914894 289.28085106],0
b5,1,0.088803,2.895939,[18 19] ; [272 161],[22.82978723 14.17021277] ; [267.17021277 165.82978723],0
a2,1,0.099442,2.714465,[ 4 33] ; [ 97 336],[ 7.95106383 29.04893617] ; [ 93.04893617 339.95106383],0
s8,1,0.111605,2.53135,[19 18] ; [164 267],[14.46794872 22.53205128] ; [168.53205128 262.46794872],0
r3,1,0.12318,2.376419,[33  4] ; [410  21],[35.02350427  1.97649573] ; [407.97649573  23.02350427],0
v3,1,0.128035,2.316168,[17 18] ; [148 267],[12.83333333 22.16666667] ; [152.16666667 262.83333333],0
a6,1,0.197708,1.659221,[22 15] ; [301 131],[25.48187633 11.51812367] ; [297.51812367 134.48187633],0
n4,1,0.200235,1.640658,[30  7] ; [307 124],[26.64316239 10.35683761] ; [310.35683761 120.64316239],0
s4,1,0.220491,1.501174,[ 3 33] ; [ 69 362],[ 5.5503212 30.4496788] ; [ 66.4496788 364.5503212],0
n2,1,0.257409,1.282636,[5 3] ; [82 21],[6.27027027 1.72972973] ; [80.72972973 22.27027027],0
s3,1,0.273385,1.199682,[17 20] ; [235 190],[20.18181818 16.81818182] ; [231.81818182 193.18181818],0
p10,1,0.280449,1.164912,[35  2] ; [384  48],[33.0554371  3.9445629] ; [385.9445629  46.0554371],0
a7,1,0.289555,1.12169,[24 13] ; [316 117],[26.76595745 10.23404255] ; [313.23404255 119.76595745],0
u2,1,0.299041,1.078466,[7 3] ; [70 62],[5.42253521 4.57746479] ; [71.57746479 60.42253521],0
p2,1,0.321846,0.981429,[33  4] ; [358  74],[30.84648188  6.15351812] ; [360.15351812  71.84648188],0
a8,1,0.33563,0.927054,[ 3 31] ; [ 59 338],[ 4.89095128 29.10904872] ; [ 57.10904872 339.89095128],0
d5,1,0.395365,0.722376,[31  6] ; [336  96],[28.95309168  8.04690832] ; [338.04690832  93.95309168],0
n1,1,0.439445,0.597731,[4 4] ; [37 65],[2.98181818 5.01818182] ; [38.01818182 63.98181818],0
b4,1,0.444088,0.585696,[23 14] ; [241 192],[20.78297872 16.21702128] ; [243.21702128 189.78297872],0
d3,1,0.449386,0.572199,[27 10] ; [289 143],[24.92963753 12.07036247] ; [291.07036247 140.92963753],0
