Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,86.598224,[ 79 198] ; [115  38],[124.97209302 152.02790698] ; [69.02790698 83.97209302],1
p8,1,0.0,34.138306,[ 83 194] ; [90 63],[111.44418605 165.55581395] ; [61.55581395 91.44418605],1
p7,1,0.0,30.072945,[117 157] ; [107  45],[144.07511737 129.92488263] ; [79.92488263 72.07511737],1
p6,1,0.0,28.794229,[ 48 231] ; [62 90],[ 71.20649652 207.79350348] ; [ 38.79350348 113.20649652],1
a5,1,0.000634,11.672971,[161 120] ; [113  40],[177.40552995 103.59447005] ; [96.59447005 56.40552995],1
s3,1,0.000772,11.306309,[122 154] ; [93 59],[138.64485981 137.35514019] ; [76.35514019 75.64485981],1
s8,1,0.001961,9.58558,[ 75 206] ; [63 90],[ 89.35023041 191.64976959] ; [ 48.64976959 104.35023041],0
s6,1,0.002085,9.473106,[136 143] ; [97 54],[151.17906977 127.82093023] ; [81.82093023 69.17906977],0
p1,1,0.002132,9.432217,[  8 271] ; [ 15 138],[ 14.85416667 264.14583333] ; [  8.14583333 144.85416667],0
s7,1,0.002353,9.25121,[ 89 181] ; [69 74],[103.29297821 166.70702179] ; [54.70702179 88.29297821],0
n4,1,0.002369,9.239384,[176 104] ; [118  35],[190.11547344  89.88452656] ; [103.88452656  49.11547344],0
s2,1,0.00305,8.777535,[103 176] ; [79 74],[117.54166667 161.45833333] ; [64.45833333 88.54166667],0
p2,1,0.003535,8.508669,[191  90] ; [124  29],[203.9516129  77.0483871] ; [111.0483871  41.9516129],0
p10,1,0.003598,8.47651,[178 100] ; [118  34],[191.36744186  86.63255814] ; [104.63255814  47.36744186],0
p9,1,0.004138,8.222234,[184  89] ; [123  30],[196.73943662  76.26056338] ; [110.26056338  42.73943662],0
r4,1,0.004334,8.138249,[214  67] ; [134  19],[225.31797235  55.68202765] ; [122.68202765  30.31797235],0
u1,1,0.008072,7.017376,[ 28 253] ; [ 29 124],[ 36.90552995 244.09447005] ; [ 20.09447005 132.90552995],0
s5,1,0.009027,6.817516,[ 55 219] ; [ 46 100],[ 65.89047619 208.10952381] ; [ 35.10952381 110.89047619],0
a2,1,0.025567,4.985084,[ 45 236] ; [ 38 115],[ 53.73963134 227.26036866] ; [ 29.26036866 123.73963134],0
r3,1,0.026408,4.929116,[241  38] ; [142  10],[247.92807425  31.07192575] ; [135.07192575  16.92807425],0
n3,1,0.029029,4.765878,[62 38] ; [28  6],[67.1641791 32.8358209] ; [22.8358209 11.1641791],0
v4,1,0.031787,4.609947,[242  37] ; [143  10],[248.64583333  30.35416667] ; [136.35416667  16.64583333],0
p11,1,0.044453,4.039262,[183  98] ; [114  39],[192.29723502  88.70276498] ; [104.70276498  48.29723502],0
r1,1,0.048717,3.88509,[189  92] ; [116  36],[197.9330254  83.0669746] ; [107.0669746  44.9330254],0
a4,1,0.04887,3.879798,[101 179] ; [70 83],[110.57736721 169.42263279] ; [60.42263279 92.57736721],0
d2,1,0.075063,3.168679,[116 162] ; [77 75],[124.77674419 153.22325581] ; [68.22325581 83.77674419],0
a3,1,0.076315,3.141679,[170 110] ; [106  47],[178.47575058 101.52424942] ; [97.52424942 55.47575058],0
n6,1,0.080796,3.048807,[206  74] ; [124  29],[213.39491917  66.60508083] ; [116.60508083  36.39491917],0
r2,1,0.085511,2.956909,[241  35] ; [140  11],[246.26697892  29.73302108] ; [134.73302108  16.26697892],0
b5,1,0.155212,2.020265,[165 116] ; [79 74],[157.98156682 123.01843318] ; [86.01843318 66.98156682],0
b1,1,0.201795,1.629339,[109 172] ; [69 84],[115.24884793 165.75115207] ; [62.75115207 90.24884793],0
v3,1,0.221625,1.49382,[ 64 209] ; [ 43 106],[ 69.22037915 203.77962085] ; [ 37.77962085 111.22037915],0
d1,1,0.225214,1.470835,[139 142] ; [85 68],[145.03225806 135.96774194] ; [78.96774194 74.03225806],0
v2,1,0.283437,1.150535,[101 165] ; [65 85],[106.14423077 159.85576923] ; [59.85576923 90.14423077],0
s1,1,0.286489,1.136049,[ 13 263] ; [  4 149],[ 10.93706294 265.06293706] ; [  6.06293706 146.93706294],0
s4,1,0.294607,1.098449,[ 52 225] ; [ 35 117],[ 56.17482517 220.82517483] ; [ 30.82517483 121.17482517],0
n5,1,0.301372,1.068111,[172 105] ; [102  50],[176.91841492 100.08158508] ; [97.08158508 54.91841492],0
n1,1,0.326391,0.963162,[36 65] ; [ 9 25],[33.66666667 67.33333333] ; [11.33333333 22.66666667],0
u2,1,0.33767,0.919256,[53 55] ; [27 20],[55.74193548 52.25806452] ; [24.25806452 22.74193548],0
d5,1,0.403846,0.696845,[205  74] ; [118  35],[208.60416667  70.39583333] ; [114.39583333  38.60416667],0
