Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,44.265757,[15 26] ; [107  14],[30.87654321 10.12345679] ; [91.12345679 29.87654321],1
a7,1,0.00437,8.123498,[21 22] ; [88 33],[28.57926829 14.42073171] ; [80.42073171 40.57926829],0
s7,1,0.011583,6.373654,[12 29] ; [59 54],[18.9025974 22.0974026] ; [52.0974026 60.9025974],0
d5,1,0.022674,5.193321,[27 16] ; [97 24],[32.51219512 10.48780488] ; [91.48780488 29.51219512],0
n5,1,0.030595,4.675527,[20 23] ; [79 42],[25.95731707 17.04268293] ; [73.04268293 47.95731707],0
a3,1,0.031472,4.627041,[22 21] ; [84 37],[27.79268293 15.20731707] ; [78.20731707 42.79268293],0
r2,1,0.03595,4.399478,[36  7] ; [113   7],[39.30674847  3.69325153] ; [109.69325153  10.30674847],0
s6,1,0.036691,4.364685,[21 21] ; [81 38],[26.60869565 15.39130435] ; [75.39130435 43.60869565],0
s2,1,0.043894,4.060631,[17 26] ; [70 52],[22.67272727 20.32727273] ; [64.32727273 57.67272727],0
s4,1,0.046999,3.945438,[ 4 38] ; [29 93],[ 8.45121951 33.54878049] ; [24.54878049 97.45121951],0
s5,1,0.054734,3.690166,[10 30] ; [48 66],[15.06493506 24.93506494] ; [42.93506494 71.06493506],0
n6,1,0.078635,3.092889,[27 16] ; [92 28],[31.39263804 11.60736196] ; [87.60736196 32.39263804],0
d3,1,0.091401,2.849533,[24 19] ; [84 36],[28.49079755 14.50920245] ; [79.50920245 40.49079755],0
d1,1,0.135642,2.226713,[19 24] ; [70 52],[23.19393939 19.80606061] ; [65.80606061 56.19393939],0
s8,1,0.155511,2.017347,[14 28] ; [56 66],[17.92682927 24.07317073] ; [52.07317073 69.92682927],0
s3,1,0.167487,1.905291,[18 25] ; [66 56],[21.89090909 21.10909091] ; [62.10909091 59.89090909],0
n1,1,0.171997,1.865455,[8 7] ; [14 28],[5.78947368 9.21052632] ; [16.21052632 25.78947368],0
d2,1,0.197857,1.658125,[18 25] ; [65 57],[21.63030303 21.36969697] ; [61.36969697 60.63030303],0
p2,1,0.202762,1.622367,[28 15] ; [91 30],[31.20121951 11.79878049] ; [87.79878049 33.20121951],0
d4,1,0.211714,1.559666,[31 12] ; [99 23],[33.87878788  9.12121212] ; [96.12121212 25.87878788],0
u1,1,0.213477,1.547689,[ 4 39] ; [ 21 101],[ 6.51515152 36.48484848] ; [ 18.48484848 103.51515152],0
a5,1,0.331529,0.942917,[25 18] ; [81 41],[27.62424242 15.37575758] ; [78.37575758 43.62424242],0
p8,1,0.338501,0.916099,[19 23] ; [45 77],[16.3902439 25.6097561] ; [47.6097561 74.3902439],0
r4,1,0.348217,0.879944,[32 11] ; [99 23],[34.13939394  8.86060606] ; [96.86060606 25.13939394],0
a2,1,0.357459,0.846799,[ 7 36] ; [28 94],[ 9.12121212 33.87878788] ; [25.87878788 96.12121212],0
a8,1,0.360503,0.83614,[ 6 36] ; [10 99],[ 4.45033113 37.54966887] ; [11.54966887 97.45033113],0
b5,1,0.379351,0.772805,[30 13] ; [76 46],[27.62424242 15.37575758] ; [78.37575758 43.62424242],0
u3,1,0.409481,0.680307,[14  7] ; [20 16],[12.52631579  8.47368421] ; [21.47368421 14.52631579],0
a6,1,0.411612,0.674141,[23 20] ; [74 48],[25.27878788 17.72121212] ; [71.72121212 50.27878788],0
r1,1,0.443336,0.587632,[31 12] ; [95 27],[32.83636364 10.16363636] ; [93.16363636 28.83636364],0
p1,1,0.453924,0.560835,[ 2 40] ; [ 10 111],[ 3.09202454 38.90797546] ; [  8.90797546 112.09202454],0
v3,1,0.468331,0.525912,[13 30] ; [44 77],[14.94512195 28.05487805] ; [42.05487805 78.94512195],0
a4,1,0.528246,0.397765,[17 26] ; [55 67],[18.76363636 24.23636364] ; [53.23636364 68.76363636],0
p12,1,0.593346,0.28515,[ 1 42] ; [  5 117],[ 1.56363636 41.43636364] ; [  4.43636364 117.56363636],0
p4,1,0.605916,0.266165,[19 24] ; [59 62],[20.45121951 22.54878049] ; [57.54878049 63.45121951],0
a1,1,0.60923,0.261298,[ 3 40] ; [  6 116],[ 2.34545455 40.65454545] ; [  6.65454545 115.34545455],0
b4,1,0.655719,0.198766,[26 17] ; [69 53],[24.75757576 18.24242424] ; [70.24242424 51.75757576],0
r3,1,0.688987,0.160184,[38  5] ; [104  17],[37.23170732  5.76829268] ; [104.76829268  16.23170732],0
p6,1,0.750125,0.101426,[17 25] ; [46 76],[16.13414634 25.86585366] ; [46.86585366 75.13414634],0
u2,1,0.769866,0.085586,[10 10] ; [17 20],[ 9.47368421 10.52631579] ; [17.52631579 19.47368421],0
s1,1,0.77913,0.078654,[ 2 41] ; [  7 114],[ 2.3597561 40.6402439] ; [  6.6402439 114.3597561],0
v4,1,0.822976,0.05005,[39  4] ; [112  10],[39.35151515  3.64848485] ; [111.64848485  10.35151515],0
n2,1,0.82535,0.048695,[11  4] ; [32 10],[11.31578947  3.68421053] ; [31.68421053 10.31578947],0
v1,1,0.834677,0.043559,[20 23] ; [59 63],[20.58787879 22.41212121] ; [58.41212121 63.58787879],0
p7,1,0.850406,0.03557,[24 18] ; [66 53],[23.47826087 18.52173913] ; [66.52173913 52.47826087],0
n3,1,0.887927,0.019861,[11  4] ; [30 12],[10.78947368  4.21052632] ; [30.21052632 11.78947368],0
n4,1,0.900203,0.015726,[29 14] ; [81 41],[28.66666667 14.33333333] ; [81.33333333 40.66666667],0
p5,1,0.920528,0.009954,[ 3 40] ; [  9 112],[ 3.14634146 39.85365854] ; [  8.85365854 112.14634146],0
p3,1,0.936323,0.006383,[17 26] ; [47 74],[16.7804878 26.2195122] ; [47.2195122 73.7804878],0
v2,1,0.967253,0.001685,[21 20] ; [60 58],[20.88679245 20.11320755] ; [60.11320755 57.88679245],0
b3,1,0.994561,4.6e-05,[ 7 16] ; [17 39],[ 6.98734177 16.01265823] ; [17.01265823 38.98734177],0
b2,1,0.994561,4.6e-05,[ 7 16] ; [17 39],[ 6.98734177 16.01265823] ; [17.01265823 38.98734177],0
