Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.373016,[25 13] ; [16 63],[13.31623932 24.68376068] ; [27.68376068 51.31623932],1
p4,1,3e-05,17.416746,[31  7] ; [32 47],[20.46153846 17.53846154] ; [42.53846154 36.46153846],1
s5,1,7.1e-05,15.796132,[18 14] ; [14 63],[ 9.39449541 22.60550459] ; [22.60550459 54.39449541],1
p3,1,0.000179,14.040903,[28 10] ; [29 50],[18.51282051 19.48717949] ; [38.48717949 40.51282051],1
s6,1,0.000871,11.083795,[29  7] ; [37 41],[20.84210526 15.15789474] ; [45.15789474 32.84210526],1
p7,1,0.001835,9.707712,[26 11] ; [31 48],[18.18103448 18.81896552] ; [38.81896552 40.18103448],0
s2,1,0.00202,9.531247,[26 12] ; [30 49],[18.18803419 19.81196581] ; [37.81196581 41.18803419],0
s7,1,0.003351,8.60563,[23 14] ; [24 49],[15.80909091 21.19090909] ; [31.19090909 41.80909091],0
p2,1,0.003616,8.467029,[32  6] ; [45 34],[25.00854701 12.99145299] ; [51.99145299 27.00854701],0
v2,1,0.003942,8.310282,[22 15] ; [24 53],[14.92982456 22.07017544] ; [31.07017544 45.92982456],0
s3,1,0.007101,7.247262,[25 13] ; [31 48],[18.18803419 19.81196581] ; [37.81196581 41.18803419],0
p8,1,0.007791,7.080931,[22 16] ; [25 53],[15.39655172 22.60344828] ; [31.60344828 46.39655172],0
d1,1,0.019302,5.473901,[27 11] ; [38 41],[21.11111111 16.88888889] ; [43.88888889 35.11111111],0
p10,1,0.027776,4.841887,[32  5] ; [53 26],[27.11206897  9.88793103] ; [57.88793103 21.11206897],0
p11,1,0.028336,4.807532,[32  6] ; [51 28],[26.95726496 11.04273504] ; [56.04273504 22.95726496],0
p9,1,0.029139,4.759387,[35  3] ; [57 19],[30.66666667  7.33333333] ; [61.33333333 14.66666667],0
v3,1,0.042238,4.125659,[14 22] ; [16 61],[ 9.55752212 26.44247788] ; [20.44247788 56.55752212],0
r2,1,0.048515,3.892048,[33  3] ; [57 18],[29.18918919  6.81081081] ; [60.81081081 14.18918919],0
p12,1,0.066963,3.355938,[ 3 35] ; [ 1 77],[ 1.31034483 36.68965517] ; [ 2.68965517 75.31034483],0
d5,1,0.08963,2.881,[35  3] ; [63 16],[31.82905983  6.17094017] ; [66.17094017 12.82905983],0
p5,1,0.110871,2.541764,[ 6 32] ; [ 5 72],[ 3.63478261 34.36521739] ; [ 7.36521739 69.63478261],0
n4,1,0.114256,2.494337,[30  8] ; [51 28],[26.30769231 11.69230769] ; [54.69230769 24.30769231],0
d3,1,0.117257,2.453585,[26 12] ; [42 37],[22.08547009 15.91452991] ; [45.91452991 33.08547009],0
r4,1,0.117257,2.453585,[26 12] ; [42 37],[22.08547009 15.91452991] ; [45.91452991 33.08547009],0
n6,1,0.124877,2.355059,[33  5] ; [58 20],[29.81034483  8.18965517] ; [61.18965517 16.81034483],0
v1,1,0.133961,2.245987,[19 18] ; [27 47],[15.33333333 21.66666667] ; [30.66666667 43.33333333],0
p1,1,0.171261,1.871866,[ 6 32] ; [ 6 73],[ 3.8974359 34.1025641] ; [ 8.1025641 70.8974359],0
d4,1,0.171803,1.867138,[33  5] ; [60 19],[30.20512821  7.79487179] ; [62.79487179 16.20512821],0
r3,1,0.208548,1.58148,[33  5] ; [60 18],[30.46551724  7.53448276] ; [62.53448276 15.46551724],0
v4,1,0.27841,1.174834,[33  5] ; [62 17],[30.85470085  7.14529915] ; [64.14529915 14.85470085],0
u3,1,0.33281,0.937934,[5 3] ; [ 8 11],[3.85185185 4.14814815] ; [9.14814815 9.85185185],0
b5,1,0.333218,0.936351,[21 17] ; [51 28],[23.38461538 14.61538462] ; [48.61538462 30.38461538],0
u2,1,0.350045,0.873294,[5 4] ; [ 7 12],[3.85714286 5.14285714] ; [ 8.14285714 10.85714286],0
s4,1,0.430194,0.622299,[ 8 30] ; [12 67],[ 6.4957265 31.5042735] ; [13.5042735 65.4957265],0
n5,1,0.475351,0.509509,[29  8] ; [57 22],[27.43103448  9.56896552] ; [58.56896552 20.43103448],0
b3,1,0.561893,0.336437,[11 14] ; [17 29],[ 9.85915493 15.14084507] ; [18.14084507 27.85915493],0
b2,1,0.561893,0.336437,[11 14] ; [17 29],[ 9.85915493 15.14084507] ; [18.14084507 27.85915493],0
a2,1,0.562822,0.334841,[ 6 32] ; [16 63],[ 7.14529915 30.85470085] ; [14.85470085 64.14529915],0
u4,1,0.59354,0.284849,[ 1 37] ; [ 1 78],[ 0.64957265 37.35042735] ; [ 1.35042735 77.64957265],0
u1,1,0.595348,0.28207,[ 4 34] ; [ 6 73],[ 3.24786325 34.75213675] ; [ 6.75213675 72.24786325],0
a8,1,0.604229,0.268665,[ 3 33] ; [ 9 69],[ 3.78947368 32.21052632] ; [ 8.21052632 69.78947368],0
a1,1,0.625135,0.238716,[ 5 33] ; [ 8 71],[ 4.22222222 33.77777778] ; [ 8.77777778 70.22222222],0
b4,1,0.630278,0.231684,[22 16] ; [42 37],[20.78632479 17.21367521] ; [43.21367521 35.78632479],0
d2,1,0.644064,0.213467,[18 20] ; [40 37],[19.16521739 18.83478261] ; [38.83478261 38.16521739],0
