Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.713755,[61 19] ; [13 36],[45.89147287 34.10852713] ; [28.10852713 20.89147287],1
a5,1,0.016424,5.756937,[50 30] ; [20 29],[43.41085271 36.58914729] ; [26.58914729 22.41085271],0
v3,1,0.020091,5.403959,[26 52] ; [ 7 41],[20.42857143 57.57142857] ; [12.57142857 35.42857143],0
u3,1,0.034926,4.448769,[11 19] ; [14  7],[14.70588235 15.29411765] ; [10.29411765 10.70588235],0
n6,1,0.044042,4.054966,[55 25] ; [25 24],[49.6124031 30.3875969] ; [30.3875969 18.6124031],0
d3,1,0.050716,3.817636,[50 30] ; [22 27],[44.65116279 35.34883721] ; [27.34883721 21.65116279],0
s6,1,0.055975,3.652797,[37 43] ; [14 34],[31.875 48.125] ; [19.125 28.875],0
p2,1,0.065787,3.385125,[46 34] ; [20 29],[40.93023256 39.06976744] ; [25.06976744 23.93023256],0
s1,1,0.066278,3.372869,[ 2 76] ; [ 5 44],[ 4.2992126 73.7007874] ; [ 2.7007874 46.2992126],0
b2,1,0.066839,3.358998,[19 35] ; [ 4 22],[15.525 38.475] ; [ 7.475 18.525],0
b3,1,0.066839,3.358998,[19 35] ; [ 4 22],[15.525 38.475] ; [ 7.475 18.525],0
s3,1,0.07509,3.168095,[35 44] ; [14 35],[30.2421875 48.7578125] ; [18.7578125 30.2421875],0
v1,1,0.077638,3.113657,[28 52] ; [10 39],[23.56589147 56.43410853] ; [14.43410853 34.56589147],0
r4,1,0.117976,2.44399,[55 25] ; [27 22],[50.85271318 29.14728682] ; [31.14728682 17.85271318],0
p1,1,0.121287,2.40062,[ 7 72] ; [ 1 48],[ 4.9375 74.0625] ; [ 3.0625 45.9375],0
a1,1,0.125165,2.351472,[ 7 73] ; [ 1 48],[ 4.96124031 75.03875969] ; [ 3.03875969 45.96124031],0
r2,1,0.155081,2.021545,[68 10] ; [38 11],[65.1023622 12.8976378] ; [40.8976378  8.1023622],0
n3,1,0.219077,1.510405,[12 14] ; [17 10],[14.22641509 11.77358491] ; [14.77358491 12.22641509],0
s7,1,0.23789,1.393054,[23 51] ; [10 37],[20.18181818 53.81818182] ; [12.81818182 34.18181818],0
u1,1,0.252884,1.307299,[12 68] ; [ 4 45],[ 9.92248062 70.07751938] ; [ 6.07751938 42.92248062],0
a6,1,0.254183,1.300164,[49 31] ; [25 24],[45.89147287 34.10852713] ; [28.10852713 20.89147287],0
s2,1,0.255628,1.292282,[24 56] ; [10 38],[21.25 58.75] ; [12.75 35.25],0
a2,1,0.25569,1.291946,[16 64] ; [ 6 43],[13.64341085 66.35658915] ; [ 8.35658915 40.64341085],0
a8,1,0.263552,1.25,[ 9 63] ; [ 3 45],[ 7.2 64.8] ; [ 4.8 43.2],0
r1,1,0.271064,1.211353,[58 22] ; [31 18],[55.19379845 24.80620155] ; [33.80620155 15.19379845],0
s8,1,0.274058,1.196324,[18 62] ; [ 7 41],[15.625 64.375] ; [ 9.375 38.625],0
n1,1,0.335974,0.925734,[11 15] ; [ 8 19],[ 9.32075472 16.67924528] ; [ 9.67924528 17.32075472],0
d5,1,0.344513,0.893564,[57 23] ; [31 18],[54.57364341 25.42635659] ; [33.42635659 15.57364341],0
p7,1,0.351096,0.869492,[27 51] ; [21 28],[29.48031496 48.51968504] ; [18.51968504 30.48031496],0
p4,1,0.393365,0.728515,[20 58] ; [16 33],[22.11023622 55.88976378] ; [13.88976378 35.11023622],0
p11,1,0.401947,0.702494,[42 38] ; [22 27],[39.68992248 40.31007752] ; [24.31007752 24.68992248],0
a7,1,0.438215,0.600952,[49 30] ; [27 22],[46.90625 32.09375] ; [29.09375 19.90625],0
a3,1,0.488305,0.48026,[50 29] ; [28 21],[48.140625 30.859375] ; [29.859375 19.140625],0
a4,1,0.507355,0.439517,[30 48] ; [16 33],[28.2519685 49.7480315] ; [17.7480315 31.2519685],0
n2,1,0.507628,0.438953,[17 11] ; [14 13],[15.78181818 12.21818182] ; [15.21818182 11.78181818],0
s5,1,0.524852,0.404349,[15 64] ; [ 7 41],[13.68503937 65.31496063] ; [ 8.31496063 39.68503937],0
v4,1,0.65045,0.205333,[62 17] ; [36 12],[60.96062992 18.03937008] ; [37.03937008 10.96062992],0
b4,1,0.70749,0.140797,[50 30] ; [29 20],[48.99224806 31.00775194] ; [30.00775194 18.99224806],0
d4,1,0.728251,0.120724,[55 24] ; [32 16],[54.11811024 24.88188976] ; [32.88188976 15.11811024],0
p8,1,0.789965,0.070946,[20 60] ; [11 37],[19.375 60.625] ; [11.625 36.375],0
