Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.355604,[94 23] ; [33 52],[73.55940594 43.44059406] ; [53.44059406 31.55940594],1
a4,1,0.001558,10.008724,[54 62] ; [21 64],[43.28358209 72.71641791] ; [31.71641791 53.28358209],0
a5,1,0.001615,9.942568,[77 40] ; [37 48],[66.02970297 50.97029703] ; [47.97029703 37.02970297],0
n6,1,0.002327,9.272028,[89 27] ; [48 37],[79.06467662 36.93532338] ; [57.93532338 27.06467662],0
d2,1,0.014028,6.034554,[56 58] ; [27 58],[47.54773869 66.45226131] ; [35.45226131 49.54773869],0
a2,1,0.016845,5.71242,[24 93] ; [ 7 78],[17.95544554 99.04455446] ; [13.04455446 71.95544554],0
v3,1,0.01722,5.673826,[33 83] ; [11 68],[26.17435897 89.82564103] ; [17.82564103 61.17435897],0
p10,1,0.020424,5.375247,[75 41] ; [40 43],[67.03517588 48.96482412] ; [47.96482412 35.03517588],0
s8,1,0.035499,4.421012,[20 97] ; [ 6 79],[ 15.05940594 101.94059406] ; [10.94059406 74.05940594],0
a1,1,0.054201,3.706496,[  8 109] ; [ 1 84],[  5.21287129 111.78712871] ; [ 3.78712871 81.21287129],0
u1,1,0.071821,3.240902,[ 12 105] ; [ 3 82],[  8.68811881 108.31188119] ; [ 6.31188119 78.68811881],0
r3,1,0.078779,3.089919,[88 28] ; [73 12],[92.91542289 23.08457711] ; [68.08457711 16.91542289],0
a8,1,0.084214,2.981633,[13 93] ; [ 4 77],[ 9.63636364 96.36363636] ; [ 7.36363636 73.63636364],0
n1,1,0.100746,2.693691,[18 25] ; [ 7 23],[14.7260274 28.2739726] ; [10.2739726 19.7260274],0
u3,1,0.104221,2.639731,[13 31] ; [17 19],[16.5 27.5] ; [13.5 22.5],0
p9,1,0.115687,2.474758,[75 39] ; [46 38],[69.66666667 44.33333333] ; [51.33333333 32.66666667],0
a6,1,0.139732,2.180913,[78 39] ; [48 37],[72.98019802 44.01980198] ; [53.01980198 31.98019802],0
p1,1,0.162557,1.950276,[ 12 105] ; [ 4 79],[  9.36 107.64] ; [ 6.64 76.36],0
n2,1,0.17484,1.840951,[31 15] ; [15 14],[28.21333333 17.78666667] ; [17.78666667 11.21333333],0
s2,1,0.218984,1.511014,[21 95] ; [10 75],[17.89054726 98.10945274] ; [13.10945274 71.89054726],0
d1,1,0.237219,1.397044,[58 59] ; [35 50],[53.86633663 63.13366337] ; [39.13366337 45.86633663],0
s3,1,0.286091,1.137925,[32 85] ; [17 65],[28.80904523 88.19095477] ; [20.19095477 61.80904523],0
p2,1,0.300315,1.072797,[69 47] ; [56 28],[72.5 43.5] ; [52.5 31.5],0
b5,1,0.309821,1.03144,[59 58] ; [49 36],[62.55445545 54.44554455] ; [45.44554455 39.55445545],0
r1,1,0.333196,0.936437,[65 52] ; [53 32],[68.34653465 48.65346535] ; [49.65346535 35.34653465],0
d5,1,0.338743,0.915182,[84 33] ; [55 29],[80.91044776 36.08955224] ; [58.08955224 25.91044776],0
s4,1,0.34317,0.898553,[  8 109] ; [ 9 76],[  9.84653465 107.15346535] ; [ 7.15346535 77.84653465],0
b2,1,0.349747,0.874374,[26 42] ; [14 33],[23.65217391 44.34782609] ; [16.34782609 30.65217391],0
b3,1,0.349747,0.874374,[26 42] ; [14 33],[23.65217391 44.34782609] ; [16.34782609 30.65217391],0
d4,1,0.403514,0.697828,[79 36] ; [63 22],[81.65 33.35] ; [60.35 24.65],0
p7,1,0.431591,0.618539,[48 68] ; [39 44],[50.71356784 65.28643216] ; [36.28643216 46.71356784],0
a3,1,0.448624,0.574127,[73 43] ; [49 36],[70.4079602 45.5920398] ; [51.5920398 33.4079602],0
r4,1,0.473139,0.514636,[77 40] ; [60 25],[79.35148515 37.64851485] ; [57.64851485 27.35148515],0
s5,1,0.476516,0.506826,[ 10 103] ; [ 5 77],[  8.69230769 104.30769231] ; [ 6.30769231 75.69230769],0
p5,1,0.486511,0.484233,[  3 113] ; [ 1 83],[  2.32 113.68] ; [ 1.68 82.32],0
v4,1,0.521531,0.410864,[94 22] ; [71 13],[95.7 20.3] ; [69.3 14.7],0
p8,1,0.550684,0.356092,[42 74] ; [27 57],[40.02 75.98] ; [28.98 55.02],0
p4,1,0.563671,0.333388,[39 77] ; [25 59],[37.12 78.88] ; [26.88 57.12],0
a7,1,0.585816,0.296925,[73 43] ; [56 28],[74.82 41.18] ; [54.18 29.82],0
p3,1,0.592271,0.286811,[34 82] ; [22 63],[32.31840796 83.68159204] ; [23.68159204 61.31840796],0
u2,1,0.606024,0.266005,[19 24] ; [18 18],[20.13924051 22.86075949] ; [16.86075949 19.13924051],0
b1,1,0.609912,0.260302,[51 66] ; [34 51],[49.23267327 67.76732673] ; [35.76732673 49.23267327],0
p6,1,0.625307,0.238479,[24 91] ; [15 68],[22.65151515 92.34848485] ; [16.34848485 66.65151515],0
p11,1,0.638913,0.220166,[74 43] ; [51 34],[72.4009901 44.5990099] ; [52.5990099 32.4009901],0
d3,1,0.740287,0.109875,[69 47] ; [48 36],[67.86 48.14] ; [49.14 34.86],0
n3,1,0.802839,0.062338,[27 17] ; [18 10],[27.5 16.5] ; [17.5 10.5],0
s7,1,0.806153,0.060217,[22 87] ; [15 65],[21.33862434 87.66137566] ; [15.66137566 64.33862434],0
r2,1,0.868373,0.027465,[96 18] ; [70 14],[95.57575758 18.42424242] ; [70.42424242 13.57575758],0
v2,1,0.906088,0.013918,[38 72] ; [29 53],[38.38541667 71.61458333] ; [28.61458333 53.38541667],0
b4,1,0.910378,0.01267,[67 50] ; [48 37],[66.60891089 50.39108911] ; [48.39108911 36.60891089],0
s1,1,0.984476,0.000379,[  4 111] ; [ 3 82],[  4.025 110.975] ; [ 2.975 82.025],0
