Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,45.727691,[171 411] ; [52 24],[197.24316109 384.75683891] ; [25.75683891 50.24316109],1
p12,1,0.0,43.24418,[ 37 557] ; [23 58],[ 52.8 541.2] ; [ 7.2 73.8],1
p1,1,0.0,37.383706,[ 38 558] ; [22 60],[ 52.74336283 543.25663717] ; [ 7.25663717 74.74336283],1
p6,1,0.0,30.997117,[201 389] ; [53 27],[223.67164179 366.32835821] ; [30.32835821 49.67164179],1
p3,1,0.0,29.725011,[287 311] ; [65 16],[310.00883652 287.99116348] ; [41.99116348 39.00883652],1
p4,1,0.0,27.20269,[343 253] ; [71 10],[364.46676514 231.53323486] ; [49.53323486 31.46676514],1
p8,1,0.0,25.494235,[312 276] ; [67 14],[333.11210762 254.88789238] ; [45.88789238 35.11210762],1
s7,1,5e-06,20.936129,[266 315] ; [56 20],[284.75190259 296.24809741] ; [37.24809741 38.75190259],1
a1,1,6.8e-05,15.857676,[ 21 579] ; [11 71],[ 28.15249267 571.84750733] ; [ 3.84750733 78.15249267],1
p7,1,8.3e-05,15.477924,[372 211] ; [68 11],[387.49244713 195.50755287] ; [52.50755287 26.49244713],1
v3,1,0.000138,14.53316,[222 358] ; [48 31],[237.63277693 342.36722307] ; [32.36722307 46.63277693],1
s8,1,0.001133,10.597036,[255 343] ; [49 30],[268.52584934 329.47415066] ; [35.47415066 43.52584934],0
n5,1,0.003078,8.760377,[451 145] ; [74  8],[461.50442478 134.49557522] ; [63.49557522 18.50442478],0
s1,1,0.005566,7.685782,[ 12 577] ; [ 6 76],[ 15.80029806 573.19970194] ; [ 2.19970194 79.80029806],0
s6,1,0.00717,7.229883,[383 208] ; [61 15],[393.40929535 197.59070465] ; [50.59070465 25.40929535],0
u4,1,0.010288,6.584384,[ 10 590] ; [ 5 77],[ 13.19648094 586.80351906] ; [ 1.80351906 80.19648094],0
p10,1,0.012021,6.307739,[506  90] ; [78  4],[513.36873156  82.63126844] ; [70.63126844 11.36873156],0
b5,1,0.012298,6.267424,[365 235] ; [38 44],[354.54545455 245.45454545] ; [48.45454545 33.54545455],0
v1,1,0.014341,5.995617,[314 270] ; [54 25],[324.15082956 259.84917044] ; [43.84917044 35.15082956],0
p9,1,0.014468,5.980179,[517  78] ; [78  3],[523.7056213  71.2943787] ; [71.2943787  9.7056213],0
n4,1,0.025671,4.978059,[470 129] ; [73  9],[477.61674009 121.38325991] ; [65.38325991 16.61674009],0
a3,1,0.036037,4.395333,[423 176] ; [67 15],[430.99853157 168.00146843] ; [59.00146843 22.99853157],0
b1,1,0.055015,3.681635,[199 401] ; [36 46],[206.74486804 393.25513196] ; [28.25513196 53.74486804],0
b3,1,0.072372,3.228388,[139 229] ; [30 30],[145.30841121 222.69158879] ; [23.69158879 36.30841121],0
b2,1,0.072372,3.228388,[139 229] ; [30 30],[145.30841121 222.69158879] ; [23.69158879 36.30841121],0
r3,1,0.087307,2.923339,[583  16] ; [76  5],[580.50147059  18.49852941] ; [78.49852941  2.50147059],0
a5,1,0.103422,2.651964,[440 160] ; [67 15],[446.04105572 153.95894428] ; [60.95894428 21.04105572],0
n6,1,0.128933,2.305305,[517  81] ; [74  6],[521.26548673  76.73451327] ; [69.73451327 10.26548673],0
s2,1,0.145785,2.115806,[293 300] ; [47 34],[299.13946588 293.86053412] ; [40.86053412 40.13946588],0
n1,1,0.167452,1.905604,[41 76] ; [8 7],[43.43181818 73.56818182] ; [5.56818182 9.43181818],0
r4,1,0.272359,1.204829,[567  33] ; [75  7],[564.80938416  35.19061584] ; [77.19061584  4.80938416],0
n2,1,0.274507,1.194085,[87 31] ; [13  2],[88.72180451 29.27819549] ; [11.27819549  3.72180451],0
s3,1,0.285369,1.141343,[331 258] ; [50 30],[335.43946188 253.56053812] ; [45.56053812 34.43946188],0
d1,1,0.34352,0.897249,[355 245] ; [53 29],[358.94428152 241.05571848] ; [49.05571848 32.94428152],0
s4,1,0.372706,0.794623,[ 97 495] ; [10 70],[ 94.26190476 497.73809524] ; [12.73809524 67.26190476],0
v2,1,0.4439,0.58618,[330 244] ; [49 30],[333.14854518 240.85145482] ; [45.85145482 33.14854518],0
r1,1,0.529613,0.395134,[493 104] ; [70 12],[495.00883652 101.99116348] ; [67.99116348 14.00883652],0
d2,1,0.529637,0.395087,[280 317] ; [41 40],[282.65044248 314.34955752] ; [38.34955752 42.65044248],0
a2,1,0.555486,0.34758,[142 458] ; [17 65],[139.88269795 460.11730205] ; [19.11730205 62.88269795],0
n3,1,0.562019,0.33622,[87 31] ; [10  5],[86.06015038 31.93984962] ; [10.93984962  4.06015038],0
d3,1,0.626146,0.237323,[416 184] ; [54 27],[414.0969163 185.9030837] ; [55.9030837 25.0969163],0
u3,1,0.635733,0.224366,[107  70] ; [10  5],[107.859375  69.140625] ; [9.140625 5.859375],0
p2,1,0.673402,0.177649,[513  84] ; [71 10],[514.2300885  82.7699115] ; [69.7699115 11.2300885],0
a6,1,0.729775,0.119318,[418 181] ; [55 26],[416.65735294 182.34264706] ; [56.34264706 24.65735294],0
a7,1,0.810885,0.057257,[430 168] ; [60 22],[430.91176471 167.08823529] ; [59.08823529 22.91176471],0
u2,1,0.844126,0.038659,[101  75] ; [9 6],[101.36125654  74.63874346] ; [8.63874346 6.36125654],0
u1,1,0.889306,0.019372,[106 494] ; [15 67],[106.4516129 493.5483871] ; [14.5483871 67.4516129],0
a8,1,0.895058,0.017399,[ 76 471] ; [10 65],[ 75.63022508 471.36977492] ; [10.36977492 64.63022508],0
