Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.00157,9.994711,[38  5] ; [8 8],[33.52542373  9.47457627] ; [12.47457627  3.52542373],0
v4,1,0.015472,5.861872,[40  3] ; [11  5],[37.16949153  5.83050847] ; [13.83050847  2.16949153],0
s3,1,0.022882,5.177452,[25 16] ; [ 4 11],[21.23214286 19.76785714] ; [7.76785714 7.23214286],0
p4,1,0.024732,5.042576,[23 20] ; [ 3 12],[19.27586207 23.72413793] ; [6.72413793 8.27586207],0
s2,1,0.03784,4.312178,[20 21] ; [ 3 13],[16.54385965 24.45614035] ; [6.45614035 9.54385965],0
p8,1,0.039718,4.229884,[18 24] ; [ 2 13],[14.73684211 27.26315789] ; [5.26315789 9.73684211],0
r3,1,0.041102,4.171823,[38  4] ; [11  5],[35.48275862  6.51724138] ; [13.51724138  2.48275862],0
s6,1,0.043824,4.063317,[28 14] ; [ 6 10],[24.62068966 17.37931034] ; [9.37931034 6.62068966],0
v1,1,0.048238,3.901685,[27 16] ; [ 5 10],[23.72413793 19.27586207] ; [8.27586207 6.72413793],0
s5,1,0.055313,3.672629,[13 28] ; [ 1 14],[10.25 30.75] ; [ 3.75 11.25],0
a1,1,0.083861,2.988431,[ 2 41] ; [ 3 13],[ 3.6440678 39.3559322] ; [ 1.3559322 14.6440678],0
s8,1,0.087749,2.915196,[18 24] ; [ 3 13],[15.20689655 26.79310345] ; [ 5.79310345 10.20689655],0
a5,1,0.097148,2.751747,[29 14] ; [7 9],[26.23728814 16.76271186] ; [9.76271186 6.23728814],0
r2,1,0.113759,2.501211,[42  1] ; [14  2],[40.81355932  2.18644068] ; [15.18644068  0.81355932],0
a2,1,0.123391,2.373741,[14 29] ; [ 2 14],[11.66101695 31.33898305] ; [ 4.33898305 11.66101695],0
u3,1,0.148795,2.084559,[11  6] ; [1 3],[9.71428571 7.28571429] ; [2.28571429 1.71428571],0
a4,1,0.17229,1.862906,[22 21] ; [ 5 11],[19.6779661 23.3220339] ; [7.3220339 8.6779661],0
p2,1,0.250266,1.321819,[26 17] ; [7 9],[24.05084746 18.94915254] ; [8.94915254 7.05084746],0
n6,1,0.273904,1.197091,[33 10] ; [10  6],[31.33898305 11.66101695] ; [11.66101695  4.33898305],0
a3,1,0.299901,1.074634,[26 17] ; [12  4],[27.69491525 15.30508475] ; [10.30508475  5.69491525],0
b5,1,0.32949,0.9509,[30 13] ; [9 7],[28.42372881 14.57627119] ; [10.57627119  5.42372881],0
n5,1,0.373923,0.790587,[27 16] ; [8 8],[25.50847458 17.49152542] ; [9.49152542 6.50847458],0
a6,1,0.378441,0.77576,[27 16] ; [12  4],[28.42372881 14.57627119] ; [10.57627119  5.42372881],0
p7,1,0.381626,0.765456,[18 23] ; [ 5 11],[16.54385965 24.45614035] ; [6.45614035 9.54385965],0
s7,1,0.396203,0.719818,[17 22] ; [ 5 11],[15.6 23.4] ; [6.4 9.6],0
u2,1,0.413247,0.669439,[10  7] ; [1 2],[9.35 7.65] ; [1.65 1.35],0
d1,1,0.437108,0.603864,[21 22] ; [ 6 10],[19.6779661 23.3220339] ; [7.3220339 8.6779661],0
p6,1,0.45199,0.565657,[ 8 34] ; [ 4 10],[ 9. 33.] ; [ 3. 11.],0
b4,1,0.476802,0.506168,[31 12] ; [10  6],[29.88135593 13.11864407] ; [11.11864407  4.88135593],0
b1,1,0.505928,0.44248,[20 23] ; [9 7],[21.13559322 21.86440678] ; [7.86440678 8.13559322],0
p11,1,0.505928,0.44248,[23 20] ; [7 9],[21.86440678 21.13559322] ; [8.13559322 7.86440678],0
p9,1,0.523423,0.407143,[13 29] ; [6 9],[14. 28.] ; [ 5. 10.],0
d5,1,0.530702,0.393047,[33 10] ; [11  5],[32.06779661 10.93220339] ; [11.93220339  4.06779661],0
d4,1,0.553953,0.350282,[31 11] ; [13  3],[31.86206897 10.13793103] ; [12.13793103  3.86206897],0
v2,1,0.561347,0.337377,[26 16] ; [8 7],[25.05263158 16.94736842] ; [8.94736842 6.05263158],0
n2,1,0.573138,0.31746,[10  4] ; [5 1],[10.5  3.5] ; [4.5 1.5],0
p3,1,0.575111,0.314206,[14 29] ; [ 4 12],[13.11864407 29.88135593] ; [ 4.88135593 11.11864407],0
n4,1,0.737395,0.112429,[34  9] ; [12  4],[33.52542373  9.47457627] ; [12.47457627  3.52542373],0
b2,1,0.757914,0.095,[ 6 24] ; [2 6],[ 6.31578947 23.68421053] ; [1.68421053 6.31578947],0
b3,1,0.757914,0.095,[ 6 24] ; [2 6],[ 6.31578947 23.68421053] ; [1.68421053 6.31578947],0
a7,1,0.765407,0.089035,[28 14] ; [10  6],[27.51724138 14.48275862] ; [10.48275862  5.51724138],0
d3,1,0.793218,0.068715,[28 15] ; [11  5],[28.42372881 14.57627119] ; [10.57627119  5.42372881],0
p1,1,0.803728,0.061765,[ 2 41] ; [ 1 15],[ 2.18644068 40.81355932] ; [ 0.81355932 15.18644068],0
n1,1,0.813945,0.055385,[6 7] ; [2 3],[5.77777778 7.22222222] ; [2.22222222 2.77777778],0
s4,1,0.950408,0.003868,[ 5 37] ; [ 2 14],[ 5.06896552 36.93103448] ; [ 1.93103448 14.06896552],0
d2,1,1.0,0.0,[21 21] ; [8 8],[21. 21.] ; [8. 8.],0
