Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.045607,3.996049,[14  4] ; [4 6],[11.57142857  6.42857143] ; [6.42857143 3.57142857],0
b4,1,0.068504,3.318519,[10  8] ; [2 8],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
p9,1,0.088349,2.904202,[15  2] ; [6 4],[13.22222222  3.77777778] ; [7.77777778 2.22222222],0
p6,1,0.094362,2.798336,[ 5 13] ; [6 4],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
n1,1,0.133614,2.25,[1 5] ; [2 1],[2. 4.] ; [1. 2.],0
s3,1,0.158834,1.985294,[ 4 13] ; [5 5],[ 5.66666667 11.33333333] ; [3.33333333 6.66666667],0
r1,1,0.171857,1.866667,[ 6 12] ; [6 4],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
r4,1,0.171857,1.866667,[ 6 12] ; [6 4],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
a3,1,0.193868,1.687977,[10  8] ; [3 7],[8.35714286 9.64285714] ; [4.64285714 5.35714286],0
s6,1,0.193868,1.687977,[ 8 10] ; [7 3],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
n4,1,0.28315,1.151909,[11  7] ; [4 6],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
d2,1,0.305141,1.051592,[ 7 11] ; [2 8],[ 5.78571429 12.21428571] ; [3.21428571 6.78571429],0
u2,1,0.310437,1.028815,[5 3] ; [6 1],[5.86666667 2.13333333] ; [5.13333333 1.86666667],0
a5,1,0.3869,0.748663,[12  6] ; [5 5],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
p12,1,0.418442,0.654686,[ 4 14] ; [1 9],[ 3.21428571 14.78571429] ; [1.78571429 8.21428571],0
a4,1,0.45426,0.56,[ 6 12] ; [2 8],[ 5.14285714 12.85714286] ; [2.85714286 7.14285714],0
v4,1,0.45426,0.56,[12  6] ; [8 2],[12.85714286  5.14285714] ; [7.14285714 2.85714286],0
p10,1,0.455924,0.555882,[14  3] ; [7 3],[13.22222222  3.77777778] ; [7.77777778 2.22222222],0
p4,1,0.506984,0.440286,[13  5] ; [6 4],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
d4,1,0.506984,0.440286,[13  5] ; [6 4],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
a6,1,0.56917,0.324074,[11  7] ; [5 5],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
n2,1,0.57075,0.321429,[5 1] ; [2 1],[4.66666667 1.33333333] ; [2.33333333 0.66666667],0
s2,1,0.573025,0.317647,[ 5 12] ; [4 6],[ 5.66666667 11.33333333] ; [3.33333333 6.66666667],0
a8,1,0.606089,0.265909,[ 2 14] ; [2 8],[ 2.46153846 13.53846154] ; [1.53846154 8.46153846],0
p11,1,0.629063,0.233333,[15  3] ; [9 1],[15.42857143  2.57142857] ; [8.57142857 1.42857143],0
d1,1,0.648807,0.207407,[ 5 13] ; [2 8],[ 4.5 13.5] ; [2.5 7.5],0
s1,1,0.66171,0.191453,[ 1 17] ; [1 9],[ 1.28571429 16.71428571] ; [0.71428571 9.28571429],0
a1,1,0.66171,0.191453,[ 1 17] ; [1 9],[ 1.28571429 16.71428571] ; [0.71428571 9.28571429],0
d3,1,0.777607,0.079772,[10  8] ; [5 5],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
v2,1,0.785351,0.074176,[9 9] ; [4 5],[8.66666667 9.33333333] ; [4.33333333 4.66666667],0
d5,1,0.819872,0.051852,[10  8] ; [6 4],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
b5,1,0.819872,0.051852,[10  8] ; [6 4],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
p2,1,0.825349,0.048696,[15  3] ; [8 2],[14.78571429  3.21428571] ; [8.21428571 1.78571429],0
u3,1,0.832662,0.044643,[3 5] ; [3 4],[3.2 4.8] ; [2.8 4.2],0
v3,1,0.856395,0.032749,[ 6 12] ; [3 7],[ 5.78571429 12.21428571] ; [3.21428571 6.78571429],0
s5,1,0.890782,0.018855,[ 4 14] ; [2 8],[ 3.85714286 14.14285714] ; [2.14285714 7.85714286],0
s4,1,0.900744,0.015556,[ 5 13] ; [3 7],[ 5.14285714 12.85714286] ; [2.85714286 7.14285714],0
s7,1,0.914641,0.011489,[ 6 11] ; [3 5],[ 6.12 10.88] ; [2.88 5.12],0
s8,1,0.954001,0.003327,[ 7 11] ; [4 6],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
v1,1,0.954001,0.003327,[ 7 11] ; [4 6],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
p3,1,1.0,0.0,[9 9] ; [5 5],[9. 9.] ; [5. 5.],0
a7,1,1.0,0.0,[9 9] ; [5 5],[9. 9.] ; [5. 5.],0
n3,1,1.0,0.0,[4 2] ; [2 1],[4. 2.] ; [2. 1.],0
